letter,input_days,output_days,experiment_name,weighted_metric
Q,30,1,2_Q_exp8,0.01340193580501851
Q,30,1,2_Q_exp32,0.012189107171692063
Q,30,1,2_Q_exp64,0.014491285725483343
Q,30,7,2_Q_exp8,0.017230273398200862
Q,30,7,2_Q_exp32,0.016935311950761023
Q,30,7,2_Q_exp64,0.01545670086910066
Q,60,1,2_Q_exp8,0.014315271163002796
Q,60,1,2_Q_exp32,0.011846046452521923
Q,60,1,2_Q_exp64,0.012865048691710575
Q,60,7,2_Q_exp8,0.017505398727552385
Q,60,7,2_Q_exp32,0.01583744529812958
Q,60,7,2_Q_exp64,0.01456510612259855
