letter,input_days,output_days,experiment_name,weighted_metric
A,30,1,2_A_exp8,0.01322749350219965
A,30,1,2_A_exp32,0.011228706687688828
A,30,1,2_A_exp64,0.012168051674962044
A,30,7,2_A_exp8,0.018001718446612358
A,30,7,2_A_exp32,0.016997627913951874
A,30,7,2_A_exp64,0.014936522580683231
A,60,1,2_A_exp8,0.013853386044502258
A,60,1,2_A_exp32,0.01263123843818903
A,60,1,2_A_exp64,0.012154608033597471
A,60,7,2_A_exp8,0.017350632697343826
A,60,7,2_A_exp32,0.016039839014410973
A,60,7,2_A_exp64,0.015064695850014688
