letter,input_days,output_days,experiment_name,weighted_metric
Y,30,1,2_Y_exp8,0.013560235500335692
Y,30,1,2_Y_exp32,0.011377758346498013
Y,30,1,2_Y_exp64,0.011924870312213898
Y,30,7,2_Y_exp8,0.016366882249712944
Y,30,7,2_Y_exp32,0.015953103080391884
Y,30,7,2_Y_exp64,0.014618986286222938
Y,60,1,2_Y_exp8,0.013784842565655708
Y,60,1,2_Y_exp32,0.01125345379114151
Y,60,1,2_Y_exp64,0.011941271834075451
Y,60,7,2_Y_exp8,0.016730116680264473
Y,60,7,2_Y_exp32,0.01681218482553959
Y,60,7,2_Y_exp64,0.016458366066217422
