letter,input_days,output_days,experiment_name,weighted_metric
J,30,1,2_J_exp8,0.014747913828805873
J,30,1,2_J_exp32,0.013809898253262898
J,30,1,2_J_exp64,0.013964752350269893
J,30,7,2_J_exp8,0.01724621223544247
J,30,7,2_J_exp32,0.01678426543687377
J,30,7,2_J_exp64,0.016243955574965364
J,60,1,2_J_exp8,0.014483146774961332
J,60,1,2_J_exp32,0.013790927519888115
J,60,1,2_J_exp64,0.013603468242872273
J,60,7,2_J_exp8,0.026337003718580356
J,60,7,2_J_exp32,0.026027503681845927
J,60,7,2_J_exp64,0.025686235724097235
