letter,input_days,output_days,experiment_name,weighted_metric
G,30,1,2_G_exp8,0.012146140448749064
G,30,1,2_G_exp32,0.013781202025711536
G,30,1,2_G_exp64,0.01219552755355835
G,30,7,2_G_exp8,0.01675289310514927
G,30,7,2_G_exp32,0.015761947259306908
G,30,7,2_G_exp64,0.014172642491757868
G,60,1,2_G_exp8,0.013573783449828623
G,60,1,2_G_exp32,0.012099792249500751
G,60,1,2_G_exp64,0.01224268227815628
G,60,7,2_G_exp8,0.016844544559717182
G,60,7,2_G_exp32,0.015893811360001564
G,60,7,2_G_exp64,0.013539274223148823
