letter,input_days,output_days,experiment_name,weighted_metric
B,30,1,2_B_exp8,0.012766630562583797
B,30,1,2_B_exp32,0.012235588933292189
B,30,1,2_B_exp64,0.012301307630560329
B,30,7,2_B_exp8,0.016777229352751704
B,30,7,2_B_exp32,0.016020309028514267
B,30,7,2_B_exp64,0.015052987177940933
B,60,1,2_B_exp8,0.012626580475121022
B,60,1,2_B_exp32,0.011745412014068314
B,60,1,2_B_exp64,0.012105229985788817
B,60,7,2_B_exp8,0.016642483232017054
B,60,7,2_B_exp32,0.01577376260123612
B,60,7,2_B_exp64,0.014924528210927424
