letter,input_days,output_days,experiment_name,weighted_metric
W,30,1,23_W_exp8,0.7841319098190358
W,30,1,23_W_exp32,0.7796263279093442
W,30,1,23_W_exp64,0.7548195735511976
W,30,7,23_W_exp8,0.6676348818836941
W,30,7,23_W_exp32,0.7575161349628194
W,30,7,23_W_exp64,0.7285584487087455
W,60,1,23_W_exp8,0.7543196471143161
W,60,1,23_W_exp32,0.7548161158759771
W,60,1,23_W_exp64,0.6795740702366858
W,60,7,23_W_exp8,0.768796106148639
W,60,7,23_W_exp32,0.7518727163155478
W,60,7,23_W_exp64,0.7397217088005396
