letter,input_days,output_days,experiment_name,weighted_metric
AD,30,1,23_AD_exp8,0.7366384650756894
AD,30,1,23_AD_exp32,0.7307692234153713
AD,30,1,23_AD_exp64,0.7377666276606345
AD,30,7,23_AD_exp8,0.7549231478437005
AD,30,7,23_AD_exp32,0.7264941449249569
AD,30,7,23_AD_exp64,0.7469829101470891
AD,60,1,23_AD_exp8,0.7286821678387405
AD,60,1,23_AD_exp32,0.78945968795452
AD,60,1,23_AD_exp64,0.4415395664656461
AD,60,7,23_AD_exp8,0.7678750211289578
AD,60,7,23_AD_exp32,0.7453474131303096
AD,60,7,23_AD_exp64,0.7507378544929613
