letter,input_days,output_days,experiment_name,weighted_metric
V,30,1,23_V_exp8,0.434150320267041
V,30,1,23_V_exp32,0.4218418378881328
V,30,1,23_V_exp64,0.43983183257452674
V,30,7,23_V_exp8,0.37238181712714213
V,30,7,23_V_exp32,0.4169554008637993
V,30,7,23_V_exp64,0.44330201367124994
V,60,1,23_V_exp8,0.42608412048850414
V,60,1,23_V_exp32,0.44066487667753745
V,60,1,23_V_exp64,0.39607702140107137
V,60,7,23_V_exp8,0.47573582740658377
V,60,7,23_V_exp32,0.48633079094806947
V,60,7,23_V_exp64,0.39031453909548763
