letter,input_days,output_days,experiment_name,weighted_metric
J,30,1,23_J_exp8,0.422339344168232
J,30,1,23_J_exp32,0.43043008229206026
J,30,1,23_J_exp64,0.4173620181217577
J,30,7,23_J_exp8,0.418690333120295
J,30,7,23_J_exp32,0.44743647079138044
J,30,7,23_J_exp64,0.44675811011363653
J,60,1,23_J_exp8,0.4571785834990843
J,60,1,23_J_exp32,0.3952130794209615
J,60,1,23_J_exp64,0.43394882238799987
J,60,7,23_J_exp8,0.39254965495742244
J,60,7,23_J_exp32,0.4094073051237212
J,60,7,23_J_exp64,0.4189912512759133
