letter,input_days,output_days,experiment_name,weighted_metric
M,30,1,23_M_exp8,0.42082725442281055
M,30,1,23_M_exp32,0.431849883581285
M,30,1,23_M_exp64,0.42328535028483133
M,30,7,23_M_exp8,0.42257307801759686
M,30,7,23_M_exp32,0.45940361647607825
M,30,7,23_M_exp64,0.46152962889060106
M,60,1,23_M_exp8,0.44812124188595387
M,60,1,23_M_exp32,0.37904067217344867
M,60,1,23_M_exp64,0.45684719390033823
M,60,7,23_M_exp8,0.45499947621079984
M,60,7,23_M_exp32,0.35845951568999795
M,60,7,23_M_exp64,0.33921256202637046
