letter,input_days,output_days,experiment_name,weighted_metric
T,30,1,23_T_exp8,0.7619775711772674
T,30,1,23_T_exp32,0.7541414675393375
T,30,1,23_T_exp64,0.763550675510084
T,30,7,23_T_exp8,0.7651628059852846
T,30,7,23_T_exp32,0.7569179086093979
T,30,7,23_T_exp64,0.7332955465873594
T,60,1,23_T_exp8,0.7780219847281302
T,60,1,23_T_exp32,0.7819134373442863
T,60,1,23_T_exp64,0.7508408762251461
T,60,7,23_T_exp8,0.7610493278976498
T,60,7,23_T_exp32,0.7294500799204088
T,60,7,23_T_exp64,0.6971559790071493
