letter,input_days,output_days,experiment_name,weighted_metric
Q,30,1,23_Q_exp8,0.4961538884581798
Q,30,1,23_Q_exp32,0.4921754631828317
Q,30,1,23_Q_exp64,0.49951138429364234
Q,30,7,23_Q_exp8,0.2434569131861231
Q,30,7,23_Q_exp32,0.4960388019605317
Q,30,7,23_Q_exp64,0.46668114111288156
Q,60,1,23_Q_exp8,0.4683439981211667
Q,60,1,23_Q_exp32,0.44354846913688917
Q,60,1,23_Q_exp64,0.44858277067924196
Q,60,7,23_Q_exp8,0.43691474447514383
Q,60,7,23_Q_exp32,0.45815546785897543
Q,60,7,23_Q_exp64,0.2932109727455708
