letter,input_days,output_days,experiment_name,weighted_metric
G,30,1,23_G_exp8,0.7514048554572322
G,30,1,23_G_exp32,0.7645711480398054
G,30,1,23_G_exp64,0.7434984890809683
G,30,7,23_G_exp8,0.7443377631840165
G,30,7,23_G_exp32,0.7626315220339195
G,30,7,23_G_exp64,0.7189959433948628
G,60,1,23_G_exp8,0.7524752681038679
G,60,1,23_G_exp32,0.7827992568281168
G,60,1,23_G_exp64,0.7503642340786438
G,60,7,23_G_exp8,0.7564398589337447
G,60,7,23_G_exp32,0.7590797449883288
G,60,7,23_G_exp64,0.7520453033878745
