,version,location_scheme,datastream_scheme,l_combo,ds_combo,input_days,output_days,loss,mse,binary_accuracy,precision,recall,true_positives,true_negatives,false_positives,false_negatives,dataset_size,training_time,experiment_name,dataset_name,epochs,f1
0,1,1,0,0,0,30,1,0.05341361090540886,0.05341361090540886,0.9300912022590636,0.7586206793785095,0.5789473652839661,22.0,284.0,7.0,16.0,3287,226.73972725868225,13_V_exp8,13_V.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays1,100,0.656716412041601
1,1,1,0,0,0,30,7,0.06524680554866791,0.0652468129992485,0.9070777297019958,0.6531531810760498,0.5141844153404236,145.0,1944.0,77.0,137.0,3281,230.902339220047,13_V_exp8,13_V.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays7,100,0.5753968476134093
2,1,1,0,0,0,60,1,0.07161683589220047,0.07161683589220047,0.89570552110672,0.5555555820465088,0.2777777910232544,10.0,282.0,8.0,26.0,3257,230.35668015480042,13_V_exp8,13_V.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays1,100,0.37037038803100586
3,1,1,0,0,0,60,7,0.1158922091126442,0.115892231464386,0.8672217130661011,0.0,0.0,0.0,1979.0,0.0,303.0,3251,37.56200528144837,13_V_exp8,13_V.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays7,16,
4,1,1,0,1,0,30,1,0.0879540890455246,0.0879540890455246,0.8597785830497742,0.5600000023841858,0.3414634168148041,14.0,219.0,11.0,27.0,2706,187.3380675315857,13_V_exp8,13_V.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays1,100,0.4242424266096427
5,1,1,0,1,0,30,7,0.0896918773651123,0.0896918773651123,0.8582010865211487,0.5913461446762085,0.4019607901573181,123.0,1499.0,85.0,183.0,2700,75.35614728927612,13_V_exp8,13_V.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays7,39,0.4785992229287507
6,1,1,0,1,0,60,1,0.06325966119766235,0.06325966119766235,0.921641767024994,0.7666666507720947,0.6216216087341309,23.0,224.0,7.0,14.0,2676,175.2218315601349,13_V_exp8,13_V.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays1,92,0.6865671499451594
7,1,1,0,1,0,60,7,0.06541662663221359,0.06541662663221359,0.9004815220832825,0.6213991641998291,0.6163265109062195,151.0,1532.0,92.0,94.0,2670,179.01028943061831,13_V_exp8,13_V.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays7,92,0.6188524427571682
8,1,1,0,2,0,30,1,0.052846413105726235,0.052846413105726235,0.917682945728302,0.7021276354789734,0.717391312122345,33.0,268.0,14.0,13.0,3272,226.75873494148254,13_V_exp8,13_V.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays1,100,0.7096774108507186
9,1,1,0,2,0,30,7,0.08249291777610779,0.08249291777610779,0.8641328215599059,0.557692289352417,0.2644376754760742,87.0,1891.0,69.0,242.0,3266,162.35877704620358,13_V_exp8,13_V.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays7,70,0.3587628694644376
10,1,1,0,2,0,60,1,0.06103945150971413,0.06103945150971413,0.9138461351394652,0.6666666865348816,0.6666666865348816,28.0,269.0,14.0,14.0,3242,229.473420381546,13_V_exp8,13_V.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays1,100,0.6666666865348816
11,1,1,0,2,0,60,7,0.07957600057125093,0.07957600057125093,0.8681657910346985,0.5525000095367432,0.6480938196182251,221.0,1748.0,179.0,120.0,3236,189.6053602695465,13_V_exp8,13_V.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays7,82,0.5964912242998961
12,1,1,0,3,0,30,1,0.058067686855793,0.058067686855793,0.9203540086746216,0.8059701323509216,0.7941176295280457,54.0,258.0,13.0,14.0,3389,177.37908673286438,13_V_exp8,13_V.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays1,75,0.7999999827776099
13,1,1,0,3,0,30,7,0.09104880690574646,0.09104879200458528,0.8680994510650635,0.7154213190078735,0.7705479264259338,450.0,1610.0,179.0,134.0,3383,242.46553254127502,13_V_exp8,13_V.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays7,100,0.7419620770435114
14,1,1,0,3,0,60,1,0.07051221281290054,0.07051221281290054,0.898809552192688,0.8028169274330139,0.7402597665786743,57.0,245.0,14.0,20.0,3359,235.14402151107788,13_V_exp8,13_V.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays1,100,0.7702702964969671
15,1,1,0,3,0,60,7,0.08001216500997542,0.08001217246055603,0.8894557952880859,0.7323943376541138,0.7413442134857178,364.0,1728.0,133.0,127.0,3353,219.91844463348392,13_V_exp8,13_V.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays7,91,0.7368420996921662
16,1,1,0,4,0,30,1,0.07355477660894394,0.07355477660894394,0.8905325531959534,0.7976190447807312,0.7701149582862854,67.0,234.0,17.0,20.0,3378,196.8932926654816,13_V_exp8,13_V.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays1,84,0.7836257377820001
17,1,1,0,4,0,30,7,0.09740058332681656,0.09740060567855836,0.8571428656578064,0.7256267666816711,0.787009060382843,521.0,1507.0,197.0,141.0,3372,237.0435924530029,13_V_exp8,13_V.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays7,100,0.7550724762919767
18,1,1,0,4,0,60,1,0.08098478615283966,0.08098478615283966,0.8895522356033325,0.7941176295280457,0.8350515365600586,81.0,217.0,21.0,16.0,3348,129.5799374580383,13_V_exp8,13_V.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays1,55,0.8140703378754768
19,1,1,0,4,0,60,7,0.09806770086288452,0.09806770086288452,0.8648187518119812,0.7400497794151306,0.8463726639747621,595.0,1433.0,209.0,108.0,3342,213.76236748695374,13_V_exp8,13_V.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays7,89,0.7896483132690781
20,1,1,0,5,0,30,1,0.04278797656297684,0.04278797656297684,0.9351032376289368,0.5714285969734192,0.3333333432674408,8.0,309.0,6.0,16.0,3390,235.11645221710202,13_V_exp8,13_V.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays1,99,0.4210526464388311
21,1,1,0,5,0,30,7,0.060835424810647964,0.06083542853593826,0.9152970910072328,0.0,0.0,0.0,2172.0,0.0,201.0,3384,210.6637485027313,13_V_exp8,13_V.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays7,86,
