,version,location_scheme,datastream_scheme,l_combo,ds_combo,input_days,output_days,loss,mse,binary_accuracy,precision,recall,true_positives,true_negatives,false_positives,false_negatives,dataset_size,training_time,experiment_name,dataset_name,epochs,f1
0,1,0,1,0,1,30,1,0.04969709739089012,0.04969709739089012,0.9323671460151672,0.8462998270988464,0.7756521701812744,446.0,2449.0,81.0,129.0,2062,109.17951202392578,13_F_exp8,13_F.v1.l0.ds1.l_combo0.ds_combo1.idays30.odays1,75,0.80943739224594
1,1,0,1,0,1,30,7,0.06392818689346312,0.06392819434404373,0.9140545725822448,0.8031980395317078,0.8133693337440491,3918.0,15853.0,960.0,899.0,2056,149.00180673599243,13_F_exp8,13_F.v1.l0.ds1.l_combo0.ds_combo1.idays30.odays7,100,0.8082516882109448
2,1,0,1,0,1,60,1,0.07090486586093903,0.07090486586093903,0.8993464112281799,0.7779273390769958,0.8016643524169922,578.0,2174.0,165.0,143.0,2032,108.31484484672545,13_F_exp8,13_F.v1.l0.ds1.l_combo0.ds_combo1.idays60.odays1,75,0.7896174940231475
3,1,0,1,0,1,60,7,0.07603257894515991,0.07603258639574051,0.8865587711334229,0.7028355598449707,0.8146362900733948,3718.0,15179.0,1572.0,846.0,2026,90.19141578674316,13_F_exp8,13_F.v1.l0.ds1.l_combo0.ds_combo1.idays60.odays7,61,0.7546174290278476
4,1,0,1,0,3,30,1,0.0778559148311615,0.0778559148311615,0.8921095132827759,0.7972972989082336,0.7612903118133545,590.0,2180.0,150.0,185.0,2062,148.37219047546387,13_F_exp8,13_F.v1.l0.ds1.l_combo0.ds_combo3.idays30.odays1,100,0.7788778829221926
5,1,0,1,0,3,30,7,0.0758558139204979,0.0758558139204979,0.8922792673110962,0.7368096709251404,0.7739918231964111,3589.0,15711.0,1282.0,1048.0,2056,151.76487112045288,13_F_exp8,13_F.v1.l0.ds1.l_combo0.ds_combo3.idays30.odays7,100,0.7549432043415955
6,1,0,1,0,3,60,1,0.0732244998216629,0.0732244998216629,0.8928104639053345,0.7331499457359314,0.7991004586219788,533.0,2199.0,194.0,134.0,2032,78.91248798370361,13_F_exp8,13_F.v1.l0.ds1.l_combo0.ds_combo3.idays60.odays1,54,0.7647058942976969
7,1,0,1,0,3,60,7,0.06881243735551834,0.06881243735551834,0.9024161100387572,0.7562740445137024,0.7694962024688721,3345.0,15890.0,1078.0,1002.0,2026,147.84767127037045,13_F_exp8,13_F.v1.l0.ds1.l_combo0.ds_combo3.idays60.odays7,100,0.7628278326044918
8,1,0,1,0,4,30,1,0.08390400558710097,0.08390400558710097,0.8805152773857117,0.7169312238693237,0.7753934264183044,542.0,2192.0,214.0,157.0,2062,145.34590840339658,13_F_exp8,13_F.v1.l0.ds1.l_combo0.ds_combo4.idays30.odays1,100,0.7450171892224114
9,1,0,1,0,4,30,7,0.07325098663568498,0.07325098663568498,0.8969024419784546,0.7445019483566284,0.7676745057106018,3453.0,15947.0,1185.0,1045.0,2056,150.6200897693634,13_F_exp8,13_F.v1.l0.ds1.l_combo0.ds_combo4.idays30.odays7,100,0.7559106791644895
10,1,0,1,0,4,60,1,0.1081600934267044,0.1081600934267044,0.8274509906768799,0.5588942170143127,0.7428115010261536,465.0,2067.0,367.0,161.0,2032,52.4248583316803,13_F_exp8,13_F.v1.l0.ds1.l_combo0.ds_combo4.idays60.odays1,36,0.6378600731357201
11,1,0,1,0,4,60,7,0.08626298606395721,0.08626297861337663,0.8777386546134949,0.7414340972900391,0.7861423492431641,4198.0,14511.0,1464.0,1142.0,2026,148.01627492904663,13_F_exp8,13_F.v1.l0.ds1.l_combo0.ds_combo4.idays60.odays7,100,0.763133975226433
12,1,0,1,0,1,30,1,0.05927762016654015,0.05927762016654015,0.9107890725135804,0.7517531514167786,0.8427672982215881,536.0,2292.0,177.0,100.0,2062,105.60613083839417,13_F_exp32,13_F.v1.l0.ds1.l_combo0.ds_combo1.idays30.odays1,72,0.7946627119053521
13,1,0,1,0,1,30,7,0.06335558742284775,0.06335558742284775,0.9101710319519044,0.7843177318572998,0.8133051991462708,3851.0,15836.0,1059.0,884.0,2056,153.10709476470947,13_F_exp32,13_F.v1.l0.ds1.l_combo0.ds_combo1.idays30.odays7,100,0.7985484894128964
14,1,0,1,0,1,60,1,0.05158305540680885,0.05158305540680885,0.9284313917160034,0.8146964907646179,0.8319739103317261,510.0,2331.0,116.0,103.0,2032,77.21750211715698,13_F_exp32,13_F.v1.l0.ds1.l_combo0.ds_combo1.idays60.odays1,53,0.823244560300221
15,1,0,1,0,1,60,7,0.061570562422275536,0.061570566147565835,0.9146141409873962,0.8092473745346069,0.8126171231269836,3903.0,15592.0,920.0,900.0,2026,149.46624302864075,13_F_exp32,13_F.v1.l0.ds1.l_combo0.ds_combo1.idays60.odays7,100,0.8109287481667163
16,1,0,1,0,3,30,1,0.0769692063331604,0.0769692063331604,0.8943639397621155,0.8312925100326538,0.7496932744979858,611.0,2166.0,124.0,204.0,2062,99.04546666145323,13_F_exp32,13_F.v1.l0.ds1.l_combo0.ds_combo3.idays30.odays1,68,0.7883871063357458
