,Unnamed: 0,version,location_scheme,datastream_scheme,l_combo,ds_combo,input_days,output_days,loss,mse,f1,precision,recall,true_positives,true_negatives,false_positives,false_negatives,dataset_size,training_time,experiment_name,dataset_name,epochs,network,letter,Max_or_Min
5,5,1,0,0,0,0,30,7,0.1013120412826538,0.1013120338320732,0.7346287589015519,0.7379797697067261,0.7313080430030823,8979.0,27794.0,3188.0,3299.0,2056,51.43345308303833,19_A_exp32,19_A.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays7,38,Network 1,A,Min
8,8,1,0,0,0,0,30,1,0.0688638687133789,0.0688638687133789,0.8395592621046667,0.7981604337692261,0.8854875564575195,1562.0,4036.0,395.0,202.0,2062,33.49542927742005,19_A_exp64,19_A.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays1,25,Network 1,A,Max
1,1,1,0,0,0,0,30,7,0.11285986751317978,0.11285986751317978,0.7036194621168758,0.7148861289024353,0.6927024126052856,8505.0,27590.0,3392.0,3773.0,2056,44.836777925491326,19_G_exp8,19_G.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays7,33,Network 2,G,Min
8,8,1,0,0,0,0,30,1,0.06713192164897919,0.06713192164897919,0.8425600972022872,0.8045384287834167,0.884353756904602,1560.0,4052.0,379.0,204.0,2062,50.92544460296631,19_N_exp64,19_N.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays1,38,Network 2,N,Max
5,5,1,0,0,0,0,30,7,0.10597575455904007,0.10597574710845947,0.7065947825728086,0.7725691199302673,0.6510018110275269,7993.0,28629.0,2353.0,4285.0,2056,26.068453788757324,19_T_exp32,19_T.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays7,19,Network 3,T,Min
10,10,1,0,0,0,0,60,1,0.06449353694915771,0.06449353694915771,0.8467153074428032,0.8387096524238586,0.8548752665519714,1508.0,4051.0,290.0,256.0,2032,51.21120595932007,19_AB_exp64,19_AB.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays1,39,Network 3,AB,Max
9,9,1,0,0,0,0,30,7,0.09623955935239792,0.09623955190181732,0.7440123607813892,0.786479115486145,0.7058967351913452,8667.0,28629.0,2353.0,3611.0,2056,39.15356779098511,19_AD_exp64,19_AD.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays7,29,Network 4,AD,Min
2,2,1,0,0,0,0,60,1,0.07481645047664642,0.07481645047664642,0.8325123083860779,0.8047618865966797,0.8622449040412903,1521.0,3972.0,369.0,243.0,2032,78.57758641242981,19_AD_exp8,19_AD.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays1,60,Network 4,AD,Max
