,Unnamed: 0,version,location_scheme,datastream_scheme,l_combo,ds_combo,input_days,output_days,loss,mse,f1,precision,recall,true_positives,true_negatives,false_positives,false_negatives,dataset_size,training_time,experiment_name,dataset_name,epochs,network,letter,Max_or_Min
0,0,1,1,0,0,0,30,1,0.08265688270330429,0.08265688270330429,0.0,0.0,0.0,0.0,594.0,0.0,64.0,3287,42.12622714042664,23_B_exp8,23_B.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays1,20,Network 1,B,Min
2,2,1,1,0,0,0,60,1,0.08191626518964767,0.08191626518964767,0.0,0.0,0.0,0.0,592.0,0.0,60.0,3257,35.144150018692024,23_B_exp8,23_B.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays1,17,Network 1,B,Min
7,7,1,1,0,1,0,60,7,0.09204670041799544,0.09204669296741486,0.0,0.0,0.0,0.0,3225.0,0.0,513.0,2670,38.38288116455078,23_B_exp8,23_B.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays7,22,Network 1,B,Min
20,20,1,1,0,5,0,30,1,0.05538573116064072,0.05538573116064072,0.0,0.0,0.0,0.0,634.0,0.0,44.0,3390,93.91123843193054,23_B_exp8,23_B.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays1,44,Network 1,B,Min
21,21,1,1,0,5,0,30,7,0.05825550854206085,0.05825550481677056,0.0,0.0,0.0,0.0,4432.0,0.0,307.0,3384,87.65983724594116,23_B_exp8,23_B.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays7,41,Network 1,B,Min
22,22,1,1,0,5,0,60,1,0.05878644436597824,0.05878644436597824,0.0,0.0,0.0,0.0,630.0,0.0,42.0,3360,25.65823769569397,23_B_exp8,23_B.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays1,12,Network 1,B,Min
23,23,1,1,0,5,0,60,7,0.05467364937067032,0.05467364937067032,0.0,0.0,0.0,0.0,4402.0,0.0,295.0,3354,129.9569890499115,23_B_exp8,23_B.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays7,60,Network 1,B,Min
24,24,1,1,0,6,0,30,1,0.17765037715435028,0.17765037715435028,0.0,0.0,0.0,0.0,513.0,0.0,166.0,3392,119.23520565032959,23_B_exp8,23_B.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays1,56,Network 1,B,Min
25,25,1,1,0,6,0,30,7,0.17880263924598694,0.17880262434482574,0.0,0.0,0.0,0.0,3582.0,0.0,1164.0,3386,49.24968504905701,23_B_exp8,23_B.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays7,23,Network 1,B,Min
26,26,1,1,0,6,0,60,1,0.17851217091083527,0.17851217091083527,0.0,0.0,0.0,0.0,513.0,0.0,160.0,3362,55.26876735687256,23_B_exp8,23_B.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays1,26,Network 1,B,Min
27,27,1,1,0,6,0,60,7,0.17766062915325165,0.17766064405441284,0.0,0.0,0.0,0.0,3575.0,0.0,1129.0,3356,86.65346264839172,23_B_exp8,23_B.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays7,40,Network 1,B,Min
60,60,1,1,0,0,0,30,1,0.07731663435697557,0.07731663435697557,0.0,0.0,0.0,0.0,594.0,0.0,64.0,3287,38.952544927597046,23_B_exp32,23_B.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays1,19,Network 1,B,Min
61,61,1,1,0,0,0,30,7,0.07726368308067323,0.07726369053125381,0.0,0.0,0.0,0.0,4146.0,1.0,452.0,3281,48.68851637840271,23_B_exp32,23_B.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays7,23,Network 1,B,Min
80,80,1,1,0,5,0,30,1,0.054941240698099136,0.054941240698099136,0.0,0.0,0.0,0.0,632.0,2.0,44.0,3390,131.82253432273865,23_B_exp32,23_B.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays1,62,Network 1,B,Min
82,82,1,1,0,5,0,60,1,0.051370102912187576,0.051370102912187576,0.0,0.0,0.0,0.0,630.0,0.0,42.0,3360,89.23988389968872,23_B_exp32,23_B.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays1,42,Network 1,B,Min
83,83,1,1,0,5,0,60,7,0.05684630572795867,0.05684630945324898,0.0,0.0,0.0,0.0,4402.0,0.0,295.0,3354,32.78795671463013,23_B_exp32,23_B.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays7,15,Network 1,B,Min
84,84,1,1,0,6,0,30,1,0.1779351681470871,0.1779351681470871,0.0,0.0,0.0,0.0,513.0,0.0,166.0,3392,54.966544389724724,23_B_exp32,23_B.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays1,26,Network 1,B,Min
85,85,1,1,0,6,0,30,7,0.18086691200733185,0.18086688220500946,0.0,0.0,0.0,0.0,3582.0,0.0,1164.0,3386,85.74408578872679,23_B_exp32,23_B.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays7,40,Network 1,B,Min
86,86,1,1,0,6,0,60,1,0.17728498578071594,0.17728498578071594,0.0,0.0,0.0,0.0,513.0,0.0,160.0,3362,90.8953549861908,23_B_exp32,23_B.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays1,43,Network 1,B,Min
87,87,1,1,0,6,0,60,7,0.17929485440254211,0.17929483950138092,0.0,0.0,0.0,0.0,3575.0,0.0,1129.0,3356,64.95588159561157,23_B_exp32,23_B.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays7,30,Network 1,B,Min
121,121,1,1,0,0,0,30,7,0.07934316992759705,0.07934316992759705,0.0,0.0,0.0,0.0,4147.0,0.0,452.0,3281,36.022080659866326,23_B_exp64,23_B.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays7,17,Network 1,B,Min
126,126,1,1,0,1,0,60,1,0.11692501604557035,0.11692501604557035,0.0,0.0,0.0,0.0,462.0,0.0,74.0,2676,20.55755639076233,23_B_exp64,23_B.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays1,12,Network 1,B,Min
135,135,1,1,0,3,0,60,7,0.16826432943344116,0.16826432943344116,0.0,0.0,0.0,0.0,3635.0,0.0,1062.0,3353,24.029860973358154,23_B_exp64,23_B.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays7,11,Network 1,B,Min
140,140,1,1,0,5,0,30,1,0.056556049734354026,0.056556049734354026,0.0,0.0,0.0,0.0,634.0,0.0,44.0,3390,67.46943426132202,23_B_exp64,23_B.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays1,32,Network 1,B,Min
141,141,1,1,0,5,0,30,7,0.05428868159651756,0.05428868532180786,0.0,0.0,0.0,0.0,4432.0,0.0,307.0,3384,87.71094608306885,23_B_exp64,23_B.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays7,41,Network 1,B,Min
142,142,1,1,0,5,0,60,1,0.05330271273851395,0.05330271273851395,0.0,0.0,0.0,0.0,630.0,0.0,42.0,3360,48.86113476753235,23_B_exp64,23_B.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays1,23,Network 1,B,Min
143,143,1,1,0,5,0,60,7,0.052408892661333084,0.05240889638662338,0.0,0.0,0.0,0.0,4402.0,0.0,295.0,3354,103.02854228019714,23_B_exp64,23_B.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays7,47,Network 1,B,Min
144,144,1,1,0,6,0,30,1,0.17960663139820102,0.17960663139820102,0.0,0.0,0.0,0.0,513.0,0.0,166.0,3392,42.10462188720703,23_B_exp64,23_B.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays1,20,Network 1,B,Min
145,145,1,1,0,6,0,30,7,0.17950280010700226,0.17950278520584104,0.0,0.0,0.0,0.0,3582.0,0.0,1164.0,3386,70.39475131034852,23_B_exp64,23_B.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays7,33,Network 1,B,Min
146,146,1,1,0,6,0,60,1,0.1766204982995987,0.1766204982995987,0.0,0.0,0.0,0.0,513.0,0.0,160.0,3362,31.78106451034546,23_B_exp64,23_B.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays1,15,Network 1,B,Min
147,147,1,1,0,6,0,60,7,0.17654407024383545,0.17654407024383545,0.0,0.0,0.0,0.0,3575.0,0.0,1129.0,3356,43.31451106071472,23_B_exp64,23_B.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays7,20,Network 1,B,Min
163,163,1,1,0,10,0,60,7,0.10035770386457443,0.10035771131515504,0.8467552865269363,0.7708185315132141,0.9392887949943542,1083.0,1367.0,322.0,70.0,2026,28.768399953842163,23_B_exp64,23_B.v1.l1.ds0.l_combo10.ds_combo0.idays60.odays7,21,Network 1,B,Max
0,0,1,1,0,0,0,30,1,0.0890248566865921,0.0890248566865921,0.0,0.0,0.0,0.0,594.0,0.0,64.0,3287,36.70297694206239,23_J_exp8,23_J.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays1,18,Network 2,J,Min
1,1,1,1,0,0,0,30,7,0.0864020362496376,0.086402028799057,0.0,0.0,0.0,0.0,4147.0,0.0,452.0,3281,72.19966149330139,23_J_exp8,23_J.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays7,35,Network 2,J,Min
2,2,1,1,0,0,0,60,1,0.08240504562854767,0.08240504562854767,0.0,0.0,0.0,0.0,592.0,0.0,60.0,3257,53.60937118530274,23_J_exp8,23_J.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays1,26,Network 2,J,Min
3,3,1,1,0,0,0,60,7,0.07677369564771652,0.07677368819713593,0.0,0.0,0.0,0.0,4129.0,0.0,428.0,3251,142.8931360244751,23_J_exp8,23_J.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays7,69,Network 2,J,Min
4,4,1,1,0,1,0,30,1,0.0985545739531517,0.0985545739531517,0.0,0.0,0.0,0.0,468.0,0.0,74.0,2706,40.54879498481751,23_J_exp8,23_J.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays1,24,Network 2,J,Min
6,6,1,1,0,1,0,60,1,0.09531146287918092,0.09531146287918092,0.0,0.0,0.0,0.0,462.0,0.0,74.0,2676,38.923454761505134,23_J_exp8,23_J.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays1,23,Network 2,J,Min
9,9,1,1,0,2,0,30,7,0.12477350980043413,0.12477350980043413,0.0,0.0,0.0,0.0,3973.0,0.0,605.0,3266,24.928141117095947,23_J_exp8,23_J.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays7,12,Network 2,J,Min
20,20,1,1,0,5,0,30,1,0.05806954950094222,0.05806954950094222,0.0,0.0,0.0,0.0,634.0,0.0,44.0,3390,64.05871891975403,23_J_exp8,23_J.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays1,31,Network 2,J,Min
21,21,1,1,0,5,0,30,7,0.0614420622587204,0.0614420659840107,0.0,0.0,0.0,0.0,4432.0,0.0,307.0,3384,36.25310325622559,23_J_exp8,23_J.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays7,17,Network 2,J,Min
22,22,1,1,0,5,0,60,1,0.05961865559220314,0.05961865559220314,0.0,0.0,0.0,0.0,630.0,0.0,42.0,3360,79.78395533561707,23_J_exp8,23_J.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays1,38,Network 2,J,Min
23,23,1,1,0,5,0,60,7,0.05817781761288642,0.05817782133817673,0.0,0.0,0.0,0.0,4402.0,0.0,295.0,3354,60.51375102996826,23_J_exp8,23_J.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays7,28,Network 2,J,Min
24,24,1,1,0,6,0,30,1,0.18570885062217712,0.18570885062217712,0.0,0.0,0.0,0.0,513.0,0.0,166.0,3392,23.30514645576477,23_J_exp8,23_J.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays1,11,Network 2,J,Min
25,25,1,1,0,6,0,30,7,0.18772833049297333,0.18772827088832847,0.0,0.0,0.0,0.0,3582.0,0.0,1164.0,3386,25.515862703323364,23_J_exp8,23_J.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays7,12,Network 2,J,Min
26,26,1,1,0,6,0,60,1,0.18163813650608066,0.18163813650608066,0.0,0.0,0.0,0.0,513.0,0.0,160.0,3362,23.530778408050537,23_J_exp8,23_J.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays1,11,Network 2,J,Min
27,27,1,1,0,6,0,60,7,0.1849750280380249,0.1849749982357025,0.0,0.0,0.0,0.0,3575.0,0.0,1129.0,3356,26.13061261177063,23_J_exp8,23_J.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays7,12,Network 2,J,Min
36,36,1,1,0,9,0,30,1,0.17639352381229398,0.17639352381229398,0.0,0.0,0.0,0.0,475.0,0.0,198.0,3363,68.6898193359375,23_J_exp8,23_J.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays1,33,Network 2,J,Min
37,37,1,1,0,9,0,30,7,0.2028060406446457,0.2028060406446457,0.0,0.0,0.0,0.0,3313.0,0.0,1391.0,3357,30.012524604797363,23_J_exp8,23_J.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays7,14,Network 2,J,Min
60,60,1,1,0,0,0,30,1,0.0861860066652298,0.0861860066652298,0.0,0.0,0.0,0.0,594.0,0.0,64.0,3287,45.214287757873535,23_J_exp32,23_J.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays1,22,Network 2,J,Min
61,61,1,1,0,0,0,30,7,0.08936063945293428,0.08936063200235367,0.0,0.0,0.0,0.0,4147.0,0.0,452.0,3281,46.314812660217285,23_J_exp32,23_J.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays7,22,Network 2,J,Min
62,62,1,1,0,0,0,60,1,0.08129584789276123,0.08129584789276123,0.0,0.0,0.0,0.0,592.0,0.0,60.0,3257,51.54269623756411,23_J_exp32,23_J.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays1,25,Network 2,J,Min
63,63,1,1,0,0,0,60,7,0.07634206861257553,0.07634205371141434,0.0,0.0,0.0,0.0,4129.0,0.0,428.0,3251,101.96919393539429,23_J_exp32,23_J.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays7,49,Network 2,J,Min
66,66,1,1,0,1,0,60,1,0.10362548381090164,0.10362548381090164,0.0,0.0,0.0,0.0,462.0,0.0,74.0,2676,25.776082515716553,23_J_exp32,23_J.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays1,15,Network 2,J,Min
71,71,1,1,0,2,0,60,7,0.07633062452077866,0.07633062452077866,0.0,0.0,0.0,0.0,3962.0,0.0,574.0,3236,63.23240852355957,23_J_exp32,23_J.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays7,30,Network 2,J,Min
80,80,1,1,0,5,0,30,1,0.05935132130980492,0.05935132130980492,0.0,0.0,0.0,0.0,634.0,0.0,44.0,3390,46.187199831008904,23_J_exp32,23_J.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays1,22,Network 2,J,Min
81,81,1,1,0,5,0,30,7,0.05687834322452545,0.05687833204865456,0.0,0.0,0.0,0.0,4432.0,0.0,307.0,3384,152.4833936691284,23_J_exp32,23_J.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays7,72,Network 2,J,Min
82,82,1,1,0,5,0,60,1,0.05792082101106644,0.05792082101106644,0.0,0.0,0.0,0.0,630.0,0.0,42.0,3360,27.49309515953064,23_J_exp32,23_J.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays1,13,Network 2,J,Min
83,83,1,1,0,5,0,60,7,0.058039180934429176,0.058039184659719474,0.0,0.0,0.0,0.0,4402.0,0.0,295.0,3354,62.20848655700684,23_J_exp32,23_J.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays7,29,Network 2,J,Min
84,84,1,1,0,6,0,30,1,0.1868220865726471,0.1868220865726471,0.0,0.0,0.0,0.0,513.0,0.0,166.0,3392,37.563016414642334,23_J_exp32,23_J.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays1,18,Network 2,J,Min
85,85,1,1,0,6,0,30,7,0.1866842806339264,0.18668432533741,0.0,0.0,0.0,0.0,3582.0,0.0,1164.0,3386,28.6228449344635,23_J_exp32,23_J.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays7,13,Network 2,J,Min
86,86,1,1,0,6,0,60,1,0.17934784293174744,0.17934784293174744,0.0,0.0,0.0,0.0,513.0,0.0,160.0,3362,91.65428161621094,23_J_exp32,23_J.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays1,44,Network 2,J,Min
87,87,1,1,0,6,0,60,7,0.18402408063411715,0.18402408063411715,0.0,0.0,0.0,0.0,3575.0,0.0,1129.0,3356,38.72407960891724,23_J_exp32,23_J.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays7,18,Network 2,J,Min
96,96,1,1,0,9,0,30,1,0.17495600879192352,0.17495600879192352,0.0,0.0,0.0,0.0,475.0,0.0,198.0,3363,73.28146696090698,23_J_exp32,23_J.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays1,35,Network 2,J,Min
97,97,1,1,0,9,0,30,7,0.19487632811069489,0.1948762983083725,0.0,0.0,0.0,0.0,3313.0,0.0,1391.0,3357,30.8767683506012,23_J_exp32,23_J.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays7,14,Network 2,J,Min
106,106,1,1,0,11,0,60,1,0.13134470582008362,0.13134470582008362,0.0,0.0,0.0,0.0,450.0,0.0,166.0,3080,25.21524977684021,23_J_exp32,23_J.v1.l1.ds0.l_combo11.ds_combo0.idays60.odays1,13,Network 2,J,Min
121,121,1,1,0,0,0,30,7,0.08734085410833359,0.08734086155891417,0.0,0.0,0.0,0.0,4147.0,0.0,452.0,3281,51.774977207183845,23_J_exp64,23_J.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays7,25,Network 2,J,Min
122,122,1,1,0,0,0,60,1,0.08714038878679277,0.08714038878679277,0.0,0.0,0.0,0.0,592.0,0.0,60.0,3257,50.05050921440125,23_J_exp64,23_J.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays1,24,Network 2,J,Min
123,123,1,1,0,0,0,60,7,0.08271536231040955,0.08271534740924835,0.0,0.0,0.0,0.0,4129.0,0.0,428.0,3251,36.95983052253722,23_J_exp64,23_J.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays7,17,Network 2,J,Min
124,124,1,1,0,1,0,30,1,0.10690315812826157,0.10690315812826157,0.0,0.0,0.0,0.0,468.0,0.0,74.0,2706,27.62366461753845,23_J_exp64,23_J.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays1,16,Network 2,J,Min
126,126,1,1,0,1,0,60,1,0.10339032113552094,0.10339032113552094,0.0,0.0,0.0,0.0,462.0,0.0,74.0,2676,25.48043513298035,23_J_exp64,23_J.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays1,15,Network 2,J,Min
140,140,1,1,0,5,0,30,1,0.061072986572980874,0.061072986572980874,0.0,0.0,0.0,0.0,634.0,0.0,44.0,3390,33.50426530838013,23_J_exp64,23_J.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays1,16,Network 2,J,Min
142,142,1,1,0,5,0,60,1,0.0596303753554821,0.0596303753554821,0.0,0.0,0.0,0.0,630.0,0.0,42.0,3360,33.71364951133728,23_J_exp64,23_J.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays1,16,Network 2,J,Min
143,143,1,1,0,5,0,60,7,0.057785067707300186,0.05778506398200989,0.0,0.0,0.0,0.0,4402.0,0.0,295.0,3354,75.0315248966217,23_J_exp64,23_J.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays7,35,Network 2,J,Min
144,144,1,1,0,6,0,30,1,0.18523934483528132,0.18523934483528132,0.0,0.0,0.0,0.0,513.0,0.0,166.0,3392,51.86573600769043,23_J_exp64,23_J.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays1,25,Network 2,J,Min
145,145,1,1,0,6,0,30,7,0.18707062304019928,0.18707063794136047,0.0,0.0,0.0,0.0,3582.0,0.0,1164.0,3386,25.685344219207764,23_J_exp64,23_J.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays7,12,Network 2,J,Min
146,146,1,1,0,6,0,60,1,0.1817011684179306,0.1817011684179306,0.0,0.0,0.0,0.0,513.0,0.0,160.0,3362,40.18838882446289,23_J_exp64,23_J.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays1,19,Network 2,J,Min
147,147,1,1,0,6,0,60,7,0.18344886600971225,0.18344886600971225,0.0,0.0,0.0,0.0,3575.0,0.0,1129.0,3356,55.45931029319763,23_J_exp64,23_J.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays7,26,Network 2,J,Min
156,156,1,1,0,9,0,30,1,0.1816755682229996,0.1816755682229996,0.0,0.0,0.0,0.0,475.0,0.0,198.0,3363,33.60358929634094,23_J_exp64,23_J.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays1,16,Network 2,J,Min
157,157,1,1,0,9,0,30,7,0.1972300261259079,0.1972300261259079,0.0,0.0,0.0,0.0,3313.0,0.0,1391.0,3357,25.80753445625305,23_J_exp64,23_J.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays7,12,Network 2,J,Min
