,version,location_scheme,datastream_scheme,l_combo,ds_combo,input_days,output_days,loss,mse,mape,mae,dataset_size,training_time,experiment_name,dataset_name,epochs,network,letter,Max_or_Min
20,1,0,1,0,2,30,1,0.0032064360566437244,0.0032064360566437244,7605590.0,0.01922637224197388,2062,20.520784616470337,16_C_exp32,16_C.v1.l0.ds1.l_combo0.ds_combo2.idays30.odays1,28,Network 1,C,Min
47,1,0,1,0,4,60,7,0.03772565349936485,0.03772564977407456,416090.15625,0.15234580636024475,2026,39.917322397232056,16_C_exp64,16_C.v1.l0.ds1.l_combo0.ds_combo4.idays60.odays7,53,Network 1,C,Max
4,1,0,1,0,2,30,1,0.003187448950484395,0.003187448950484395,9785412.0,0.02147502824664116,2062,74.56246185302734,16_Q_exp8,16_Q.v1.l0.ds1.l_combo0.ds_combo2.idays30.odays1,100,Network 2,Q,Min
45,1,0,1,0,4,30,7,0.03908254578709602,0.03908254951238632,431882.90625,0.15429502725601196,2056,40.36101126670837,16_Q_exp64,16_Q.v1.l0.ds1.l_combo0.ds_combo4.idays30.odays7,54,Network 2,Q,Max
20,1,0,1,0,2,30,1,0.003200657432898879,0.003200657432898879,7645470.5,0.01941020414233208,2062,62.210443019866936,16_AA_exp32,16_AA.v1.l0.ds1.l_combo0.ds_combo2.idays30.odays1,86,Network 3,AA,Min
47,1,0,1,0,4,60,7,0.04072700813412666,0.04072700813412666,403826.8125,0.15768641233444214,2026,18.912429809570312,16_AA_exp64,16_AA.v1.l0.ds1.l_combo0.ds_combo4.idays60.odays7,24,Network 3,AA,Max
6,1,0,1,0,2,60,1,0.00324249966070056,0.00324249966070056,9157465.0,0.020912140607833862,2032,55.64533829689026,16_F_exp8,16_F.v1.l0.ds1.l_combo0.ds_combo2.idays60.odays1,77,Network 4,F,Min
13,1,0,1,0,4,30,7,0.038820113986730576,0.03882011771202088,422304.03125,0.15584619343280792,2056,32.381411790847785,16_F_exp8,16_F.v1.l0.ds1.l_combo0.ds_combo4.idays30.odays7,43,Network 4,F,Max
