,dataset_name,input_size,output_size
0,18_F.v1.l0.ds1.l_combo0.ds_combo1.idays30.odays1,63,90
1,18_F.v1.l0.ds1.l_combo0.ds_combo1.idays30.odays7,63,90
2,18_F.v1.l0.ds1.l_combo0.ds_combo1.idays60.odays1,63,90
3,18_F.v1.l0.ds1.l_combo0.ds_combo1.idays60.odays7,63,90
4,18_F.v1.l0.ds1.l_combo0.ds_combo2.idays30.odays1,11,15
5,18_F.v1.l0.ds1.l_combo0.ds_combo2.idays30.odays7,11,15
6,18_F.v1.l0.ds1.l_combo0.ds_combo2.idays60.odays1,11,15
7,18_F.v1.l0.ds1.l_combo0.ds_combo2.idays60.odays7,11,15
8,18_F.v1.l0.ds1.l_combo0.ds_combo3.idays30.odays1,54,76
9,18_F.v1.l0.ds1.l_combo0.ds_combo3.idays30.odays7,54,76
10,18_F.v1.l0.ds1.l_combo0.ds_combo3.idays60.odays1,54,76
11,18_F.v1.l0.ds1.l_combo0.ds_combo3.idays60.odays7,54,76
12,18_F.v1.l0.ds1.l_combo0.ds_combo4.idays30.odays1,20,28
13,18_F.v1.l0.ds1.l_combo0.ds_combo4.idays30.odays7,20,28
14,18_F.v1.l0.ds1.l_combo0.ds_combo4.idays60.odays1,20,28
15,18_F.v1.l0.ds1.l_combo0.ds_combo4.idays60.odays7,20,28
