,dataset_name,input_size,output_size
0,18_V.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays1,13,15
1,18_V.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays7,13,15
2,18_V.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays1,13,15
3,18_V.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays7,13,15
4,18_V.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays1,13,15
5,18_V.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays7,13,15
6,18_V.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays1,13,15
7,18_V.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays7,13,15
8,18_V.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays1,13,15
9,18_V.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays7,13,15
10,18_V.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays1,13,15
11,18_V.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays7,13,15
12,18_V.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays1,13,15
13,18_V.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays7,13,15
14,18_V.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays1,13,15
15,18_V.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays7,13,15
16,18_V.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays1,13,15
17,18_V.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays7,13,15
18,18_V.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays1,13,15
19,18_V.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays7,13,15
20,18_V.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays1,13,15
21,18_V.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays7,13,15
22,18_V.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays1,13,15
23,18_V.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays7,13,15
24,18_V.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays1,6,7
25,18_V.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays7,6,7
26,18_V.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays1,6,7
27,18_V.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays7,6,7
28,18_V.v1.l1.ds0.l_combo7.ds_combo0.idays30.odays1,13,15
29,18_V.v1.l1.ds0.l_combo7.ds_combo0.idays30.odays7,13,15
30,18_V.v1.l1.ds0.l_combo7.ds_combo0.idays60.odays1,13,15
31,18_V.v1.l1.ds0.l_combo7.ds_combo0.idays60.odays7,13,15
32,18_V.v1.l1.ds0.l_combo8.ds_combo0.idays30.odays1,13,15
33,18_V.v1.l1.ds0.l_combo8.ds_combo0.idays30.odays7,13,15
34,18_V.v1.l1.ds0.l_combo8.ds_combo0.idays60.odays1,13,15
35,18_V.v1.l1.ds0.l_combo8.ds_combo0.idays60.odays7,13,15
36,18_V.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays1,10,11
37,18_V.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays7,10,11
38,18_V.v1.l1.ds0.l_combo9.ds_combo0.idays60.odays1,10,11
39,18_V.v1.l1.ds0.l_combo9.ds_combo0.idays60.odays7,10,11
40,18_V.v1.l1.ds0.l_combo10.ds_combo0.idays30.odays1,10,11
41,18_V.v1.l1.ds0.l_combo10.ds_combo0.idays30.odays7,10,11
42,18_V.v1.l1.ds0.l_combo10.ds_combo0.idays60.odays1,10,11
43,18_V.v1.l1.ds0.l_combo10.ds_combo0.idays60.odays7,10,11
44,18_V.v1.l1.ds0.l_combo11.ds_combo0.idays30.odays1,13,15
45,18_V.v1.l1.ds0.l_combo11.ds_combo0.idays30.odays7,13,15
46,18_V.v1.l1.ds0.l_combo11.ds_combo0.idays60.odays1,13,15
47,18_V.v1.l1.ds0.l_combo11.ds_combo0.idays60.odays7,13,15
48,18_V.v1.l1.ds0.l_combo12.ds_combo0.idays30.odays1,13,15
49,18_V.v1.l1.ds0.l_combo12.ds_combo0.idays30.odays7,13,15
50,18_V.v1.l1.ds0.l_combo12.ds_combo0.idays60.odays1,13,15
51,18_V.v1.l1.ds0.l_combo12.ds_combo0.idays60.odays7,13,15
52,18_V.v1.l1.ds0.l_combo13.ds_combo0.idays30.odays1,13,15
53,18_V.v1.l1.ds0.l_combo13.ds_combo0.idays30.odays7,13,15
54,18_V.v1.l1.ds0.l_combo13.ds_combo0.idays60.odays1,13,15
55,18_V.v1.l1.ds0.l_combo13.ds_combo0.idays60.odays7,13,15
56,18_V.v1.l1.ds0.l_combo14.ds_combo0.idays30.odays1,13,15
57,18_V.v1.l1.ds0.l_combo14.ds_combo0.idays30.odays7,13,15
58,18_V.v1.l1.ds0.l_combo14.ds_combo0.idays60.odays1,13,15
59,18_V.v1.l1.ds0.l_combo14.ds_combo0.idays60.odays7,13,15
