,dataset_name,input_size,output_size
0,11_I.v1.l1.ds1.l_combo0.ds_combo2.idays30.odays1,1,1
1,11_I.v1.l1.ds1.l_combo0.ds_combo2.idays30.odays7,1,1
2,11_I.v1.l1.ds1.l_combo0.ds_combo2.idays60.odays1,1,1
3,11_I.v1.l1.ds1.l_combo0.ds_combo2.idays60.odays7,1,1
4,11_I.v1.l1.ds1.l_combo0.ds_combo3.idays30.odays1,5,1
5,11_I.v1.l1.ds1.l_combo0.ds_combo3.idays30.odays7,5,1
6,11_I.v1.l1.ds1.l_combo0.ds_combo3.idays60.odays1,5,1
7,11_I.v1.l1.ds1.l_combo0.ds_combo3.idays60.odays7,5,1
8,11_I.v1.l1.ds1.l_combo0.ds_combo4.idays30.odays1,2,1
9,11_I.v1.l1.ds1.l_combo0.ds_combo4.idays30.odays7,2,1
10,11_I.v1.l1.ds1.l_combo0.ds_combo4.idays60.odays1,2,1
11,11_I.v1.l1.ds1.l_combo0.ds_combo4.idays60.odays7,2,1
12,11_I.v1.l1.ds1.l_combo1.ds_combo2.idays30.odays1,1,1
13,11_I.v1.l1.ds1.l_combo1.ds_combo2.idays30.odays7,1,1
14,11_I.v1.l1.ds1.l_combo1.ds_combo2.idays60.odays1,1,1
15,11_I.v1.l1.ds1.l_combo1.ds_combo2.idays60.odays7,1,1
16,11_I.v1.l1.ds1.l_combo1.ds_combo3.idays30.odays1,5,1
17,11_I.v1.l1.ds1.l_combo1.ds_combo3.idays30.odays7,5,1
18,11_I.v1.l1.ds1.l_combo1.ds_combo3.idays60.odays1,5,1
19,11_I.v1.l1.ds1.l_combo1.ds_combo3.idays60.odays7,5,1
20,11_I.v1.l1.ds1.l_combo1.ds_combo4.idays30.odays1,2,1
21,11_I.v1.l1.ds1.l_combo1.ds_combo4.idays30.odays7,2,1
22,11_I.v1.l1.ds1.l_combo1.ds_combo4.idays60.odays1,2,1
23,11_I.v1.l1.ds1.l_combo1.ds_combo4.idays60.odays7,2,1
24,11_I.v1.l1.ds1.l_combo2.ds_combo2.idays30.odays1,1,1
25,11_I.v1.l1.ds1.l_combo2.ds_combo2.idays30.odays7,1,1
26,11_I.v1.l1.ds1.l_combo2.ds_combo2.idays60.odays1,1,1
27,11_I.v1.l1.ds1.l_combo2.ds_combo2.idays60.odays7,1,1
28,11_I.v1.l1.ds1.l_combo2.ds_combo3.idays30.odays1,5,1
29,11_I.v1.l1.ds1.l_combo2.ds_combo3.idays30.odays7,5,1
30,11_I.v1.l1.ds1.l_combo2.ds_combo3.idays60.odays1,5,1
