,dataset_name,input_size,output_size
0,17_F.v1.l0.ds1.l_combo0.ds_combo1.idays30.odays1,63,15
1,17_F.v1.l0.ds1.l_combo0.ds_combo1.idays30.odays7,63,15
2,17_F.v1.l0.ds1.l_combo0.ds_combo1.idays60.odays1,63,15
3,17_F.v1.l0.ds1.l_combo0.ds_combo1.idays60.odays7,63,15
4,17_F.v1.l0.ds1.l_combo0.ds_combo2.idays30.odays1,11,15
5,17_F.v1.l0.ds1.l_combo0.ds_combo2.idays30.odays7,11,15
6,17_F.v1.l0.ds1.l_combo0.ds_combo2.idays60.odays1,11,15
7,17_F.v1.l0.ds1.l_combo0.ds_combo2.idays60.odays7,11,15
8,17_F.v1.l0.ds1.l_combo0.ds_combo3.idays30.odays1,54,15
9,17_F.v1.l0.ds1.l_combo0.ds_combo3.idays30.odays7,54,15
10,17_F.v1.l0.ds1.l_combo0.ds_combo3.idays60.odays1,54,15
11,17_F.v1.l0.ds1.l_combo0.ds_combo3.idays60.odays7,54,15
12,17_F.v1.l0.ds1.l_combo0.ds_combo4.idays30.odays1,20,15
13,17_F.v1.l0.ds1.l_combo0.ds_combo4.idays30.odays7,20,15
14,17_F.v1.l0.ds1.l_combo0.ds_combo4.idays60.odays1,20,15
15,17_F.v1.l0.ds1.l_combo0.ds_combo4.idays60.odays7,20,15
