,dataset_name,input_size,output_size
0,3_J.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays1,13,15
1,3_J.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays7,13,15
2,3_J.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays1,13,15
3,3_J.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays7,13,15
4,3_J.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays1,13,15
5,3_J.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays7,13,15
6,3_J.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays1,13,15
7,3_J.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays7,13,15
8,3_J.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays1,13,15
9,3_J.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays7,13,15
10,3_J.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays1,13,15
11,3_J.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays7,13,15
12,3_J.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays1,13,15
13,3_J.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays7,13,15
14,3_J.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays1,13,15
15,3_J.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays7,13,15
16,3_J.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays1,13,15
17,3_J.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays7,13,15
18,3_J.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays1,13,15
19,3_J.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays7,13,15
20,3_J.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays1,13,15
21,3_J.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays7,13,15
22,3_J.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays1,13,15
23,3_J.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays7,13,15
24,3_J.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays1,6,7
25,3_J.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays7,6,7
26,3_J.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays1,6,7
27,3_J.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays7,6,7
28,3_J.v1.l1.ds0.l_combo7.ds_combo0.idays30.odays1,13,15
29,3_J.v1.l1.ds0.l_combo7.ds_combo0.idays30.odays7,13,15
30,3_J.v1.l1.ds0.l_combo7.ds_combo0.idays60.odays1,13,15
31,3_J.v1.l1.ds0.l_combo7.ds_combo0.idays60.odays7,13,15
32,3_J.v1.l1.ds0.l_combo8.ds_combo0.idays30.odays1,13,15
33,3_J.v1.l1.ds0.l_combo8.ds_combo0.idays30.odays7,13,15
34,3_J.v1.l1.ds0.l_combo8.ds_combo0.idays60.odays1,13,15
35,3_J.v1.l1.ds0.l_combo8.ds_combo0.idays60.odays7,13,15
36,3_J.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays1,10,11
37,3_J.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays7,10,11
38,3_J.v1.l1.ds0.l_combo9.ds_combo0.idays60.odays1,10,11
39,3_J.v1.l1.ds0.l_combo9.ds_combo0.idays60.odays7,10,11
40,3_J.v1.l1.ds0.l_combo10.ds_combo0.idays30.odays1,10,11
41,3_J.v1.l1.ds0.l_combo10.ds_combo0.idays30.odays7,10,11
42,3_J.v1.l1.ds0.l_combo10.ds_combo0.idays60.odays1,10,11
43,3_J.v1.l1.ds0.l_combo10.ds_combo0.idays60.odays7,10,11
44,3_J.v1.l1.ds0.l_combo11.ds_combo0.idays30.odays1,13,15
45,3_J.v1.l1.ds0.l_combo11.ds_combo0.idays30.odays7,13,15
46,3_J.v1.l1.ds0.l_combo11.ds_combo0.idays60.odays1,13,15
47,3_J.v1.l1.ds0.l_combo11.ds_combo0.idays60.odays7,13,15
48,3_J.v1.l1.ds0.l_combo12.ds_combo0.idays30.odays1,13,15
49,3_J.v1.l1.ds0.l_combo12.ds_combo0.idays30.odays7,13,15
50,3_J.v1.l1.ds0.l_combo12.ds_combo0.idays60.odays1,13,15
51,3_J.v1.l1.ds0.l_combo12.ds_combo0.idays60.odays7,13,15
52,3_J.v1.l1.ds0.l_combo13.ds_combo0.idays30.odays1,13,15
53,3_J.v1.l1.ds0.l_combo13.ds_combo0.idays30.odays7,13,15
54,3_J.v1.l1.ds0.l_combo13.ds_combo0.idays60.odays1,13,15
55,3_J.v1.l1.ds0.l_combo13.ds_combo0.idays60.odays7,13,15
56,3_J.v1.l1.ds0.l_combo14.ds_combo0.idays30.odays1,13,15
57,3_J.v1.l1.ds0.l_combo14.ds_combo0.idays30.odays7,13,15
58,3_J.v1.l1.ds0.l_combo14.ds_combo0.idays60.odays1,13,15
59,3_J.v1.l1.ds0.l_combo14.ds_combo0.idays60.odays7,13,15
