,dataset_name,input_size,output_size
0,23_D.v1.l1.ds1.l_combo0.ds_combo2.idays30.odays1,1,1
1,23_D.v1.l1.ds1.l_combo0.ds_combo2.idays30.odays7,1,1
2,23_D.v1.l1.ds1.l_combo0.ds_combo2.idays60.odays1,1,1
3,23_D.v1.l1.ds1.l_combo0.ds_combo2.idays60.odays7,1,1
4,23_D.v1.l1.ds1.l_combo0.ds_combo3.idays30.odays1,6,1
5,23_D.v1.l1.ds1.l_combo0.ds_combo3.idays30.odays7,6,1
6,23_D.v1.l1.ds1.l_combo0.ds_combo3.idays60.odays1,6,1
7,23_D.v1.l1.ds1.l_combo0.ds_combo3.idays60.odays7,6,1
8,23_D.v1.l1.ds1.l_combo0.ds_combo4.idays30.odays1,2,1
9,23_D.v1.l1.ds1.l_combo0.ds_combo4.idays30.odays7,2,1
10,23_D.v1.l1.ds1.l_combo0.ds_combo4.idays60.odays1,2,1
11,23_D.v1.l1.ds1.l_combo0.ds_combo4.idays60.odays7,2,1
12,23_D.v1.l1.ds1.l_combo1.ds_combo2.idays30.odays1,1,1
13,23_D.v1.l1.ds1.l_combo1.ds_combo2.idays30.odays7,1,1
14,23_D.v1.l1.ds1.l_combo1.ds_combo2.idays60.odays1,1,1
15,23_D.v1.l1.ds1.l_combo1.ds_combo2.idays60.odays7,1,1
16,23_D.v1.l1.ds1.l_combo1.ds_combo3.idays30.odays1,6,1
17,23_D.v1.l1.ds1.l_combo1.ds_combo3.idays30.odays7,6,1
18,23_D.v1.l1.ds1.l_combo1.ds_combo3.idays60.odays1,6,1
19,23_D.v1.l1.ds1.l_combo1.ds_combo3.idays60.odays7,6,1
20,23_D.v1.l1.ds1.l_combo1.ds_combo4.idays30.odays1,2,1
21,23_D.v1.l1.ds1.l_combo1.ds_combo4.idays30.odays7,2,1
22,23_D.v1.l1.ds1.l_combo1.ds_combo4.idays60.odays1,2,1
23,23_D.v1.l1.ds1.l_combo1.ds_combo4.idays60.odays7,2,1
24,23_D.v1.l1.ds1.l_combo2.ds_combo2.idays30.odays1,1,1
25,23_D.v1.l1.ds1.l_combo2.ds_combo2.idays30.odays7,1,1
26,23_D.v1.l1.ds1.l_combo2.ds_combo2.idays60.odays1,1,1
27,23_D.v1.l1.ds1.l_combo2.ds_combo2.idays60.odays7,1,1
28,23_D.v1.l1.ds1.l_combo2.ds_combo3.idays30.odays1,6,1
29,23_D.v1.l1.ds1.l_combo2.ds_combo3.idays30.odays7,6,1
30,23_D.v1.l1.ds1.l_combo2.ds_combo3.idays60.odays1,6,1
31,23_D.v1.l1.ds1.l_combo2.ds_combo3.idays60.odays7,6,1
32,23_D.v1.l1.ds1.l_combo2.ds_combo4.idays30.odays1,2,1
33,23_D.v1.l1.ds1.l_combo2.ds_combo4.idays30.odays7,2,1
34,23_D.v1.l1.ds1.l_combo2.ds_combo4.idays60.odays1,2,1
35,23_D.v1.l1.ds1.l_combo2.ds_combo4.idays60.odays7,2,1
36,23_D.v1.l1.ds1.l_combo3.ds_combo2.idays30.odays1,1,1
37,23_D.v1.l1.ds1.l_combo3.ds_combo2.idays30.odays7,1,1
38,23_D.v1.l1.ds1.l_combo3.ds_combo2.idays60.odays1,1,1
39,23_D.v1.l1.ds1.l_combo3.ds_combo2.idays60.odays7,1,1
40,23_D.v1.l1.ds1.l_combo3.ds_combo3.idays30.odays1,6,1
41,23_D.v1.l1.ds1.l_combo3.ds_combo3.idays30.odays7,6,1
42,23_D.v1.l1.ds1.l_combo3.ds_combo3.idays60.odays1,6,1
43,23_D.v1.l1.ds1.l_combo3.ds_combo3.idays60.odays7,6,1
44,23_D.v1.l1.ds1.l_combo3.ds_combo4.idays30.odays1,2,1
45,23_D.v1.l1.ds1.l_combo3.ds_combo4.idays30.odays7,2,1
