,dataset_name,input_size,output_size
189,16_H.v1.l1.ds1.l_combo11.ds_combo4.idays30.odays7,2,2
190,16_H.v1.l1.ds1.l_combo11.ds_combo4.idays60.odays1,2,2
191,16_H.v1.l1.ds1.l_combo11.ds_combo4.idays60.odays7,2,2
192,16_H.v1.l1.ds1.l_combo12.ds_combo1.idays30.odays1,6,6
193,16_H.v1.l1.ds1.l_combo12.ds_combo1.idays30.odays7,6,6
194,16_H.v1.l1.ds1.l_combo12.ds_combo1.idays60.odays1,6,6
195,16_H.v1.l1.ds1.l_combo12.ds_combo1.idays60.odays7,6,6
196,16_H.v1.l1.ds1.l_combo12.ds_combo2.idays30.odays1,1,1
197,16_H.v1.l1.ds1.l_combo12.ds_combo2.idays30.odays7,1,1
198,16_H.v1.l1.ds1.l_combo12.ds_combo2.idays60.odays1,1,1
199,16_H.v1.l1.ds1.l_combo12.ds_combo2.idays60.odays7,1,1
200,16_H.v1.l1.ds1.l_combo12.ds_combo3.idays30.odays1,6,6
201,16_H.v1.l1.ds1.l_combo12.ds_combo3.idays30.odays7,6,6
202,16_H.v1.l1.ds1.l_combo12.ds_combo3.idays60.odays1,6,6
203,16_H.v1.l1.ds1.l_combo12.ds_combo3.idays60.odays7,6,6
204,16_H.v1.l1.ds1.l_combo12.ds_combo4.idays30.odays1,2,2
205,16_H.v1.l1.ds1.l_combo12.ds_combo4.idays30.odays7,2,2
206,16_H.v1.l1.ds1.l_combo12.ds_combo4.idays60.odays1,2,2
207,16_H.v1.l1.ds1.l_combo12.ds_combo4.idays60.odays7,2,2
208,16_H.v1.l1.ds1.l_combo13.ds_combo1.idays30.odays1,6,6
209,16_H.v1.l1.ds1.l_combo13.ds_combo1.idays30.odays7,6,6
210,16_H.v1.l1.ds1.l_combo13.ds_combo1.idays60.odays1,6,6
211,16_H.v1.l1.ds1.l_combo13.ds_combo1.idays60.odays7,6,6
212,16_H.v1.l1.ds1.l_combo13.ds_combo2.idays30.odays1,1,1
213,16_H.v1.l1.ds1.l_combo13.ds_combo2.idays30.odays7,1,1
214,16_H.v1.l1.ds1.l_combo13.ds_combo2.idays60.odays1,1,1
215,16_H.v1.l1.ds1.l_combo13.ds_combo2.idays60.odays7,1,1
216,16_H.v1.l1.ds1.l_combo13.ds_combo3.idays30.odays1,6,6
217,16_H.v1.l1.ds1.l_combo13.ds_combo3.idays30.odays7,6,6
218,16_H.v1.l1.ds1.l_combo13.ds_combo3.idays60.odays1,6,6
219,16_H.v1.l1.ds1.l_combo13.ds_combo3.idays60.odays7,6,6
220,16_H.v1.l1.ds1.l_combo13.ds_combo4.idays30.odays1,2,2
221,16_H.v1.l1.ds1.l_combo13.ds_combo4.idays30.odays7,2,2
222,16_H.v1.l1.ds1.l_combo13.ds_combo4.idays60.odays1,2,2
223,16_H.v1.l1.ds1.l_combo13.ds_combo4.idays60.odays7,2,2
224,16_H.v1.l1.ds1.l_combo14.ds_combo1.idays30.odays1,6,6
225,16_H.v1.l1.ds1.l_combo14.ds_combo1.idays30.odays7,6,6
226,16_H.v1.l1.ds1.l_combo14.ds_combo1.idays60.odays1,6,6
227,16_H.v1.l1.ds1.l_combo14.ds_combo1.idays60.odays7,6,6
228,16_H.v1.l1.ds1.l_combo14.ds_combo2.idays30.odays1,1,1
229,16_H.v1.l1.ds1.l_combo14.ds_combo2.idays30.odays7,1,1
230,16_H.v1.l1.ds1.l_combo14.ds_combo2.idays60.odays1,1,1
231,16_H.v1.l1.ds1.l_combo14.ds_combo2.idays60.odays7,1,1
232,16_H.v1.l1.ds1.l_combo14.ds_combo3.idays30.odays1,6,6
233,16_H.v1.l1.ds1.l_combo14.ds_combo3.idays30.odays7,6,6
234,16_H.v1.l1.ds1.l_combo14.ds_combo3.idays60.odays1,6,6
235,16_H.v1.l1.ds1.l_combo14.ds_combo3.idays60.odays7,6,6
236,16_H.v1.l1.ds1.l_combo14.ds_combo4.idays30.odays1,2,2
237,16_H.v1.l1.ds1.l_combo14.ds_combo4.idays30.odays7,2,2
238,16_H.v1.l1.ds1.l_combo14.ds_combo4.idays60.odays1,2,2
239,16_H.v1.l1.ds1.l_combo14.ds_combo4.idays60.odays7,2,2
