,dataset_name,input_size,output_size
0,10_J.v1.l1.ds0.l_combo0.ds_combo1.idays30.odays1,13,1
1,10_J.v1.l1.ds0.l_combo0.ds_combo1.idays30.odays7,13,1
2,10_J.v1.l1.ds0.l_combo0.ds_combo1.idays60.odays1,13,1
3,10_J.v1.l1.ds0.l_combo0.ds_combo1.idays60.odays7,13,1
4,10_J.v1.l1.ds0.l_combo1.ds_combo1.idays30.odays1,13,1
5,10_J.v1.l1.ds0.l_combo1.ds_combo1.idays30.odays7,13,1
6,10_J.v1.l1.ds0.l_combo1.ds_combo1.idays60.odays1,13,1
7,10_J.v1.l1.ds0.l_combo1.ds_combo1.idays60.odays7,13,1
8,10_J.v1.l1.ds0.l_combo2.ds_combo1.idays30.odays1,13,1
9,10_J.v1.l1.ds0.l_combo2.ds_combo1.idays30.odays7,13,1
10,10_J.v1.l1.ds0.l_combo2.ds_combo1.idays60.odays1,13,1
11,10_J.v1.l1.ds0.l_combo2.ds_combo1.idays60.odays7,13,1
12,10_J.v1.l1.ds0.l_combo3.ds_combo1.idays30.odays1,13,1
13,10_J.v1.l1.ds0.l_combo3.ds_combo1.idays30.odays7,13,1
14,10_J.v1.l1.ds0.l_combo3.ds_combo1.idays60.odays1,13,1
15,10_J.v1.l1.ds0.l_combo3.ds_combo1.idays60.odays7,13,1
16,10_J.v1.l1.ds0.l_combo4.ds_combo1.idays30.odays1,13,1
17,10_J.v1.l1.ds0.l_combo4.ds_combo1.idays30.odays7,13,1
18,10_J.v1.l1.ds0.l_combo4.ds_combo1.idays60.odays1,13,1
19,10_J.v1.l1.ds0.l_combo4.ds_combo1.idays60.odays7,13,1
20,10_J.v1.l1.ds0.l_combo5.ds_combo1.idays30.odays1,13,1
21,10_J.v1.l1.ds0.l_combo5.ds_combo1.idays30.odays7,13,1
22,10_J.v1.l1.ds0.l_combo5.ds_combo1.idays60.odays1,13,1
23,10_J.v1.l1.ds0.l_combo5.ds_combo1.idays60.odays7,13,1
24,10_J.v1.l1.ds0.l_combo6.ds_combo1.idays30.odays1,6,1
25,10_J.v1.l1.ds0.l_combo6.ds_combo1.idays30.odays7,6,1
26,10_J.v1.l1.ds0.l_combo6.ds_combo1.idays60.odays1,6,1
27,10_J.v1.l1.ds0.l_combo6.ds_combo1.idays60.odays7,6,1
28,10_J.v1.l1.ds0.l_combo7.ds_combo1.idays30.odays1,13,1
29,10_J.v1.l1.ds0.l_combo7.ds_combo1.idays30.odays7,13,1
30,10_J.v1.l1.ds0.l_combo7.ds_combo1.idays60.odays1,13,1
31,10_J.v1.l1.ds0.l_combo7.ds_combo1.idays60.odays7,13,1
32,10_J.v1.l1.ds0.l_combo8.ds_combo1.idays30.odays1,13,1
33,10_J.v1.l1.ds0.l_combo8.ds_combo1.idays30.odays7,13,1
34,10_J.v1.l1.ds0.l_combo8.ds_combo1.idays60.odays1,13,1
35,10_J.v1.l1.ds0.l_combo8.ds_combo1.idays60.odays7,13,1
36,10_J.v1.l1.ds0.l_combo9.ds_combo1.idays30.odays1,10,1
37,10_J.v1.l1.ds0.l_combo9.ds_combo1.idays30.odays7,10,1
38,10_J.v1.l1.ds0.l_combo9.ds_combo1.idays60.odays1,10,1
39,10_J.v1.l1.ds0.l_combo9.ds_combo1.idays60.odays7,10,1
40,10_J.v1.l1.ds0.l_combo10.ds_combo1.idays30.odays1,10,1
41,10_J.v1.l1.ds0.l_combo10.ds_combo1.idays30.odays7,10,1
42,10_J.v1.l1.ds0.l_combo10.ds_combo1.idays60.odays1,10,1
43,10_J.v1.l1.ds0.l_combo10.ds_combo1.idays60.odays7,10,1
44,10_J.v1.l1.ds0.l_combo11.ds_combo1.idays30.odays1,13,1
45,10_J.v1.l1.ds0.l_combo11.ds_combo1.idays30.odays7,13,1
46,10_J.v1.l1.ds0.l_combo11.ds_combo1.idays60.odays1,13,1
47,10_J.v1.l1.ds0.l_combo11.ds_combo1.idays60.odays7,13,1
48,10_J.v1.l1.ds0.l_combo12.ds_combo1.idays30.odays1,13,1
49,10_J.v1.l1.ds0.l_combo12.ds_combo1.idays30.odays7,13,1
50,10_J.v1.l1.ds0.l_combo12.ds_combo1.idays60.odays1,13,1
51,10_J.v1.l1.ds0.l_combo12.ds_combo1.idays60.odays7,13,1
52,10_J.v1.l1.ds0.l_combo13.ds_combo1.idays30.odays1,13,1
53,10_J.v1.l1.ds0.l_combo13.ds_combo1.idays30.odays7,13,1
54,10_J.v1.l1.ds0.l_combo13.ds_combo1.idays60.odays1,13,1
55,10_J.v1.l1.ds0.l_combo13.ds_combo1.idays60.odays7,13,1
56,10_J.v1.l1.ds0.l_combo14.ds_combo1.idays30.odays1,13,1
57,10_J.v1.l1.ds0.l_combo14.ds_combo1.idays30.odays7,13,1
58,10_J.v1.l1.ds0.l_combo14.ds_combo1.idays60.odays1,13,1
59,10_J.v1.l1.ds0.l_combo14.ds_combo1.idays60.odays7,13,1
