,dataset_name,input_size,output_size
0,17_M.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays1,11,1
1,17_M.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays7,11,1
2,17_M.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays1,11,1
3,17_M.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays7,11,1
4,17_M.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays1,11,1
5,17_M.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays7,11,1
6,17_M.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays1,11,1
7,17_M.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays7,11,1
8,17_M.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays1,11,1
9,17_M.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays7,11,1
10,17_M.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays1,11,1
11,17_M.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays7,11,1
12,17_M.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays1,11,1
13,17_M.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays7,11,1
14,17_M.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays1,11,1
15,17_M.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays7,11,1
16,17_M.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays1,11,1
17,17_M.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays7,11,1
18,17_M.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays1,11,1
19,17_M.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays7,11,1
20,17_M.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays1,11,1
21,17_M.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays7,11,1
22,17_M.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays1,11,1
23,17_M.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays7,11,1
24,17_M.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays1,5,1
25,17_M.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays7,5,1
26,17_M.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays1,5,1
27,17_M.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays7,5,1
28,17_M.v1.l1.ds0.l_combo7.ds_combo0.idays30.odays1,11,1
29,17_M.v1.l1.ds0.l_combo7.ds_combo0.idays30.odays7,11,1
30,17_M.v1.l1.ds0.l_combo7.ds_combo0.idays60.odays1,11,1
31,17_M.v1.l1.ds0.l_combo7.ds_combo0.idays60.odays7,11,1
32,17_M.v1.l1.ds0.l_combo8.ds_combo0.idays30.odays1,11,1
33,17_M.v1.l1.ds0.l_combo8.ds_combo0.idays30.odays7,11,1
34,17_M.v1.l1.ds0.l_combo8.ds_combo0.idays60.odays1,11,1
35,17_M.v1.l1.ds0.l_combo8.ds_combo0.idays60.odays7,11,1
36,17_M.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays1,8,1
37,17_M.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays7,8,1
38,17_M.v1.l1.ds0.l_combo9.ds_combo0.idays60.odays1,8,1
39,17_M.v1.l1.ds0.l_combo9.ds_combo0.idays60.odays7,8,1
40,17_M.v1.l1.ds0.l_combo10.ds_combo0.idays30.odays1,8,1
41,17_M.v1.l1.ds0.l_combo10.ds_combo0.idays30.odays7,8,1
42,17_M.v1.l1.ds0.l_combo10.ds_combo0.idays60.odays1,8,1
43,17_M.v1.l1.ds0.l_combo10.ds_combo0.idays60.odays7,8,1
44,17_M.v1.l1.ds0.l_combo11.ds_combo0.idays30.odays1,11,1
45,17_M.v1.l1.ds0.l_combo11.ds_combo0.idays30.odays7,11,1
46,17_M.v1.l1.ds0.l_combo11.ds_combo0.idays60.odays1,11,1
47,17_M.v1.l1.ds0.l_combo11.ds_combo0.idays60.odays7,11,1
48,17_M.v1.l1.ds0.l_combo12.ds_combo0.idays30.odays1,11,1
49,17_M.v1.l1.ds0.l_combo12.ds_combo0.idays30.odays7,11,1
50,17_M.v1.l1.ds0.l_combo12.ds_combo0.idays60.odays1,11,1
51,17_M.v1.l1.ds0.l_combo12.ds_combo0.idays60.odays7,11,1
52,17_M.v1.l1.ds0.l_combo13.ds_combo0.idays30.odays1,11,1
53,17_M.v1.l1.ds0.l_combo13.ds_combo0.idays30.odays7,11,1
54,17_M.v1.l1.ds0.l_combo13.ds_combo0.idays60.odays1,11,1
55,17_M.v1.l1.ds0.l_combo13.ds_combo0.idays60.odays7,11,1
56,17_M.v1.l1.ds0.l_combo14.ds_combo0.idays30.odays1,11,1
57,17_M.v1.l1.ds0.l_combo14.ds_combo0.idays30.odays7,11,1
58,17_M.v1.l1.ds0.l_combo14.ds_combo0.idays60.odays1,11,1
59,17_M.v1.l1.ds0.l_combo14.ds_combo0.idays60.odays7,11,1
