,dataset_name,input_size,output_size
0,17_V.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays1,13,1
1,17_V.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays7,13,1
2,17_V.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays1,13,1
3,17_V.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays7,13,1
4,17_V.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays1,13,1
5,17_V.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays7,13,1
6,17_V.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays1,13,1
7,17_V.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays7,13,1
8,17_V.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays1,13,1
9,17_V.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays7,13,1
10,17_V.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays1,13,1
11,17_V.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays7,13,1
12,17_V.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays1,13,1
13,17_V.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays7,13,1
14,17_V.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays1,13,1
15,17_V.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays7,13,1
16,17_V.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays1,13,1
17,17_V.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays7,13,1
18,17_V.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays1,13,1
19,17_V.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays7,13,1
20,17_V.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays1,13,1
21,17_V.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays7,13,1
22,17_V.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays1,13,1
23,17_V.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays7,13,1
24,17_V.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays1,6,1
25,17_V.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays7,6,1
26,17_V.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays1,6,1
27,17_V.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays7,6,1
28,17_V.v1.l1.ds0.l_combo7.ds_combo0.idays30.odays1,13,1
29,17_V.v1.l1.ds0.l_combo7.ds_combo0.idays30.odays7,13,1
30,17_V.v1.l1.ds0.l_combo7.ds_combo0.idays60.odays1,13,1
31,17_V.v1.l1.ds0.l_combo7.ds_combo0.idays60.odays7,13,1
32,17_V.v1.l1.ds0.l_combo8.ds_combo0.idays30.odays1,13,1
33,17_V.v1.l1.ds0.l_combo8.ds_combo0.idays30.odays7,13,1
34,17_V.v1.l1.ds0.l_combo8.ds_combo0.idays60.odays1,13,1
35,17_V.v1.l1.ds0.l_combo8.ds_combo0.idays60.odays7,13,1
36,17_V.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays1,10,1
37,17_V.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays7,10,1
38,17_V.v1.l1.ds0.l_combo9.ds_combo0.idays60.odays1,10,1
39,17_V.v1.l1.ds0.l_combo9.ds_combo0.idays60.odays7,10,1
40,17_V.v1.l1.ds0.l_combo10.ds_combo0.idays30.odays1,10,1
41,17_V.v1.l1.ds0.l_combo10.ds_combo0.idays30.odays7,10,1
42,17_V.v1.l1.ds0.l_combo10.ds_combo0.idays60.odays1,10,1
43,17_V.v1.l1.ds0.l_combo10.ds_combo0.idays60.odays7,10,1
44,17_V.v1.l1.ds0.l_combo11.ds_combo0.idays30.odays1,13,1
45,17_V.v1.l1.ds0.l_combo11.ds_combo0.idays30.odays7,13,1
46,17_V.v1.l1.ds0.l_combo11.ds_combo0.idays60.odays1,13,1
47,17_V.v1.l1.ds0.l_combo11.ds_combo0.idays60.odays7,13,1
48,17_V.v1.l1.ds0.l_combo12.ds_combo0.idays30.odays1,13,1
49,17_V.v1.l1.ds0.l_combo12.ds_combo0.idays30.odays7,13,1
50,17_V.v1.l1.ds0.l_combo12.ds_combo0.idays60.odays1,13,1
51,17_V.v1.l1.ds0.l_combo12.ds_combo0.idays60.odays7,13,1
52,17_V.v1.l1.ds0.l_combo13.ds_combo0.idays30.odays1,13,1
53,17_V.v1.l1.ds0.l_combo13.ds_combo0.idays30.odays7,13,1
54,17_V.v1.l1.ds0.l_combo13.ds_combo0.idays60.odays1,13,1
55,17_V.v1.l1.ds0.l_combo13.ds_combo0.idays60.odays7,13,1
56,17_V.v1.l1.ds0.l_combo14.ds_combo0.idays30.odays1,13,1
57,17_V.v1.l1.ds0.l_combo14.ds_combo0.idays30.odays7,13,1
58,17_V.v1.l1.ds0.l_combo14.ds_combo0.idays60.odays1,13,1
59,17_V.v1.l1.ds0.l_combo14.ds_combo0.idays60.odays7,13,1
