,dataset_name,input_size,output_size
0,10_AD.v1.l0.ds0.l_combo0.ds_combo1.idays30.odays1,147,15
1,10_AD.v1.l0.ds0.l_combo0.ds_combo1.idays30.odays7,147,15
2,10_AD.v1.l0.ds0.l_combo0.ds_combo1.idays60.odays1,147,15
3,10_AD.v1.l0.ds0.l_combo0.ds_combo1.idays60.odays7,147,15
