,dataset_name,input_size,output_size
0,16_M.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays1,11,15
1,16_M.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays7,11,15
2,16_M.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays1,11,15
3,16_M.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays7,11,15
4,16_M.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays1,11,15
5,16_M.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays7,11,15
6,16_M.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays1,11,15
7,16_M.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays7,11,15
8,16_M.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays1,11,15
9,16_M.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays7,11,15
10,16_M.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays1,11,15
11,16_M.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays7,11,15
12,16_M.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays1,11,15
13,16_M.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays7,11,15
14,16_M.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays1,11,15
15,16_M.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays7,11,15
16,16_M.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays1,11,15
17,16_M.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays7,11,15
18,16_M.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays1,11,15
19,16_M.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays7,11,15
20,16_M.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays1,11,15
21,16_M.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays7,11,15
22,16_M.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays1,11,15
23,16_M.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays7,11,15
24,16_M.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays1,5,7
25,16_M.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays7,5,7
26,16_M.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays1,5,7
27,16_M.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays7,5,7
28,16_M.v1.l1.ds0.l_combo7.ds_combo0.idays30.odays1,11,15
29,16_M.v1.l1.ds0.l_combo7.ds_combo0.idays30.odays7,11,15
30,16_M.v1.l1.ds0.l_combo7.ds_combo0.idays60.odays1,11,15
31,16_M.v1.l1.ds0.l_combo7.ds_combo0.idays60.odays7,11,15
32,16_M.v1.l1.ds0.l_combo8.ds_combo0.idays30.odays1,11,15
33,16_M.v1.l1.ds0.l_combo8.ds_combo0.idays30.odays7,11,15
34,16_M.v1.l1.ds0.l_combo8.ds_combo0.idays60.odays1,11,15
35,16_M.v1.l1.ds0.l_combo8.ds_combo0.idays60.odays7,11,15
36,16_M.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays1,8,11
37,16_M.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays7,8,11
38,16_M.v1.l1.ds0.l_combo9.ds_combo0.idays60.odays1,8,11
39,16_M.v1.l1.ds0.l_combo9.ds_combo0.idays60.odays7,8,11
40,16_M.v1.l1.ds0.l_combo10.ds_combo0.idays30.odays1,8,11
41,16_M.v1.l1.ds0.l_combo10.ds_combo0.idays30.odays7,8,11
42,16_M.v1.l1.ds0.l_combo10.ds_combo0.idays60.odays1,8,11
43,16_M.v1.l1.ds0.l_combo10.ds_combo0.idays60.odays7,8,11
44,16_M.v1.l1.ds0.l_combo11.ds_combo0.idays30.odays1,11,15
45,16_M.v1.l1.ds0.l_combo11.ds_combo0.idays30.odays7,11,15
46,16_M.v1.l1.ds0.l_combo11.ds_combo0.idays60.odays1,11,15
47,16_M.v1.l1.ds0.l_combo11.ds_combo0.idays60.odays7,11,15
48,16_M.v1.l1.ds0.l_combo12.ds_combo0.idays30.odays1,11,15
49,16_M.v1.l1.ds0.l_combo12.ds_combo0.idays30.odays7,11,15
50,16_M.v1.l1.ds0.l_combo12.ds_combo0.idays60.odays1,11,15
51,16_M.v1.l1.ds0.l_combo12.ds_combo0.idays60.odays7,11,15
52,16_M.v1.l1.ds0.l_combo13.ds_combo0.idays30.odays1,11,15
53,16_M.v1.l1.ds0.l_combo13.ds_combo0.idays30.odays7,11,15
54,16_M.v1.l1.ds0.l_combo13.ds_combo0.idays60.odays1,11,15
55,16_M.v1.l1.ds0.l_combo13.ds_combo0.idays60.odays7,11,15
56,16_M.v1.l1.ds0.l_combo14.ds_combo0.idays30.odays1,11,15
57,16_M.v1.l1.ds0.l_combo14.ds_combo0.idays30.odays7,11,15
58,16_M.v1.l1.ds0.l_combo14.ds_combo0.idays60.odays1,11,15
59,16_M.v1.l1.ds0.l_combo14.ds_combo0.idays60.odays7,11,15
