,dataset_name,input_size,output_size
0,10_D.v1.l1.ds1.l_combo0.ds_combo1.idays30.odays1,6,1
1,10_D.v1.l1.ds1.l_combo0.ds_combo1.idays30.odays7,6,1
2,10_D.v1.l1.ds1.l_combo0.ds_combo1.idays60.odays1,6,1
3,10_D.v1.l1.ds1.l_combo0.ds_combo1.idays60.odays7,6,1
4,10_D.v1.l1.ds1.l_combo0.ds_combo2.idays30.odays1,1,1
5,10_D.v1.l1.ds1.l_combo0.ds_combo2.idays30.odays7,1,1
6,10_D.v1.l1.ds1.l_combo0.ds_combo2.idays60.odays1,1,1
7,10_D.v1.l1.ds1.l_combo0.ds_combo2.idays60.odays7,1,1
8,10_D.v1.l1.ds1.l_combo0.ds_combo3.idays30.odays1,6,1
9,10_D.v1.l1.ds1.l_combo0.ds_combo3.idays30.odays7,6,1
10,10_D.v1.l1.ds1.l_combo0.ds_combo3.idays60.odays1,6,1
11,10_D.v1.l1.ds1.l_combo0.ds_combo3.idays60.odays7,6,1
12,10_D.v1.l1.ds1.l_combo0.ds_combo4.idays30.odays1,2,1
13,10_D.v1.l1.ds1.l_combo0.ds_combo4.idays30.odays7,2,1
14,10_D.v1.l1.ds1.l_combo0.ds_combo4.idays60.odays1,2,1
15,10_D.v1.l1.ds1.l_combo0.ds_combo4.idays60.odays7,2,1
16,10_D.v1.l1.ds1.l_combo1.ds_combo1.idays30.odays1,6,1
17,10_D.v1.l1.ds1.l_combo1.ds_combo1.idays30.odays7,6,1
18,10_D.v1.l1.ds1.l_combo1.ds_combo1.idays60.odays1,6,1
19,10_D.v1.l1.ds1.l_combo1.ds_combo1.idays60.odays7,6,1
20,10_D.v1.l1.ds1.l_combo1.ds_combo2.idays30.odays1,1,1
21,10_D.v1.l1.ds1.l_combo1.ds_combo2.idays30.odays7,1,1
22,10_D.v1.l1.ds1.l_combo1.ds_combo2.idays60.odays1,1,1
23,10_D.v1.l1.ds1.l_combo1.ds_combo2.idays60.odays7,1,1
24,10_D.v1.l1.ds1.l_combo1.ds_combo3.idays30.odays1,6,1
25,10_D.v1.l1.ds1.l_combo1.ds_combo3.idays30.odays7,6,1
26,10_D.v1.l1.ds1.l_combo1.ds_combo3.idays60.odays1,6,1
27,10_D.v1.l1.ds1.l_combo1.ds_combo3.idays60.odays7,6,1
28,10_D.v1.l1.ds1.l_combo1.ds_combo4.idays30.odays1,2,1
29,10_D.v1.l1.ds1.l_combo1.ds_combo4.idays30.odays7,2,1
30,10_D.v1.l1.ds1.l_combo1.ds_combo4.idays60.odays1,2,1
31,10_D.v1.l1.ds1.l_combo1.ds_combo4.idays60.odays7,2,1
32,10_D.v1.l1.ds1.l_combo2.ds_combo1.idays30.odays1,6,1
33,10_D.v1.l1.ds1.l_combo2.ds_combo1.idays30.odays7,6,1
34,10_D.v1.l1.ds1.l_combo2.ds_combo1.idays60.odays1,6,1
35,10_D.v1.l1.ds1.l_combo2.ds_combo1.idays60.odays7,6,1
36,10_D.v1.l1.ds1.l_combo2.ds_combo2.idays30.odays1,1,1
37,10_D.v1.l1.ds1.l_combo2.ds_combo2.idays30.odays7,1,1
38,10_D.v1.l1.ds1.l_combo2.ds_combo2.idays60.odays1,1,1
39,10_D.v1.l1.ds1.l_combo2.ds_combo2.idays60.odays7,1,1
40,10_D.v1.l1.ds1.l_combo2.ds_combo3.idays30.odays1,6,1
41,10_D.v1.l1.ds1.l_combo2.ds_combo3.idays30.odays7,6,1
