,dataset_name,input_size,output_size
0,3_F.v1.l0.ds1.l_combo0.ds_combo0.idays30.odays1,63,90
1,3_F.v1.l0.ds1.l_combo0.ds_combo0.idays30.odays7,63,90
2,3_F.v1.l0.ds1.l_combo0.ds_combo0.idays60.odays1,63,90
3,3_F.v1.l0.ds1.l_combo0.ds_combo0.idays60.odays7,63,90
4,3_F.v1.l0.ds1.l_combo0.ds_combo1.idays30.odays1,11,15
5,3_F.v1.l0.ds1.l_combo0.ds_combo1.idays30.odays7,11,15
6,3_F.v1.l0.ds1.l_combo0.ds_combo1.idays60.odays1,11,15
7,3_F.v1.l0.ds1.l_combo0.ds_combo1.idays60.odays7,11,15
8,3_F.v1.l0.ds1.l_combo0.ds_combo2.idays30.odays1,54,76
9,3_F.v1.l0.ds1.l_combo0.ds_combo2.idays30.odays7,54,76
10,3_F.v1.l0.ds1.l_combo0.ds_combo2.idays60.odays1,54,76
11,3_F.v1.l0.ds1.l_combo0.ds_combo2.idays60.odays7,54,76
12,3_F.v1.l0.ds1.l_combo0.ds_combo3.idays30.odays1,20,28
13,3_F.v1.l0.ds1.l_combo0.ds_combo3.idays30.odays7,20,28
14,3_F.v1.l0.ds1.l_combo0.ds_combo3.idays60.odays1,20,28
15,3_F.v1.l0.ds1.l_combo0.ds_combo3.idays60.odays7,20,28
