,dataset_name,input_size,output_size
0,21_M.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays1,11,1
1,21_M.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays7,11,1
2,21_M.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays1,11,1
3,21_M.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays7,11,1
4,21_M.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays1,11,1
5,21_M.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays7,11,1
6,21_M.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays1,11,1
7,21_M.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays7,11,1
8,21_M.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays1,11,1
9,21_M.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays7,11,1
10,21_M.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays1,11,1
11,21_M.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays7,11,1
12,21_M.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays1,11,1
13,21_M.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays7,11,1
14,21_M.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays1,11,1
15,21_M.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays7,11,1
16,21_M.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays1,11,1
17,21_M.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays7,11,1
18,21_M.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays1,11,1
19,21_M.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays7,11,1
20,21_M.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays1,11,1
21,21_M.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays7,11,1
22,21_M.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays1,11,1
23,21_M.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays7,11,1
24,21_M.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays1,5,1
25,21_M.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays7,5,1
26,21_M.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays1,5,1
27,21_M.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays7,5,1
28,21_M.v1.l1.ds0.l_combo7.ds_combo0.idays30.odays1,11,1
29,21_M.v1.l1.ds0.l_combo7.ds_combo0.idays30.odays7,11,1
30,21_M.v1.l1.ds0.l_combo7.ds_combo0.idays60.odays1,11,1
31,21_M.v1.l1.ds0.l_combo7.ds_combo0.idays60.odays7,11,1
32,21_M.v1.l1.ds0.l_combo8.ds_combo0.idays30.odays1,11,1
33,21_M.v1.l1.ds0.l_combo8.ds_combo0.idays30.odays7,11,1
34,21_M.v1.l1.ds0.l_combo8.ds_combo0.idays60.odays1,11,1
35,21_M.v1.l1.ds0.l_combo8.ds_combo0.idays60.odays7,11,1
36,21_M.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays1,8,1
37,21_M.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays7,8,1
38,21_M.v1.l1.ds0.l_combo9.ds_combo0.idays60.odays1,8,1
39,21_M.v1.l1.ds0.l_combo9.ds_combo0.idays60.odays7,8,1
40,21_M.v1.l1.ds0.l_combo10.ds_combo0.idays30.odays1,8,1
41,21_M.v1.l1.ds0.l_combo10.ds_combo0.idays30.odays7,8,1
42,21_M.v1.l1.ds0.l_combo10.ds_combo0.idays60.odays1,8,1
43,21_M.v1.l1.ds0.l_combo10.ds_combo0.idays60.odays7,8,1
44,21_M.v1.l1.ds0.l_combo11.ds_combo0.idays30.odays1,11,1
45,21_M.v1.l1.ds0.l_combo11.ds_combo0.idays30.odays7,11,1
46,21_M.v1.l1.ds0.l_combo11.ds_combo0.idays60.odays1,11,1
47,21_M.v1.l1.ds0.l_combo11.ds_combo0.idays60.odays7,11,1
48,21_M.v1.l1.ds0.l_combo12.ds_combo0.idays30.odays1,11,1
49,21_M.v1.l1.ds0.l_combo12.ds_combo0.idays30.odays7,11,1
50,21_M.v1.l1.ds0.l_combo12.ds_combo0.idays60.odays1,11,1
51,21_M.v1.l1.ds0.l_combo12.ds_combo0.idays60.odays7,11,1
52,21_M.v1.l1.ds0.l_combo13.ds_combo0.idays30.odays1,11,1
53,21_M.v1.l1.ds0.l_combo13.ds_combo0.idays30.odays7,11,1
54,21_M.v1.l1.ds0.l_combo13.ds_combo0.idays60.odays1,11,1
55,21_M.v1.l1.ds0.l_combo13.ds_combo0.idays60.odays7,11,1
56,21_M.v1.l1.ds0.l_combo14.ds_combo0.idays30.odays1,11,1
57,21_M.v1.l1.ds0.l_combo14.ds_combo0.idays30.odays7,11,1
58,21_M.v1.l1.ds0.l_combo14.ds_combo0.idays60.odays1,11,1
59,21_M.v1.l1.ds0.l_combo14.ds_combo0.idays60.odays7,11,1
