,dataset_name,input_size,output_size
0,20_M.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays1,11,15
1,20_M.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays7,11,15
2,20_M.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays1,11,15
3,20_M.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays7,11,15
4,20_M.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays1,11,15
5,20_M.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays7,11,15
6,20_M.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays1,11,15
7,20_M.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays7,11,15
8,20_M.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays1,11,15
9,20_M.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays7,11,15
10,20_M.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays1,11,15
11,20_M.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays7,11,15
12,20_M.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays1,11,15
13,20_M.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays7,11,15
14,20_M.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays1,11,15
15,20_M.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays7,11,15
16,20_M.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays1,11,15
17,20_M.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays7,11,15
18,20_M.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays1,11,15
19,20_M.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays7,11,15
20,20_M.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays1,11,15
21,20_M.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays7,11,15
22,20_M.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays1,11,15
23,20_M.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays7,11,15
24,20_M.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays1,5,7
25,20_M.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays7,5,7
26,20_M.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays1,5,7
27,20_M.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays7,5,7
28,20_M.v1.l1.ds0.l_combo7.ds_combo0.idays30.odays1,11,15
29,20_M.v1.l1.ds0.l_combo7.ds_combo0.idays30.odays7,11,15
30,20_M.v1.l1.ds0.l_combo7.ds_combo0.idays60.odays1,11,15
31,20_M.v1.l1.ds0.l_combo7.ds_combo0.idays60.odays7,11,15
32,20_M.v1.l1.ds0.l_combo8.ds_combo0.idays30.odays1,11,15
33,20_M.v1.l1.ds0.l_combo8.ds_combo0.idays30.odays7,11,15
34,20_M.v1.l1.ds0.l_combo8.ds_combo0.idays60.odays1,11,15
35,20_M.v1.l1.ds0.l_combo8.ds_combo0.idays60.odays7,11,15
36,20_M.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays1,8,11
37,20_M.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays7,8,11
38,20_M.v1.l1.ds0.l_combo9.ds_combo0.idays60.odays1,8,11
39,20_M.v1.l1.ds0.l_combo9.ds_combo0.idays60.odays7,8,11
40,20_M.v1.l1.ds0.l_combo10.ds_combo0.idays30.odays1,8,11
41,20_M.v1.l1.ds0.l_combo10.ds_combo0.idays30.odays7,8,11
42,20_M.v1.l1.ds0.l_combo10.ds_combo0.idays60.odays1,8,11
43,20_M.v1.l1.ds0.l_combo10.ds_combo0.idays60.odays7,8,11
44,20_M.v1.l1.ds0.l_combo11.ds_combo0.idays30.odays1,11,15
45,20_M.v1.l1.ds0.l_combo11.ds_combo0.idays30.odays7,11,15
46,20_M.v1.l1.ds0.l_combo11.ds_combo0.idays60.odays1,11,15
47,20_M.v1.l1.ds0.l_combo11.ds_combo0.idays60.odays7,11,15
48,20_M.v1.l1.ds0.l_combo12.ds_combo0.idays30.odays1,11,15
49,20_M.v1.l1.ds0.l_combo12.ds_combo0.idays30.odays7,11,15
50,20_M.v1.l1.ds0.l_combo12.ds_combo0.idays60.odays1,11,15
51,20_M.v1.l1.ds0.l_combo12.ds_combo0.idays60.odays7,11,15
52,20_M.v1.l1.ds0.l_combo13.ds_combo0.idays30.odays1,11,15
53,20_M.v1.l1.ds0.l_combo13.ds_combo0.idays30.odays7,11,15
54,20_M.v1.l1.ds0.l_combo13.ds_combo0.idays60.odays1,11,15
55,20_M.v1.l1.ds0.l_combo13.ds_combo0.idays60.odays7,11,15
56,20_M.v1.l1.ds0.l_combo14.ds_combo0.idays30.odays1,11,15
57,20_M.v1.l1.ds0.l_combo14.ds_combo0.idays30.odays7,11,15
58,20_M.v1.l1.ds0.l_combo14.ds_combo0.idays60.odays1,11,15
59,20_M.v1.l1.ds0.l_combo14.ds_combo0.idays60.odays7,11,15
