,dataset_name,input_size,output_size
0,8_M.v1.l1.ds0.l_combo0.ds_combo1.idays30.odays1,11,15
1,8_M.v1.l1.ds0.l_combo0.ds_combo1.idays30.odays7,11,15
2,8_M.v1.l1.ds0.l_combo0.ds_combo1.idays60.odays1,11,15
3,8_M.v1.l1.ds0.l_combo0.ds_combo1.idays60.odays7,11,15
4,8_M.v1.l1.ds0.l_combo1.ds_combo1.idays30.odays1,11,15
5,8_M.v1.l1.ds0.l_combo1.ds_combo1.idays30.odays7,11,15
6,8_M.v1.l1.ds0.l_combo1.ds_combo1.idays60.odays1,11,15
7,8_M.v1.l1.ds0.l_combo1.ds_combo1.idays60.odays7,11,15
8,8_M.v1.l1.ds0.l_combo2.ds_combo1.idays30.odays1,11,15
9,8_M.v1.l1.ds0.l_combo2.ds_combo1.idays30.odays7,11,15
10,8_M.v1.l1.ds0.l_combo2.ds_combo1.idays60.odays1,11,15
11,8_M.v1.l1.ds0.l_combo2.ds_combo1.idays60.odays7,11,15
12,8_M.v1.l1.ds0.l_combo3.ds_combo1.idays30.odays1,11,15
13,8_M.v1.l1.ds0.l_combo3.ds_combo1.idays30.odays7,11,15
14,8_M.v1.l1.ds0.l_combo3.ds_combo1.idays60.odays1,11,15
15,8_M.v1.l1.ds0.l_combo3.ds_combo1.idays60.odays7,11,15
16,8_M.v1.l1.ds0.l_combo4.ds_combo1.idays30.odays1,11,15
17,8_M.v1.l1.ds0.l_combo4.ds_combo1.idays30.odays7,11,15
18,8_M.v1.l1.ds0.l_combo4.ds_combo1.idays60.odays1,11,15
19,8_M.v1.l1.ds0.l_combo4.ds_combo1.idays60.odays7,11,15
20,8_M.v1.l1.ds0.l_combo5.ds_combo1.idays30.odays1,11,15
21,8_M.v1.l1.ds0.l_combo5.ds_combo1.idays30.odays7,11,15
22,8_M.v1.l1.ds0.l_combo5.ds_combo1.idays60.odays1,11,15
23,8_M.v1.l1.ds0.l_combo5.ds_combo1.idays60.odays7,11,15
24,8_M.v1.l1.ds0.l_combo6.ds_combo1.idays30.odays1,5,7
25,8_M.v1.l1.ds0.l_combo6.ds_combo1.idays30.odays7,5,7
26,8_M.v1.l1.ds0.l_combo6.ds_combo1.idays60.odays1,5,7
27,8_M.v1.l1.ds0.l_combo6.ds_combo1.idays60.odays7,5,7
28,8_M.v1.l1.ds0.l_combo7.ds_combo1.idays30.odays1,11,15
29,8_M.v1.l1.ds0.l_combo7.ds_combo1.idays30.odays7,11,15
30,8_M.v1.l1.ds0.l_combo7.ds_combo1.idays60.odays1,11,15
31,8_M.v1.l1.ds0.l_combo7.ds_combo1.idays60.odays7,11,15
32,8_M.v1.l1.ds0.l_combo8.ds_combo1.idays30.odays1,11,15
33,8_M.v1.l1.ds0.l_combo8.ds_combo1.idays30.odays7,11,15
34,8_M.v1.l1.ds0.l_combo8.ds_combo1.idays60.odays1,11,15
35,8_M.v1.l1.ds0.l_combo8.ds_combo1.idays60.odays7,11,15
36,8_M.v1.l1.ds0.l_combo9.ds_combo1.idays30.odays1,8,11
37,8_M.v1.l1.ds0.l_combo9.ds_combo1.idays30.odays7,8,11
38,8_M.v1.l1.ds0.l_combo9.ds_combo1.idays60.odays1,8,11
39,8_M.v1.l1.ds0.l_combo9.ds_combo1.idays60.odays7,8,11
40,8_M.v1.l1.ds0.l_combo10.ds_combo1.idays30.odays1,8,11
41,8_M.v1.l1.ds0.l_combo10.ds_combo1.idays30.odays7,8,11
42,8_M.v1.l1.ds0.l_combo10.ds_combo1.idays60.odays1,8,11
43,8_M.v1.l1.ds0.l_combo10.ds_combo1.idays60.odays7,8,11
44,8_M.v1.l1.ds0.l_combo11.ds_combo1.idays30.odays1,11,15
45,8_M.v1.l1.ds0.l_combo11.ds_combo1.idays30.odays7,11,15
46,8_M.v1.l1.ds0.l_combo11.ds_combo1.idays60.odays1,11,15
47,8_M.v1.l1.ds0.l_combo11.ds_combo1.idays60.odays7,11,15
48,8_M.v1.l1.ds0.l_combo12.ds_combo1.idays30.odays1,11,15
49,8_M.v1.l1.ds0.l_combo12.ds_combo1.idays30.odays7,11,15
50,8_M.v1.l1.ds0.l_combo12.ds_combo1.idays60.odays1,11,15
51,8_M.v1.l1.ds0.l_combo12.ds_combo1.idays60.odays7,11,15
52,8_M.v1.l1.ds0.l_combo13.ds_combo1.idays30.odays1,11,15
53,8_M.v1.l1.ds0.l_combo13.ds_combo1.idays30.odays7,11,15
54,8_M.v1.l1.ds0.l_combo13.ds_combo1.idays60.odays1,11,15
55,8_M.v1.l1.ds0.l_combo13.ds_combo1.idays60.odays7,11,15
56,8_M.v1.l1.ds0.l_combo14.ds_combo1.idays30.odays1,11,15
57,8_M.v1.l1.ds0.l_combo14.ds_combo1.idays30.odays7,11,15
58,8_M.v1.l1.ds0.l_combo14.ds_combo1.idays60.odays1,11,15
59,8_M.v1.l1.ds0.l_combo14.ds_combo1.idays60.odays7,11,15
