,dataset_name,input_size,output_size
0,25_V.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays1,13,1
1,25_V.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays7,13,1
2,25_V.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays1,13,1
3,25_V.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays7,13,1
4,25_V.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays1,13,1
5,25_V.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays7,13,1
6,25_V.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays1,13,1
7,25_V.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays7,13,1
8,25_V.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays1,13,1
9,25_V.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays7,13,1
10,25_V.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays1,13,1
11,25_V.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays7,13,1
12,25_V.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays1,13,1
13,25_V.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays7,13,1
14,25_V.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays1,13,1
15,25_V.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays7,13,1
16,25_V.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays1,13,1
17,25_V.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays7,13,1
18,25_V.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays1,13,1
19,25_V.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays7,13,1
20,25_V.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays1,13,1
21,25_V.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays7,13,1
22,25_V.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays1,13,1
23,25_V.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays7,13,1
24,25_V.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays1,6,1
25,25_V.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays7,6,1
26,25_V.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays1,6,1
27,25_V.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays7,6,1
28,25_V.v1.l1.ds0.l_combo7.ds_combo0.idays30.odays1,13,1
29,25_V.v1.l1.ds0.l_combo7.ds_combo0.idays30.odays7,13,1
30,25_V.v1.l1.ds0.l_combo7.ds_combo0.idays60.odays1,13,1
31,25_V.v1.l1.ds0.l_combo7.ds_combo0.idays60.odays7,13,1
32,25_V.v1.l1.ds0.l_combo8.ds_combo0.idays30.odays1,13,1
33,25_V.v1.l1.ds0.l_combo8.ds_combo0.idays30.odays7,13,1
34,25_V.v1.l1.ds0.l_combo8.ds_combo0.idays60.odays1,13,1
35,25_V.v1.l1.ds0.l_combo8.ds_combo0.idays60.odays7,13,1
36,25_V.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays1,10,1
37,25_V.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays7,10,1
38,25_V.v1.l1.ds0.l_combo9.ds_combo0.idays60.odays1,10,1
39,25_V.v1.l1.ds0.l_combo9.ds_combo0.idays60.odays7,10,1
40,25_V.v1.l1.ds0.l_combo10.ds_combo0.idays30.odays1,10,1
41,25_V.v1.l1.ds0.l_combo10.ds_combo0.idays30.odays7,10,1
42,25_V.v1.l1.ds0.l_combo10.ds_combo0.idays60.odays1,10,1
43,25_V.v1.l1.ds0.l_combo10.ds_combo0.idays60.odays7,10,1
44,25_V.v1.l1.ds0.l_combo11.ds_combo0.idays30.odays1,13,1
45,25_V.v1.l1.ds0.l_combo11.ds_combo0.idays30.odays7,13,1
46,25_V.v1.l1.ds0.l_combo11.ds_combo0.idays60.odays1,13,1
47,25_V.v1.l1.ds0.l_combo11.ds_combo0.idays60.odays7,13,1
48,25_V.v1.l1.ds0.l_combo12.ds_combo0.idays30.odays1,13,1
49,25_V.v1.l1.ds0.l_combo12.ds_combo0.idays30.odays7,13,1
50,25_V.v1.l1.ds0.l_combo12.ds_combo0.idays60.odays1,13,1
51,25_V.v1.l1.ds0.l_combo12.ds_combo0.idays60.odays7,13,1
52,25_V.v1.l1.ds0.l_combo13.ds_combo0.idays30.odays1,13,1
53,25_V.v1.l1.ds0.l_combo13.ds_combo0.idays30.odays7,13,1
54,25_V.v1.l1.ds0.l_combo13.ds_combo0.idays60.odays1,13,1
55,25_V.v1.l1.ds0.l_combo13.ds_combo0.idays60.odays7,13,1
56,25_V.v1.l1.ds0.l_combo14.ds_combo0.idays30.odays1,13,1
57,25_V.v1.l1.ds0.l_combo14.ds_combo0.idays30.odays7,13,1
58,25_V.v1.l1.ds0.l_combo14.ds_combo0.idays60.odays1,13,1
59,25_V.v1.l1.ds0.l_combo14.ds_combo0.idays60.odays7,13,1
