,dataset_name,input_size,output_size
0,9_M.v1.l1.ds0.l_combo0.ds_combo1.idays30.odays1,11,15
1,9_M.v1.l1.ds0.l_combo0.ds_combo1.idays30.odays7,11,15
2,9_M.v1.l1.ds0.l_combo0.ds_combo1.idays60.odays1,11,15
3,9_M.v1.l1.ds0.l_combo0.ds_combo1.idays60.odays7,11,15
4,9_M.v1.l1.ds0.l_combo1.ds_combo1.idays30.odays1,11,15
5,9_M.v1.l1.ds0.l_combo1.ds_combo1.idays30.odays7,11,15
6,9_M.v1.l1.ds0.l_combo1.ds_combo1.idays60.odays1,11,15
7,9_M.v1.l1.ds0.l_combo1.ds_combo1.idays60.odays7,11,15
8,9_M.v1.l1.ds0.l_combo2.ds_combo1.idays30.odays1,11,15
9,9_M.v1.l1.ds0.l_combo2.ds_combo1.idays30.odays7,11,15
10,9_M.v1.l1.ds0.l_combo2.ds_combo1.idays60.odays1,11,15
11,9_M.v1.l1.ds0.l_combo2.ds_combo1.idays60.odays7,11,15
12,9_M.v1.l1.ds0.l_combo3.ds_combo1.idays30.odays1,11,15
13,9_M.v1.l1.ds0.l_combo3.ds_combo1.idays30.odays7,11,15
14,9_M.v1.l1.ds0.l_combo3.ds_combo1.idays60.odays1,11,15
15,9_M.v1.l1.ds0.l_combo3.ds_combo1.idays60.odays7,11,15
16,9_M.v1.l1.ds0.l_combo4.ds_combo1.idays30.odays1,11,15
17,9_M.v1.l1.ds0.l_combo4.ds_combo1.idays30.odays7,11,15
18,9_M.v1.l1.ds0.l_combo4.ds_combo1.idays60.odays1,11,15
19,9_M.v1.l1.ds0.l_combo4.ds_combo1.idays60.odays7,11,15
20,9_M.v1.l1.ds0.l_combo5.ds_combo1.idays30.odays1,11,15
21,9_M.v1.l1.ds0.l_combo5.ds_combo1.idays30.odays7,11,15
22,9_M.v1.l1.ds0.l_combo5.ds_combo1.idays60.odays1,11,15
23,9_M.v1.l1.ds0.l_combo5.ds_combo1.idays60.odays7,11,15
24,9_M.v1.l1.ds0.l_combo6.ds_combo1.idays30.odays1,5,7
25,9_M.v1.l1.ds0.l_combo6.ds_combo1.idays30.odays7,5,7
26,9_M.v1.l1.ds0.l_combo6.ds_combo1.idays60.odays1,5,7
27,9_M.v1.l1.ds0.l_combo6.ds_combo1.idays60.odays7,5,7
28,9_M.v1.l1.ds0.l_combo7.ds_combo1.idays30.odays1,11,15
29,9_M.v1.l1.ds0.l_combo7.ds_combo1.idays30.odays7,11,15
30,9_M.v1.l1.ds0.l_combo7.ds_combo1.idays60.odays1,11,15
31,9_M.v1.l1.ds0.l_combo7.ds_combo1.idays60.odays7,11,15
32,9_M.v1.l1.ds0.l_combo8.ds_combo1.idays30.odays1,11,15
33,9_M.v1.l1.ds0.l_combo8.ds_combo1.idays30.odays7,11,15
34,9_M.v1.l1.ds0.l_combo8.ds_combo1.idays60.odays1,11,15
35,9_M.v1.l1.ds0.l_combo8.ds_combo1.idays60.odays7,11,15
36,9_M.v1.l1.ds0.l_combo9.ds_combo1.idays30.odays1,8,11
37,9_M.v1.l1.ds0.l_combo9.ds_combo1.idays30.odays7,8,11
38,9_M.v1.l1.ds0.l_combo9.ds_combo1.idays60.odays1,8,11
39,9_M.v1.l1.ds0.l_combo9.ds_combo1.idays60.odays7,8,11
40,9_M.v1.l1.ds0.l_combo10.ds_combo1.idays30.odays1,8,11
41,9_M.v1.l1.ds0.l_combo10.ds_combo1.idays30.odays7,8,11
42,9_M.v1.l1.ds0.l_combo10.ds_combo1.idays60.odays1,8,11
43,9_M.v1.l1.ds0.l_combo10.ds_combo1.idays60.odays7,8,11
44,9_M.v1.l1.ds0.l_combo11.ds_combo1.idays30.odays1,11,15
45,9_M.v1.l1.ds0.l_combo11.ds_combo1.idays30.odays7,11,15
46,9_M.v1.l1.ds0.l_combo11.ds_combo1.idays60.odays1,11,15
47,9_M.v1.l1.ds0.l_combo11.ds_combo1.idays60.odays7,11,15
48,9_M.v1.l1.ds0.l_combo12.ds_combo1.idays30.odays1,11,15
49,9_M.v1.l1.ds0.l_combo12.ds_combo1.idays30.odays7,11,15
50,9_M.v1.l1.ds0.l_combo12.ds_combo1.idays60.odays1,11,15
51,9_M.v1.l1.ds0.l_combo12.ds_combo1.idays60.odays7,11,15
52,9_M.v1.l1.ds0.l_combo13.ds_combo1.idays30.odays1,11,15
53,9_M.v1.l1.ds0.l_combo13.ds_combo1.idays30.odays7,11,15
54,9_M.v1.l1.ds0.l_combo13.ds_combo1.idays60.odays1,11,15
55,9_M.v1.l1.ds0.l_combo13.ds_combo1.idays60.odays7,11,15
56,9_M.v1.l1.ds0.l_combo14.ds_combo1.idays30.odays1,11,15
57,9_M.v1.l1.ds0.l_combo14.ds_combo1.idays30.odays7,11,15
58,9_M.v1.l1.ds0.l_combo14.ds_combo1.idays60.odays1,11,15
59,9_M.v1.l1.ds0.l_combo14.ds_combo1.idays60.odays7,11,15
