,dataset_name,input_size,output_size
0,16_D.v1.l1.ds1.l_combo0.ds_combo1.idays30.odays1,6,6
1,16_D.v1.l1.ds1.l_combo0.ds_combo1.idays30.odays7,6,6
2,16_D.v1.l1.ds1.l_combo0.ds_combo1.idays60.odays1,6,6
3,16_D.v1.l1.ds1.l_combo0.ds_combo1.idays60.odays7,6,6
4,16_D.v1.l1.ds1.l_combo0.ds_combo2.idays30.odays1,1,1
5,16_D.v1.l1.ds1.l_combo0.ds_combo2.idays30.odays7,1,1
6,16_D.v1.l1.ds1.l_combo0.ds_combo2.idays60.odays1,1,1
7,16_D.v1.l1.ds1.l_combo0.ds_combo2.idays60.odays7,1,1
8,16_D.v1.l1.ds1.l_combo0.ds_combo3.idays30.odays1,6,6
9,16_D.v1.l1.ds1.l_combo0.ds_combo3.idays30.odays7,6,6
10,16_D.v1.l1.ds1.l_combo0.ds_combo3.idays60.odays1,6,6
11,16_D.v1.l1.ds1.l_combo0.ds_combo3.idays60.odays7,6,6
12,16_D.v1.l1.ds1.l_combo0.ds_combo4.idays30.odays1,2,2
13,16_D.v1.l1.ds1.l_combo0.ds_combo4.idays30.odays7,2,2
14,16_D.v1.l1.ds1.l_combo0.ds_combo4.idays60.odays1,2,2
15,16_D.v1.l1.ds1.l_combo0.ds_combo4.idays60.odays7,2,2
16,16_D.v1.l1.ds1.l_combo1.ds_combo1.idays30.odays1,6,6
17,16_D.v1.l1.ds1.l_combo1.ds_combo1.idays30.odays7,6,6
18,16_D.v1.l1.ds1.l_combo1.ds_combo1.idays60.odays1,6,6
19,16_D.v1.l1.ds1.l_combo1.ds_combo1.idays60.odays7,6,6
20,16_D.v1.l1.ds1.l_combo1.ds_combo2.idays30.odays1,1,1
21,16_D.v1.l1.ds1.l_combo1.ds_combo2.idays30.odays7,1,1
22,16_D.v1.l1.ds1.l_combo1.ds_combo2.idays60.odays1,1,1
23,16_D.v1.l1.ds1.l_combo1.ds_combo2.idays60.odays7,1,1
24,16_D.v1.l1.ds1.l_combo1.ds_combo3.idays30.odays1,6,6
25,16_D.v1.l1.ds1.l_combo1.ds_combo3.idays30.odays7,6,6
26,16_D.v1.l1.ds1.l_combo1.ds_combo3.idays60.odays1,6,6
27,16_D.v1.l1.ds1.l_combo1.ds_combo3.idays60.odays7,6,6
28,16_D.v1.l1.ds1.l_combo1.ds_combo4.idays30.odays1,2,2
29,16_D.v1.l1.ds1.l_combo1.ds_combo4.idays30.odays7,2,2
30,16_D.v1.l1.ds1.l_combo1.ds_combo4.idays60.odays1,2,2
