,dataset_name,input_size,output_size
0,14_V.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays1,13,1
1,14_V.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays7,13,1
2,14_V.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays1,13,1
3,14_V.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays7,13,1
4,14_V.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays1,13,1
5,14_V.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays7,13,1
6,14_V.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays1,13,1
7,14_V.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays7,13,1
8,14_V.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays1,13,1
9,14_V.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays7,13,1
10,14_V.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays1,13,1
11,14_V.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays7,13,1
12,14_V.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays1,13,1
13,14_V.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays7,13,1
14,14_V.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays1,13,1
15,14_V.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays7,13,1
16,14_V.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays1,13,1
17,14_V.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays7,13,1
18,14_V.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays1,13,1
19,14_V.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays7,13,1
20,14_V.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays1,13,1
21,14_V.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays7,13,1
22,14_V.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays1,13,1
23,14_V.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays7,13,1
24,14_V.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays1,6,1
25,14_V.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays7,6,1
26,14_V.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays1,6,1
27,14_V.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays7,6,1
28,14_V.v1.l1.ds0.l_combo7.ds_combo0.idays30.odays1,13,1
29,14_V.v1.l1.ds0.l_combo7.ds_combo0.idays30.odays7,13,1
30,14_V.v1.l1.ds0.l_combo7.ds_combo0.idays60.odays1,13,1
31,14_V.v1.l1.ds0.l_combo7.ds_combo0.idays60.odays7,13,1
32,14_V.v1.l1.ds0.l_combo8.ds_combo0.idays30.odays1,13,1
33,14_V.v1.l1.ds0.l_combo8.ds_combo0.idays30.odays7,13,1
34,14_V.v1.l1.ds0.l_combo8.ds_combo0.idays60.odays1,13,1
35,14_V.v1.l1.ds0.l_combo8.ds_combo0.idays60.odays7,13,1
36,14_V.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays1,10,1
37,14_V.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays7,10,1
38,14_V.v1.l1.ds0.l_combo9.ds_combo0.idays60.odays1,10,1
39,14_V.v1.l1.ds0.l_combo9.ds_combo0.idays60.odays7,10,1
40,14_V.v1.l1.ds0.l_combo10.ds_combo0.idays30.odays1,10,1
41,14_V.v1.l1.ds0.l_combo10.ds_combo0.idays30.odays7,10,1
42,14_V.v1.l1.ds0.l_combo10.ds_combo0.idays60.odays1,10,1
43,14_V.v1.l1.ds0.l_combo10.ds_combo0.idays60.odays7,10,1
44,14_V.v1.l1.ds0.l_combo11.ds_combo0.idays30.odays1,13,1
45,14_V.v1.l1.ds0.l_combo11.ds_combo0.idays30.odays7,13,1
46,14_V.v1.l1.ds0.l_combo11.ds_combo0.idays60.odays1,13,1
47,14_V.v1.l1.ds0.l_combo11.ds_combo0.idays60.odays7,13,1
48,14_V.v1.l1.ds0.l_combo12.ds_combo0.idays30.odays1,13,1
49,14_V.v1.l1.ds0.l_combo12.ds_combo0.idays30.odays7,13,1
50,14_V.v1.l1.ds0.l_combo12.ds_combo0.idays60.odays1,13,1
51,14_V.v1.l1.ds0.l_combo12.ds_combo0.idays60.odays7,13,1
52,14_V.v1.l1.ds0.l_combo13.ds_combo0.idays30.odays1,13,1
53,14_V.v1.l1.ds0.l_combo13.ds_combo0.idays30.odays7,13,1
54,14_V.v1.l1.ds0.l_combo13.ds_combo0.idays60.odays1,13,1
55,14_V.v1.l1.ds0.l_combo13.ds_combo0.idays60.odays7,13,1
56,14_V.v1.l1.ds0.l_combo14.ds_combo0.idays30.odays1,13,1
57,14_V.v1.l1.ds0.l_combo14.ds_combo0.idays30.odays7,13,1
58,14_V.v1.l1.ds0.l_combo14.ds_combo0.idays60.odays1,13,1
59,14_V.v1.l1.ds0.l_combo14.ds_combo0.idays60.odays7,13,1
