,dataset_name,input_size,output_size
0,22_W.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays1,107,119
1,22_W.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays7,107,119
2,22_W.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays1,107,119
3,22_W.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays7,107,119
