,dataset_name,input_size,output_size
0,2_I.v1.l1.ds1.l_combo0.ds_combo0.idays30.odays1,3,6
1,2_I.v1.l1.ds1.l_combo0.ds_combo0.idays30.odays7,3,6
2,2_I.v1.l1.ds1.l_combo0.ds_combo0.idays60.odays1,3,6
3,2_I.v1.l1.ds1.l_combo0.ds_combo0.idays60.odays7,3,6
4,2_I.v1.l1.ds1.l_combo0.ds_combo1.idays30.odays1,1,1
5,2_I.v1.l1.ds1.l_combo0.ds_combo1.idays30.odays7,1,1
6,2_I.v1.l1.ds1.l_combo0.ds_combo1.idays60.odays1,1,1
7,2_I.v1.l1.ds1.l_combo0.ds_combo1.idays60.odays7,1,1
8,2_I.v1.l1.ds1.l_combo0.ds_combo2.idays30.odays1,3,6
9,2_I.v1.l1.ds1.l_combo0.ds_combo2.idays30.odays7,3,6
10,2_I.v1.l1.ds1.l_combo0.ds_combo2.idays60.odays1,3,6
11,2_I.v1.l1.ds1.l_combo0.ds_combo2.idays60.odays7,3,6
12,2_I.v1.l1.ds1.l_combo0.ds_combo3.idays30.odays1,1,2
13,2_I.v1.l1.ds1.l_combo0.ds_combo3.idays30.odays7,1,2
14,2_I.v1.l1.ds1.l_combo0.ds_combo3.idays60.odays1,1,2
15,2_I.v1.l1.ds1.l_combo0.ds_combo3.idays60.odays7,1,2
16,2_I.v1.l1.ds1.l_combo1.ds_combo0.idays30.odays1,3,6
17,2_I.v1.l1.ds1.l_combo1.ds_combo0.idays30.odays7,3,6
18,2_I.v1.l1.ds1.l_combo1.ds_combo0.idays60.odays1,3,6
19,2_I.v1.l1.ds1.l_combo1.ds_combo0.idays60.odays7,3,6
20,2_I.v1.l1.ds1.l_combo1.ds_combo1.idays30.odays1,1,1
21,2_I.v1.l1.ds1.l_combo1.ds_combo1.idays30.odays7,1,1
22,2_I.v1.l1.ds1.l_combo1.ds_combo1.idays60.odays1,1,1
23,2_I.v1.l1.ds1.l_combo1.ds_combo1.idays60.odays7,1,1
24,2_I.v1.l1.ds1.l_combo1.ds_combo2.idays30.odays1,3,6
25,2_I.v1.l1.ds1.l_combo1.ds_combo2.idays30.odays7,3,6
26,2_I.v1.l1.ds1.l_combo1.ds_combo2.idays60.odays1,3,6
