,dataset_name,input_size,output_size
0,10_M.v1.l1.ds0.l_combo0.ds_combo1.idays30.odays1,11,1
1,10_M.v1.l1.ds0.l_combo0.ds_combo1.idays30.odays7,11,1
2,10_M.v1.l1.ds0.l_combo0.ds_combo1.idays60.odays1,11,1
3,10_M.v1.l1.ds0.l_combo0.ds_combo1.idays60.odays7,11,1
4,10_M.v1.l1.ds0.l_combo1.ds_combo1.idays30.odays1,11,1
5,10_M.v1.l1.ds0.l_combo1.ds_combo1.idays30.odays7,11,1
6,10_M.v1.l1.ds0.l_combo1.ds_combo1.idays60.odays1,11,1
7,10_M.v1.l1.ds0.l_combo1.ds_combo1.idays60.odays7,11,1
8,10_M.v1.l1.ds0.l_combo2.ds_combo1.idays30.odays1,11,1
9,10_M.v1.l1.ds0.l_combo2.ds_combo1.idays30.odays7,11,1
10,10_M.v1.l1.ds0.l_combo2.ds_combo1.idays60.odays1,11,1
11,10_M.v1.l1.ds0.l_combo2.ds_combo1.idays60.odays7,11,1
12,10_M.v1.l1.ds0.l_combo3.ds_combo1.idays30.odays1,11,1
13,10_M.v1.l1.ds0.l_combo3.ds_combo1.idays30.odays7,11,1
14,10_M.v1.l1.ds0.l_combo3.ds_combo1.idays60.odays1,11,1
15,10_M.v1.l1.ds0.l_combo3.ds_combo1.idays60.odays7,11,1
16,10_M.v1.l1.ds0.l_combo4.ds_combo1.idays30.odays1,11,1
17,10_M.v1.l1.ds0.l_combo4.ds_combo1.idays30.odays7,11,1
18,10_M.v1.l1.ds0.l_combo4.ds_combo1.idays60.odays1,11,1
19,10_M.v1.l1.ds0.l_combo4.ds_combo1.idays60.odays7,11,1
20,10_M.v1.l1.ds0.l_combo5.ds_combo1.idays30.odays1,11,1
21,10_M.v1.l1.ds0.l_combo5.ds_combo1.idays30.odays7,11,1
22,10_M.v1.l1.ds0.l_combo5.ds_combo1.idays60.odays1,11,1
23,10_M.v1.l1.ds0.l_combo5.ds_combo1.idays60.odays7,11,1
24,10_M.v1.l1.ds0.l_combo6.ds_combo1.idays30.odays1,5,1
25,10_M.v1.l1.ds0.l_combo6.ds_combo1.idays30.odays7,5,1
26,10_M.v1.l1.ds0.l_combo6.ds_combo1.idays60.odays1,5,1
27,10_M.v1.l1.ds0.l_combo6.ds_combo1.idays60.odays7,5,1
28,10_M.v1.l1.ds0.l_combo7.ds_combo1.idays30.odays1,11,1
29,10_M.v1.l1.ds0.l_combo7.ds_combo1.idays30.odays7,11,1
30,10_M.v1.l1.ds0.l_combo7.ds_combo1.idays60.odays1,11,1
31,10_M.v1.l1.ds0.l_combo7.ds_combo1.idays60.odays7,11,1
32,10_M.v1.l1.ds0.l_combo8.ds_combo1.idays30.odays1,11,1
33,10_M.v1.l1.ds0.l_combo8.ds_combo1.idays30.odays7,11,1
34,10_M.v1.l1.ds0.l_combo8.ds_combo1.idays60.odays1,11,1
35,10_M.v1.l1.ds0.l_combo8.ds_combo1.idays60.odays7,11,1
36,10_M.v1.l1.ds0.l_combo9.ds_combo1.idays30.odays1,8,1
37,10_M.v1.l1.ds0.l_combo9.ds_combo1.idays30.odays7,8,1
38,10_M.v1.l1.ds0.l_combo9.ds_combo1.idays60.odays1,8,1
39,10_M.v1.l1.ds0.l_combo9.ds_combo1.idays60.odays7,8,1
40,10_M.v1.l1.ds0.l_combo10.ds_combo1.idays30.odays1,8,1
41,10_M.v1.l1.ds0.l_combo10.ds_combo1.idays30.odays7,8,1
42,10_M.v1.l1.ds0.l_combo10.ds_combo1.idays60.odays1,8,1
43,10_M.v1.l1.ds0.l_combo10.ds_combo1.idays60.odays7,8,1
44,10_M.v1.l1.ds0.l_combo11.ds_combo1.idays30.odays1,11,1
45,10_M.v1.l1.ds0.l_combo11.ds_combo1.idays30.odays7,11,1
46,10_M.v1.l1.ds0.l_combo11.ds_combo1.idays60.odays1,11,1
47,10_M.v1.l1.ds0.l_combo11.ds_combo1.idays60.odays7,11,1
48,10_M.v1.l1.ds0.l_combo12.ds_combo1.idays30.odays1,11,1
49,10_M.v1.l1.ds0.l_combo12.ds_combo1.idays30.odays7,11,1
50,10_M.v1.l1.ds0.l_combo12.ds_combo1.idays60.odays1,11,1
51,10_M.v1.l1.ds0.l_combo12.ds_combo1.idays60.odays7,11,1
52,10_M.v1.l1.ds0.l_combo13.ds_combo1.idays30.odays1,11,1
53,10_M.v1.l1.ds0.l_combo13.ds_combo1.idays30.odays7,11,1
54,10_M.v1.l1.ds0.l_combo13.ds_combo1.idays60.odays1,11,1
55,10_M.v1.l1.ds0.l_combo13.ds_combo1.idays60.odays7,11,1
56,10_M.v1.l1.ds0.l_combo14.ds_combo1.idays30.odays1,11,1
57,10_M.v1.l1.ds0.l_combo14.ds_combo1.idays30.odays7,11,1
58,10_M.v1.l1.ds0.l_combo14.ds_combo1.idays60.odays1,11,1
59,10_M.v1.l1.ds0.l_combo14.ds_combo1.idays60.odays7,11,1
