,dataset_name,input_size,output_size
0,18_M.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays1,11,15
1,18_M.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays7,11,15
2,18_M.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays1,11,15
3,18_M.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays7,11,15
4,18_M.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays1,11,15
5,18_M.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays7,11,15
6,18_M.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays1,11,15
7,18_M.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays7,11,15
8,18_M.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays1,11,15
9,18_M.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays7,11,15
10,18_M.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays1,11,15
11,18_M.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays7,11,15
12,18_M.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays1,11,15
13,18_M.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays7,11,15
14,18_M.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays1,11,15
15,18_M.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays7,11,15
16,18_M.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays1,11,15
17,18_M.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays7,11,15
18,18_M.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays1,11,15
19,18_M.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays7,11,15
20,18_M.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays1,11,15
21,18_M.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays7,11,15
22,18_M.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays1,11,15
23,18_M.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays7,11,15
24,18_M.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays1,5,7
25,18_M.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays7,5,7
26,18_M.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays1,5,7
27,18_M.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays7,5,7
28,18_M.v1.l1.ds0.l_combo7.ds_combo0.idays30.odays1,11,15
29,18_M.v1.l1.ds0.l_combo7.ds_combo0.idays30.odays7,11,15
30,18_M.v1.l1.ds0.l_combo7.ds_combo0.idays60.odays1,11,15
31,18_M.v1.l1.ds0.l_combo7.ds_combo0.idays60.odays7,11,15
32,18_M.v1.l1.ds0.l_combo8.ds_combo0.idays30.odays1,11,15
33,18_M.v1.l1.ds0.l_combo8.ds_combo0.idays30.odays7,11,15
34,18_M.v1.l1.ds0.l_combo8.ds_combo0.idays60.odays1,11,15
35,18_M.v1.l1.ds0.l_combo8.ds_combo0.idays60.odays7,11,15
36,18_M.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays1,8,11
37,18_M.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays7,8,11
38,18_M.v1.l1.ds0.l_combo9.ds_combo0.idays60.odays1,8,11
39,18_M.v1.l1.ds0.l_combo9.ds_combo0.idays60.odays7,8,11
40,18_M.v1.l1.ds0.l_combo10.ds_combo0.idays30.odays1,8,11
41,18_M.v1.l1.ds0.l_combo10.ds_combo0.idays30.odays7,8,11
42,18_M.v1.l1.ds0.l_combo10.ds_combo0.idays60.odays1,8,11
43,18_M.v1.l1.ds0.l_combo10.ds_combo0.idays60.odays7,8,11
44,18_M.v1.l1.ds0.l_combo11.ds_combo0.idays30.odays1,11,15
45,18_M.v1.l1.ds0.l_combo11.ds_combo0.idays30.odays7,11,15
46,18_M.v1.l1.ds0.l_combo11.ds_combo0.idays60.odays1,11,15
47,18_M.v1.l1.ds0.l_combo11.ds_combo0.idays60.odays7,11,15
48,18_M.v1.l1.ds0.l_combo12.ds_combo0.idays30.odays1,11,15
49,18_M.v1.l1.ds0.l_combo12.ds_combo0.idays30.odays7,11,15
50,18_M.v1.l1.ds0.l_combo12.ds_combo0.idays60.odays1,11,15
51,18_M.v1.l1.ds0.l_combo12.ds_combo0.idays60.odays7,11,15
52,18_M.v1.l1.ds0.l_combo13.ds_combo0.idays30.odays1,11,15
53,18_M.v1.l1.ds0.l_combo13.ds_combo0.idays30.odays7,11,15
54,18_M.v1.l1.ds0.l_combo13.ds_combo0.idays60.odays1,11,15
55,18_M.v1.l1.ds0.l_combo13.ds_combo0.idays60.odays7,11,15
56,18_M.v1.l1.ds0.l_combo14.ds_combo0.idays30.odays1,11,15
57,18_M.v1.l1.ds0.l_combo14.ds_combo0.idays30.odays7,11,15
58,18_M.v1.l1.ds0.l_combo14.ds_combo0.idays60.odays1,11,15
59,18_M.v1.l1.ds0.l_combo14.ds_combo0.idays60.odays7,11,15
