,dataset_name,input_size,output_size
0,6_G.v1.l0.ds0.l_combo0.ds_combo2.idays30.odays1,148,209
1,6_G.v1.l0.ds0.l_combo0.ds_combo2.idays30.odays7,148,209
2,6_G.v1.l0.ds0.l_combo0.ds_combo2.idays60.odays1,148,209
3,6_G.v1.l0.ds0.l_combo0.ds_combo2.idays60.odays7,148,209
