,dataset_name,input_size,output_size
0,9_F.v1.l0.ds1.l_combo0.ds_combo1.idays30.odays1,63,90
1,9_F.v1.l0.ds1.l_combo0.ds_combo1.idays30.odays7,63,90
2,9_F.v1.l0.ds1.l_combo0.ds_combo1.idays60.odays1,63,90
3,9_F.v1.l0.ds1.l_combo0.ds_combo1.idays60.odays7,63,90
4,9_F.v1.l0.ds1.l_combo0.ds_combo2.idays30.odays1,11,15
5,9_F.v1.l0.ds1.l_combo0.ds_combo2.idays30.odays7,11,15
6,9_F.v1.l0.ds1.l_combo0.ds_combo2.idays60.odays1,11,15
7,9_F.v1.l0.ds1.l_combo0.ds_combo2.idays60.odays7,11,15
8,9_F.v1.l0.ds1.l_combo0.ds_combo3.idays30.odays1,54,76
9,9_F.v1.l0.ds1.l_combo0.ds_combo3.idays30.odays7,54,76
10,9_F.v1.l0.ds1.l_combo0.ds_combo3.idays60.odays1,54,76
11,9_F.v1.l0.ds1.l_combo0.ds_combo3.idays60.odays7,54,76
12,9_F.v1.l0.ds1.l_combo0.ds_combo4.idays30.odays1,20,28
13,9_F.v1.l0.ds1.l_combo0.ds_combo4.idays30.odays7,20,28
14,9_F.v1.l0.ds1.l_combo0.ds_combo4.idays60.odays1,20,28
15,9_F.v1.l0.ds1.l_combo0.ds_combo4.idays60.odays7,20,28
