,dataset_name,input_size,output_size
0,11_L.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays1,9,1
1,11_L.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays7,9,1
2,11_L.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays1,9,1
3,11_L.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays7,9,1
4,11_L.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays1,9,1
5,11_L.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays7,9,1
6,11_L.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays1,9,1
7,11_L.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays7,9,1
8,11_L.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays1,9,1
9,11_L.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays7,9,1
10,11_L.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays1,9,1
11,11_L.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays7,9,1
12,11_L.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays1,9,1
13,11_L.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays7,9,1
14,11_L.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays1,9,1
15,11_L.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays7,9,1
16,11_L.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays1,9,1
17,11_L.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays7,9,1
18,11_L.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays1,9,1
19,11_L.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays7,9,1
20,11_L.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays1,9,1
21,11_L.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays7,9,1
22,11_L.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays1,9,1
23,11_L.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays7,9,1
24,11_L.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays1,1,1
25,11_L.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays7,1,1
26,11_L.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays1,1,1
27,11_L.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays7,1,1
28,11_L.v1.l1.ds0.l_combo7.ds_combo0.idays30.odays1,9,1
29,11_L.v1.l1.ds0.l_combo7.ds_combo0.idays30.odays7,9,1
30,11_L.v1.l1.ds0.l_combo7.ds_combo0.idays60.odays1,9,1
31,11_L.v1.l1.ds0.l_combo7.ds_combo0.idays60.odays7,9,1
32,11_L.v1.l1.ds0.l_combo8.ds_combo0.idays30.odays1,9,1
33,11_L.v1.l1.ds0.l_combo8.ds_combo0.idays30.odays7,9,1
34,11_L.v1.l1.ds0.l_combo8.ds_combo0.idays60.odays1,9,1
35,11_L.v1.l1.ds0.l_combo8.ds_combo0.idays60.odays7,9,1
36,11_L.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays1,5,1
37,11_L.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays7,5,1
38,11_L.v1.l1.ds0.l_combo9.ds_combo0.idays60.odays1,5,1
39,11_L.v1.l1.ds0.l_combo9.ds_combo0.idays60.odays7,5,1
40,11_L.v1.l1.ds0.l_combo10.ds_combo0.idays30.odays1,5,1
41,11_L.v1.l1.ds0.l_combo10.ds_combo0.idays30.odays7,5,1
42,11_L.v1.l1.ds0.l_combo10.ds_combo0.idays60.odays1,5,1
43,11_L.v1.l1.ds0.l_combo10.ds_combo0.idays60.odays7,5,1
44,11_L.v1.l1.ds0.l_combo11.ds_combo0.idays30.odays1,9,1
45,11_L.v1.l1.ds0.l_combo11.ds_combo0.idays30.odays7,9,1
46,11_L.v1.l1.ds0.l_combo11.ds_combo0.idays60.odays1,9,1
47,11_L.v1.l1.ds0.l_combo11.ds_combo0.idays60.odays7,9,1
48,11_L.v1.l1.ds0.l_combo12.ds_combo0.idays30.odays1,9,1
49,11_L.v1.l1.ds0.l_combo12.ds_combo0.idays30.odays7,9,1
50,11_L.v1.l1.ds0.l_combo12.ds_combo0.idays60.odays1,9,1
51,11_L.v1.l1.ds0.l_combo12.ds_combo0.idays60.odays7,9,1
52,11_L.v1.l1.ds0.l_combo13.ds_combo0.idays30.odays1,9,1
53,11_L.v1.l1.ds0.l_combo13.ds_combo0.idays30.odays7,9,1
54,11_L.v1.l1.ds0.l_combo13.ds_combo0.idays60.odays1,9,1
55,11_L.v1.l1.ds0.l_combo13.ds_combo0.idays60.odays7,9,1
56,11_L.v1.l1.ds0.l_combo14.ds_combo0.idays30.odays1,9,1
57,11_L.v1.l1.ds0.l_combo14.ds_combo0.idays30.odays7,9,1
58,11_L.v1.l1.ds0.l_combo14.ds_combo0.idays60.odays1,9,1
59,11_L.v1.l1.ds0.l_combo14.ds_combo0.idays60.odays7,9,1
