,dataset_name,input_size,output_size
0,19_V.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays1,13,1
1,19_V.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays7,13,1
2,19_V.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays1,13,1
3,19_V.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays7,13,1
4,19_V.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays1,13,1
5,19_V.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays7,13,1
6,19_V.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays1,13,1
7,19_V.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays7,13,1
8,19_V.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays1,13,1
9,19_V.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays7,13,1
10,19_V.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays1,13,1
11,19_V.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays7,13,1
12,19_V.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays1,13,1
13,19_V.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays7,13,1
14,19_V.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays1,13,1
15,19_V.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays7,13,1
16,19_V.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays1,13,1
17,19_V.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays7,13,1
18,19_V.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays1,13,1
19,19_V.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays7,13,1
20,19_V.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays1,13,1
21,19_V.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays7,13,1
22,19_V.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays1,13,1
23,19_V.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays7,13,1
24,19_V.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays1,6,1
25,19_V.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays7,6,1
26,19_V.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays1,6,1
27,19_V.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays7,6,1
28,19_V.v1.l1.ds0.l_combo7.ds_combo0.idays30.odays1,13,1
29,19_V.v1.l1.ds0.l_combo7.ds_combo0.idays30.odays7,13,1
30,19_V.v1.l1.ds0.l_combo7.ds_combo0.idays60.odays1,13,1
31,19_V.v1.l1.ds0.l_combo7.ds_combo0.idays60.odays7,13,1
32,19_V.v1.l1.ds0.l_combo8.ds_combo0.idays30.odays1,13,1
33,19_V.v1.l1.ds0.l_combo8.ds_combo0.idays30.odays7,13,1
34,19_V.v1.l1.ds0.l_combo8.ds_combo0.idays60.odays1,13,1
35,19_V.v1.l1.ds0.l_combo8.ds_combo0.idays60.odays7,13,1
36,19_V.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays1,10,1
37,19_V.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays7,10,1
38,19_V.v1.l1.ds0.l_combo9.ds_combo0.idays60.odays1,10,1
39,19_V.v1.l1.ds0.l_combo9.ds_combo0.idays60.odays7,10,1
40,19_V.v1.l1.ds0.l_combo10.ds_combo0.idays30.odays1,10,1
41,19_V.v1.l1.ds0.l_combo10.ds_combo0.idays30.odays7,10,1
42,19_V.v1.l1.ds0.l_combo10.ds_combo0.idays60.odays1,10,1
43,19_V.v1.l1.ds0.l_combo10.ds_combo0.idays60.odays7,10,1
44,19_V.v1.l1.ds0.l_combo11.ds_combo0.idays30.odays1,13,1
45,19_V.v1.l1.ds0.l_combo11.ds_combo0.idays30.odays7,13,1
46,19_V.v1.l1.ds0.l_combo11.ds_combo0.idays60.odays1,13,1
47,19_V.v1.l1.ds0.l_combo11.ds_combo0.idays60.odays7,13,1
48,19_V.v1.l1.ds0.l_combo12.ds_combo0.idays30.odays1,13,1
49,19_V.v1.l1.ds0.l_combo12.ds_combo0.idays30.odays7,13,1
50,19_V.v1.l1.ds0.l_combo12.ds_combo0.idays60.odays1,13,1
51,19_V.v1.l1.ds0.l_combo12.ds_combo0.idays60.odays7,13,1
52,19_V.v1.l1.ds0.l_combo13.ds_combo0.idays30.odays1,13,1
53,19_V.v1.l1.ds0.l_combo13.ds_combo0.idays30.odays7,13,1
54,19_V.v1.l1.ds0.l_combo13.ds_combo0.idays60.odays1,13,1
55,19_V.v1.l1.ds0.l_combo13.ds_combo0.idays60.odays7,13,1
56,19_V.v1.l1.ds0.l_combo14.ds_combo0.idays30.odays1,13,1
57,19_V.v1.l1.ds0.l_combo14.ds_combo0.idays30.odays7,13,1
58,19_V.v1.l1.ds0.l_combo14.ds_combo0.idays60.odays1,13,1
59,19_V.v1.l1.ds0.l_combo14.ds_combo0.idays60.odays7,13,1
