,dataset_name,input_size,output_size
0,13_L.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays1,14,1
1,13_L.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays7,14,1
2,13_L.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays1,14,1
3,13_L.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays7,14,1
4,13_L.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays1,14,1
5,13_L.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays7,14,1
6,13_L.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays1,14,1
7,13_L.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays7,14,1
8,13_L.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays1,14,1
9,13_L.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays7,14,1
10,13_L.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays1,14,1
11,13_L.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays7,14,1
12,13_L.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays1,14,1
13,13_L.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays7,14,1
14,13_L.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays1,14,1
15,13_L.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays7,14,1
16,13_L.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays1,14,1
17,13_L.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays7,14,1
18,13_L.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays1,14,1
19,13_L.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays7,14,1
20,13_L.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays1,14,1
21,13_L.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays7,14,1
22,13_L.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays1,14,1
23,13_L.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays7,14,1
24,13_L.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays1,6,1
25,13_L.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays7,6,1
26,13_L.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays1,6,1
27,13_L.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays7,6,1
28,13_L.v1.l1.ds0.l_combo7.ds_combo0.idays30.odays1,14,1
29,13_L.v1.l1.ds0.l_combo7.ds_combo0.idays30.odays7,14,1
30,13_L.v1.l1.ds0.l_combo7.ds_combo0.idays60.odays1,14,1
31,13_L.v1.l1.ds0.l_combo7.ds_combo0.idays60.odays7,14,1
32,13_L.v1.l1.ds0.l_combo8.ds_combo0.idays30.odays1,14,1
33,13_L.v1.l1.ds0.l_combo8.ds_combo0.idays30.odays7,14,1
34,13_L.v1.l1.ds0.l_combo8.ds_combo0.idays60.odays1,14,1
35,13_L.v1.l1.ds0.l_combo8.ds_combo0.idays60.odays7,14,1
36,13_L.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays1,10,1
37,13_L.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays7,10,1
38,13_L.v1.l1.ds0.l_combo9.ds_combo0.idays60.odays1,10,1
39,13_L.v1.l1.ds0.l_combo9.ds_combo0.idays60.odays7,10,1
40,13_L.v1.l1.ds0.l_combo10.ds_combo0.idays30.odays1,10,1
41,13_L.v1.l1.ds0.l_combo10.ds_combo0.idays30.odays7,10,1
42,13_L.v1.l1.ds0.l_combo10.ds_combo0.idays60.odays1,10,1
43,13_L.v1.l1.ds0.l_combo10.ds_combo0.idays60.odays7,10,1
44,13_L.v1.l1.ds0.l_combo11.ds_combo0.idays30.odays1,14,1
45,13_L.v1.l1.ds0.l_combo11.ds_combo0.idays30.odays7,14,1
46,13_L.v1.l1.ds0.l_combo11.ds_combo0.idays60.odays1,14,1
47,13_L.v1.l1.ds0.l_combo11.ds_combo0.idays60.odays7,14,1
48,13_L.v1.l1.ds0.l_combo12.ds_combo0.idays30.odays1,14,1
49,13_L.v1.l1.ds0.l_combo12.ds_combo0.idays30.odays7,14,1
50,13_L.v1.l1.ds0.l_combo12.ds_combo0.idays60.odays1,14,1
51,13_L.v1.l1.ds0.l_combo12.ds_combo0.idays60.odays7,14,1
52,13_L.v1.l1.ds0.l_combo13.ds_combo0.idays30.odays1,14,1
53,13_L.v1.l1.ds0.l_combo13.ds_combo0.idays30.odays7,14,1
54,13_L.v1.l1.ds0.l_combo13.ds_combo0.idays60.odays1,14,1
55,13_L.v1.l1.ds0.l_combo13.ds_combo0.idays60.odays7,14,1
56,13_L.v1.l1.ds0.l_combo14.ds_combo0.idays30.odays1,14,1
57,13_L.v1.l1.ds0.l_combo14.ds_combo0.idays30.odays7,14,1
58,13_L.v1.l1.ds0.l_combo14.ds_combo0.idays60.odays1,14,1
59,13_L.v1.l1.ds0.l_combo14.ds_combo0.idays60.odays7,14,1
