,dataset_name,input_size,output_size
0,13_Y.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays1,139,15
1,13_Y.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays7,139,15
2,13_Y.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays1,139,15
3,13_Y.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays7,139,15
