,dataset_name,input_size,output_size
0,6_V.v1.l1.ds0.l_combo0.ds_combo2.idays30.odays1,13,15
1,6_V.v1.l1.ds0.l_combo0.ds_combo2.idays30.odays7,13,15
2,6_V.v1.l1.ds0.l_combo0.ds_combo2.idays60.odays1,13,15
3,6_V.v1.l1.ds0.l_combo0.ds_combo2.idays60.odays7,13,15
4,6_V.v1.l1.ds0.l_combo1.ds_combo2.idays30.odays1,13,15
5,6_V.v1.l1.ds0.l_combo1.ds_combo2.idays30.odays7,13,15
6,6_V.v1.l1.ds0.l_combo1.ds_combo2.idays60.odays1,13,15
7,6_V.v1.l1.ds0.l_combo1.ds_combo2.idays60.odays7,13,15
8,6_V.v1.l1.ds0.l_combo2.ds_combo2.idays30.odays1,13,15
9,6_V.v1.l1.ds0.l_combo2.ds_combo2.idays30.odays7,13,15
10,6_V.v1.l1.ds0.l_combo2.ds_combo2.idays60.odays1,13,15
11,6_V.v1.l1.ds0.l_combo2.ds_combo2.idays60.odays7,13,15
12,6_V.v1.l1.ds0.l_combo3.ds_combo2.idays30.odays1,13,15
13,6_V.v1.l1.ds0.l_combo3.ds_combo2.idays30.odays7,13,15
14,6_V.v1.l1.ds0.l_combo3.ds_combo2.idays60.odays1,13,15
15,6_V.v1.l1.ds0.l_combo3.ds_combo2.idays60.odays7,13,15
16,6_V.v1.l1.ds0.l_combo4.ds_combo2.idays30.odays1,13,15
17,6_V.v1.l1.ds0.l_combo4.ds_combo2.idays30.odays7,13,15
18,6_V.v1.l1.ds0.l_combo4.ds_combo2.idays60.odays1,13,15
19,6_V.v1.l1.ds0.l_combo4.ds_combo2.idays60.odays7,13,15
20,6_V.v1.l1.ds0.l_combo5.ds_combo2.idays30.odays1,13,15
21,6_V.v1.l1.ds0.l_combo5.ds_combo2.idays30.odays7,13,15
22,6_V.v1.l1.ds0.l_combo5.ds_combo2.idays60.odays1,13,15
23,6_V.v1.l1.ds0.l_combo5.ds_combo2.idays60.odays7,13,15
24,6_V.v1.l1.ds0.l_combo6.ds_combo2.idays30.odays1,6,7
25,6_V.v1.l1.ds0.l_combo6.ds_combo2.idays30.odays7,6,7
26,6_V.v1.l1.ds0.l_combo6.ds_combo2.idays60.odays1,6,7
27,6_V.v1.l1.ds0.l_combo6.ds_combo2.idays60.odays7,6,7
28,6_V.v1.l1.ds0.l_combo7.ds_combo2.idays30.odays1,13,15
29,6_V.v1.l1.ds0.l_combo7.ds_combo2.idays30.odays7,13,15
30,6_V.v1.l1.ds0.l_combo7.ds_combo2.idays60.odays1,13,15
31,6_V.v1.l1.ds0.l_combo7.ds_combo2.idays60.odays7,13,15
32,6_V.v1.l1.ds0.l_combo8.ds_combo2.idays30.odays1,13,15
33,6_V.v1.l1.ds0.l_combo8.ds_combo2.idays30.odays7,13,15
34,6_V.v1.l1.ds0.l_combo8.ds_combo2.idays60.odays1,13,15
35,6_V.v1.l1.ds0.l_combo8.ds_combo2.idays60.odays7,13,15
36,6_V.v1.l1.ds0.l_combo9.ds_combo2.idays30.odays1,10,11
37,6_V.v1.l1.ds0.l_combo9.ds_combo2.idays30.odays7,10,11
38,6_V.v1.l1.ds0.l_combo9.ds_combo2.idays60.odays1,10,11
39,6_V.v1.l1.ds0.l_combo9.ds_combo2.idays60.odays7,10,11
40,6_V.v1.l1.ds0.l_combo10.ds_combo2.idays30.odays1,10,11
41,6_V.v1.l1.ds0.l_combo10.ds_combo2.idays30.odays7,10,11
42,6_V.v1.l1.ds0.l_combo10.ds_combo2.idays60.odays1,10,11
43,6_V.v1.l1.ds0.l_combo10.ds_combo2.idays60.odays7,10,11
44,6_V.v1.l1.ds0.l_combo11.ds_combo2.idays30.odays1,13,15
45,6_V.v1.l1.ds0.l_combo11.ds_combo2.idays30.odays7,13,15
46,6_V.v1.l1.ds0.l_combo11.ds_combo2.idays60.odays1,13,15
47,6_V.v1.l1.ds0.l_combo11.ds_combo2.idays60.odays7,13,15
48,6_V.v1.l1.ds0.l_combo12.ds_combo2.idays30.odays1,13,15
49,6_V.v1.l1.ds0.l_combo12.ds_combo2.idays30.odays7,13,15
50,6_V.v1.l1.ds0.l_combo12.ds_combo2.idays60.odays1,13,15
51,6_V.v1.l1.ds0.l_combo12.ds_combo2.idays60.odays7,13,15
52,6_V.v1.l1.ds0.l_combo13.ds_combo2.idays30.odays1,13,15
53,6_V.v1.l1.ds0.l_combo13.ds_combo2.idays30.odays7,13,15
54,6_V.v1.l1.ds0.l_combo13.ds_combo2.idays60.odays1,13,15
55,6_V.v1.l1.ds0.l_combo13.ds_combo2.idays60.odays7,13,15
56,6_V.v1.l1.ds0.l_combo14.ds_combo2.idays30.odays1,13,15
57,6_V.v1.l1.ds0.l_combo14.ds_combo2.idays30.odays7,13,15
58,6_V.v1.l1.ds0.l_combo14.ds_combo2.idays60.odays1,13,15
59,6_V.v1.l1.ds0.l_combo14.ds_combo2.idays60.odays7,13,15
