,dataset_name,input_size,output_size
0,17_I.v1.l1.ds1.l_combo0.ds_combo1.idays30.odays1,5,1
1,17_I.v1.l1.ds1.l_combo0.ds_combo1.idays30.odays7,5,1
2,17_I.v1.l1.ds1.l_combo0.ds_combo1.idays60.odays1,5,1
3,17_I.v1.l1.ds1.l_combo0.ds_combo1.idays60.odays7,5,1
4,17_I.v1.l1.ds1.l_combo0.ds_combo2.idays30.odays1,1,1
5,17_I.v1.l1.ds1.l_combo0.ds_combo2.idays30.odays7,1,1
6,17_I.v1.l1.ds1.l_combo0.ds_combo2.idays60.odays1,1,1
7,17_I.v1.l1.ds1.l_combo0.ds_combo2.idays60.odays7,1,1
8,17_I.v1.l1.ds1.l_combo0.ds_combo3.idays30.odays1,5,1
9,17_I.v1.l1.ds1.l_combo0.ds_combo3.idays30.odays7,5,1
10,17_I.v1.l1.ds1.l_combo0.ds_combo3.idays60.odays1,5,1
11,17_I.v1.l1.ds1.l_combo0.ds_combo3.idays60.odays7,5,1
12,17_I.v1.l1.ds1.l_combo0.ds_combo4.idays30.odays1,2,1
13,17_I.v1.l1.ds1.l_combo0.ds_combo4.idays30.odays7,2,1
14,17_I.v1.l1.ds1.l_combo0.ds_combo4.idays60.odays1,2,1
15,17_I.v1.l1.ds1.l_combo0.ds_combo4.idays60.odays7,2,1
16,17_I.v1.l1.ds1.l_combo1.ds_combo1.idays30.odays1,5,1
17,17_I.v1.l1.ds1.l_combo1.ds_combo1.idays30.odays7,5,1
18,17_I.v1.l1.ds1.l_combo1.ds_combo1.idays60.odays1,5,1
19,17_I.v1.l1.ds1.l_combo1.ds_combo1.idays60.odays7,5,1
20,17_I.v1.l1.ds1.l_combo1.ds_combo2.idays30.odays1,1,1
21,17_I.v1.l1.ds1.l_combo1.ds_combo2.idays30.odays7,1,1
22,17_I.v1.l1.ds1.l_combo1.ds_combo2.idays60.odays1,1,1
23,17_I.v1.l1.ds1.l_combo1.ds_combo2.idays60.odays7,1,1
24,17_I.v1.l1.ds1.l_combo1.ds_combo3.idays30.odays1,5,1
25,17_I.v1.l1.ds1.l_combo1.ds_combo3.idays30.odays7,5,1
26,17_I.v1.l1.ds1.l_combo1.ds_combo3.idays60.odays1,5,1
27,17_I.v1.l1.ds1.l_combo1.ds_combo3.idays60.odays7,5,1
28,17_I.v1.l1.ds1.l_combo1.ds_combo4.idays30.odays1,2,1
29,17_I.v1.l1.ds1.l_combo1.ds_combo4.idays30.odays7,2,1
30,17_I.v1.l1.ds1.l_combo1.ds_combo4.idays60.odays1,2,1
31,17_I.v1.l1.ds1.l_combo1.ds_combo4.idays60.odays7,2,1
32,17_I.v1.l1.ds1.l_combo2.ds_combo1.idays30.odays1,5,1
33,17_I.v1.l1.ds1.l_combo2.ds_combo1.idays30.odays7,5,1
34,17_I.v1.l1.ds1.l_combo2.ds_combo1.idays60.odays1,5,1
35,17_I.v1.l1.ds1.l_combo2.ds_combo1.idays60.odays7,5,1
36,17_I.v1.l1.ds1.l_combo2.ds_combo2.idays30.odays1,1,1
37,17_I.v1.l1.ds1.l_combo2.ds_combo2.idays30.odays7,1,1
38,17_I.v1.l1.ds1.l_combo2.ds_combo2.idays60.odays1,1,1
39,17_I.v1.l1.ds1.l_combo2.ds_combo2.idays60.odays7,1,1
40,17_I.v1.l1.ds1.l_combo2.ds_combo3.idays30.odays1,5,1
41,17_I.v1.l1.ds1.l_combo2.ds_combo3.idays30.odays7,5,1
42,17_I.v1.l1.ds1.l_combo2.ds_combo3.idays60.odays1,5,1
43,17_I.v1.l1.ds1.l_combo2.ds_combo3.idays60.odays7,5,1
44,17_I.v1.l1.ds1.l_combo2.ds_combo4.idays30.odays1,2,1
45,17_I.v1.l1.ds1.l_combo2.ds_combo4.idays30.odays7,2,1
46,17_I.v1.l1.ds1.l_combo2.ds_combo4.idays60.odays1,2,1
47,17_I.v1.l1.ds1.l_combo2.ds_combo4.idays60.odays7,2,1
48,17_I.v1.l1.ds1.l_combo3.ds_combo1.idays30.odays1,5,1
49,17_I.v1.l1.ds1.l_combo3.ds_combo1.idays30.odays7,5,1
50,17_I.v1.l1.ds1.l_combo3.ds_combo1.idays60.odays1,5,1
51,17_I.v1.l1.ds1.l_combo3.ds_combo1.idays60.odays7,5,1
52,17_I.v1.l1.ds1.l_combo3.ds_combo2.idays30.odays1,1,1
53,17_I.v1.l1.ds1.l_combo3.ds_combo2.idays30.odays7,1,1
54,17_I.v1.l1.ds1.l_combo3.ds_combo2.idays60.odays1,1,1
55,17_I.v1.l1.ds1.l_combo3.ds_combo2.idays60.odays7,1,1
56,17_I.v1.l1.ds1.l_combo3.ds_combo3.idays30.odays1,5,1
57,17_I.v1.l1.ds1.l_combo3.ds_combo3.idays30.odays7,5,1
58,17_I.v1.l1.ds1.l_combo3.ds_combo3.idays60.odays1,5,1
59,17_I.v1.l1.ds1.l_combo3.ds_combo3.idays60.odays7,5,1
60,17_I.v1.l1.ds1.l_combo3.ds_combo4.idays30.odays1,2,1
61,17_I.v1.l1.ds1.l_combo3.ds_combo4.idays30.odays7,2,1
62,17_I.v1.l1.ds1.l_combo3.ds_combo4.idays60.odays1,2,1
63,17_I.v1.l1.ds1.l_combo3.ds_combo4.idays60.odays7,2,1
64,17_I.v1.l1.ds1.l_combo4.ds_combo1.idays30.odays1,5,1
65,17_I.v1.l1.ds1.l_combo4.ds_combo1.idays30.odays7,5,1
66,17_I.v1.l1.ds1.l_combo4.ds_combo1.idays60.odays1,5,1
67,17_I.v1.l1.ds1.l_combo4.ds_combo1.idays60.odays7,5,1
68,17_I.v1.l1.ds1.l_combo4.ds_combo2.idays30.odays1,1,1
69,17_I.v1.l1.ds1.l_combo4.ds_combo2.idays30.odays7,1,1
70,17_I.v1.l1.ds1.l_combo4.ds_combo2.idays60.odays1,1,1
71,17_I.v1.l1.ds1.l_combo4.ds_combo2.idays60.odays7,1,1
72,17_I.v1.l1.ds1.l_combo4.ds_combo3.idays30.odays1,5,1
73,17_I.v1.l1.ds1.l_combo4.ds_combo3.idays30.odays7,5,1
74,17_I.v1.l1.ds1.l_combo4.ds_combo3.idays60.odays1,5,1
75,17_I.v1.l1.ds1.l_combo4.ds_combo3.idays60.odays7,5,1
76,17_I.v1.l1.ds1.l_combo4.ds_combo4.idays30.odays1,2,1
77,17_I.v1.l1.ds1.l_combo4.ds_combo4.idays30.odays7,2,1
78,17_I.v1.l1.ds1.l_combo4.ds_combo4.idays60.odays1,2,1
79,17_I.v1.l1.ds1.l_combo4.ds_combo4.idays60.odays7,2,1
80,17_I.v1.l1.ds1.l_combo5.ds_combo1.idays30.odays1,5,1
81,17_I.v1.l1.ds1.l_combo5.ds_combo1.idays30.odays7,5,1
82,17_I.v1.l1.ds1.l_combo5.ds_combo1.idays60.odays1,5,1
83,17_I.v1.l1.ds1.l_combo5.ds_combo1.idays60.odays7,5,1
84,17_I.v1.l1.ds1.l_combo5.ds_combo2.idays30.odays1,1,1
85,17_I.v1.l1.ds1.l_combo5.ds_combo2.idays30.odays7,1,1
86,17_I.v1.l1.ds1.l_combo5.ds_combo2.idays60.odays1,1,1
87,17_I.v1.l1.ds1.l_combo5.ds_combo2.idays60.odays7,1,1
88,17_I.v1.l1.ds1.l_combo5.ds_combo3.idays30.odays1,5,1
89,17_I.v1.l1.ds1.l_combo5.ds_combo3.idays30.odays7,5,1
90,17_I.v1.l1.ds1.l_combo5.ds_combo3.idays60.odays1,5,1
91,17_I.v1.l1.ds1.l_combo5.ds_combo3.idays60.odays7,5,1
92,17_I.v1.l1.ds1.l_combo5.ds_combo4.idays30.odays1,2,1
93,17_I.v1.l1.ds1.l_combo5.ds_combo4.idays30.odays7,2,1
94,17_I.v1.l1.ds1.l_combo5.ds_combo4.idays60.odays1,2,1
95,17_I.v1.l1.ds1.l_combo5.ds_combo4.idays60.odays7,2,1
96,17_I.v1.l1.ds1.l_combo6.ds_combo1.idays30.odays1,5,1
97,17_I.v1.l1.ds1.l_combo6.ds_combo1.idays30.odays7,5,1
98,17_I.v1.l1.ds1.l_combo6.ds_combo1.idays60.odays1,5,1
99,17_I.v1.l1.ds1.l_combo6.ds_combo1.idays60.odays7,5,1
100,17_I.v1.l1.ds1.l_combo6.ds_combo2.idays30.odays1,1,1
101,17_I.v1.l1.ds1.l_combo6.ds_combo2.idays30.odays7,1,1
102,17_I.v1.l1.ds1.l_combo6.ds_combo2.idays60.odays1,1,1
103,17_I.v1.l1.ds1.l_combo6.ds_combo2.idays60.odays7,1,1
104,17_I.v1.l1.ds1.l_combo7.ds_combo1.idays30.odays1,5,1
105,17_I.v1.l1.ds1.l_combo7.ds_combo1.idays30.odays7,5,1
106,17_I.v1.l1.ds1.l_combo7.ds_combo1.idays60.odays1,5,1
107,17_I.v1.l1.ds1.l_combo7.ds_combo1.idays60.odays7,5,1
108,17_I.v1.l1.ds1.l_combo7.ds_combo2.idays30.odays1,1,1
109,17_I.v1.l1.ds1.l_combo7.ds_combo2.idays30.odays7,1,1
110,17_I.v1.l1.ds1.l_combo7.ds_combo2.idays60.odays1,1,1
111,17_I.v1.l1.ds1.l_combo7.ds_combo2.idays60.odays7,1,1
112,17_I.v1.l1.ds1.l_combo7.ds_combo3.idays30.odays1,5,1
113,17_I.v1.l1.ds1.l_combo7.ds_combo3.idays30.odays7,5,1
114,17_I.v1.l1.ds1.l_combo7.ds_combo3.idays60.odays1,5,1
115,17_I.v1.l1.ds1.l_combo7.ds_combo3.idays60.odays7,5,1
116,17_I.v1.l1.ds1.l_combo7.ds_combo4.idays30.odays1,2,1
117,17_I.v1.l1.ds1.l_combo7.ds_combo4.idays30.odays7,2,1
118,17_I.v1.l1.ds1.l_combo7.ds_combo4.idays60.odays1,2,1
119,17_I.v1.l1.ds1.l_combo7.ds_combo4.idays60.odays7,2,1
120,17_I.v1.l1.ds1.l_combo8.ds_combo1.idays30.odays1,5,1
121,17_I.v1.l1.ds1.l_combo8.ds_combo1.idays30.odays7,5,1
122,17_I.v1.l1.ds1.l_combo8.ds_combo1.idays60.odays1,5,1
123,17_I.v1.l1.ds1.l_combo8.ds_combo1.idays60.odays7,5,1
124,17_I.v1.l1.ds1.l_combo8.ds_combo2.idays30.odays1,1,1
125,17_I.v1.l1.ds1.l_combo8.ds_combo2.idays30.odays7,1,1
126,17_I.v1.l1.ds1.l_combo8.ds_combo2.idays60.odays1,1,1
127,17_I.v1.l1.ds1.l_combo8.ds_combo2.idays60.odays7,1,1
