,version,location_scheme,datastream_scheme,l_combo,ds_combo,input_days,output_days,loss,mse,mape,mae,dataset_size,training_time,experiment_name,dataset_name,epochs,network,letter,Max_or_Min
0,1,0,1,0,2,30,1,0.003193703712895513,0.003193703712895513,9998281.0,0.02161194197833538,2062,72.5342195034027,22_Q_exp8,22_Q.v1.l0.ds1.l_combo0.ds_combo2.idays30.odays1,100,Network 2,Q,Min
35,1,0,1,0,4,60,7,0.0402292050421238,0.0402292050421238,413712.34375,0.15651801228523254,2026,21.762577056884766,22_Q_exp64,22_Q.v1.l0.ds1.l_combo0.ds_combo4.idays60.odays7,29,Network 2,Q,Max
12,1,0,1,0,2,30,1,0.0031856503337621693,0.0031856503337621693,11013233.0,0.02262608520686626,2062,71.62810349464418,22_AA_exp32,22_AA.v1.l0.ds1.l_combo0.ds_combo2.idays30.odays1,100,Network 3,AA,Min
23,1,0,1,0,4,60,7,0.04060792550444603,0.04060792550444603,402446.28125,0.15761864185333252,2026,19.811200618743893,22_AA_exp32,22_AA.v1.l0.ds1.l_combo0.ds_combo4.idays60.odays7,26,Network 3,AA,Max
12,1,0,1,0,2,30,1,0.0032086933497339487,0.0032086933497339487,10414901.0,0.02204730175435543,2062,54.856418132781975,22_F_exp32,22_F.v1.l0.ds1.l_combo0.ds_combo2.idays30.odays1,76,Network 4,F,Min
33,1,0,1,0,4,30,7,0.03771520406007767,0.037715207785367966,439368.03125,0.15266212821006775,2056,54.424627780914314,22_F_exp64,22_F.v1.l0.ds1.l_combo0.ds_combo4.idays30.odays7,72,Network 4,F,Max
