,version,location_scheme,datastream_scheme,l_combo,ds_combo,input_days,output_days,loss,mse,mape,mae,dataset_size,training_time,experiment_name,dataset_name,epochs,network,letter,Max_or_Min
6,1,0,0,0,0,60,1,0.016746088862419132,0.016746088862419132,350511.09375,0.09029065072536467,2032,49.95208740234375,22_A_exp32,22_A.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays1,68,Network 1,A,Min
9,1,0,0,0,0,30,7,0.02129637636244297,0.02129637636244297,161238.859375,0.10583756119012833,2056,32.767714262008674,22_A_exp64,22_A.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays7,43,Network 1,A,Max
6,1,0,0,0,0,60,1,0.016830863431096073,0.016830863431096073,551008.6875,0.09133978933095932,2032,53.27238655090332,22_G_exp32,22_G.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays1,72,Network 2,G,Min
1,1,0,0,0,0,30,7,0.021257180720567703,0.021257184445858,523381.65625,0.1067604348063469,2056,58.216933965682976,22_G_exp8,22_G.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays7,76,Network 2,G,Max
4,1,0,0,0,0,30,1,0.0165816992521286,0.0165816992521286,699047.5,0.09077607095241548,2062,71.91272068023682,22_T_exp32,22_T.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays1,100,Network 3,T,Min
1,1,0,0,0,0,30,7,0.02170524746179581,0.021705245599150658,294067.53125,0.10650496929883957,2056,30.1999671459198,22_T_exp8,22_T.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays7,40,Network 3,T,Max
8,1,0,0,0,0,30,1,0.017069492489099503,0.017069492489099503,190729.15625,0.09143047779798508,2062,36.98134756088257,22_AD_exp64,22_AD.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays1,50,Network 4,AD,Min
11,1,0,0,0,0,60,7,0.02102169021964073,0.02102169021964073,157793.734375,0.10420922935009004,2026,24.67338752746582,22_AD_exp64,22_AD.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays7,32,Network 4,AD,Max
