,version,location_scheme,datastream_scheme,l_combo,ds_combo,input_days,output_days,loss,mse,mape,mae,dataset_size,training_time,experiment_name,dataset_name,epochs,network,letter,Max_or_Min
620,1.0,1.0,1.0,10.0,1.0,30.0,1.0,0.000510088226292,0.000510088226292,13.043478012084998,0.004990718793124,2062.0,9.046388626098631,3_I_exp64,3_I.v1.l1.ds1.l_combo10.ds_combo1.idays30.odays1,11.0,Network 2,I,Min
694,1.0,1.0,1.0,14.0,3.0,60.0,1.0,0.384680032730103,0.384680032730103,100.0,0.588450312614441,3355.0,14.860887289047199,3_I_exp64,3_I.v1.l1.ds1.l_combo14.ds_combo3.idays60.odays1,11.0,Network 2,I,Max
