,version,location_scheme,datastream_scheme,l_combo,ds_combo,input_days,output_days,loss,mse,mape,mae,dataset_size,training_time,experiment_name,dataset_name,epochs,network,letter,Max_or_Min
8,1,0,0,0,2,30,1,0.011805369518697262,0.011805369518697262,154177.75,0.07572754472494125,2062,49.08485817909241,9_N_exp64,9_N.v1.l0.ds0.l_combo0.ds_combo1.idays30.odays1,60,Network 2,N,Min
3,1,0,0,0,2,60,7,0.017883121967315674,0.017883120104670525,393621.3125,0.09703539311885834,2026,86.30053615570068,9_N_exp8,9_N.v1.l0.ds0.l_combo0.ds_combo1.idays60.odays7,100,Network 2,N,Max
8,1,0,0,0,0,30,1,0.010951577685773373,0.010951577685773373,266757.875,0.07268048822879791,2062,55.030417680740356,9_AB_exp64,9_AB.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays1,67,Network 3,AB,Min
1,1,0,0,0,2,30,7,0.01879817806184292,0.01879817806184292,188748.0,0.0987311601638794,2056,43.60478091239929,9_Y_exp8,9_Y.v1.l0.ds0.l_combo0.ds_combo1.idays30.odays7,51,Network 3,Y,Max
4,1,0,0,0,2,30,1,0.011470623314380646,0.011470623314380646,187432.171875,0.07419644296169281,2062,76.45066905021667,9_AD_exp32,9_AD.v1.l0.ds0.l_combo0.ds_combo1.idays30.odays1,93,Network 4,AD,Min
1,1,0,0,0,2,30,7,0.0169492419809103,0.01694924384355545,490013.59375,0.0950506404042244,2056,84.92937421798706,9_AD_exp8,9_AD.v1.l0.ds0.l_combo0.ds_combo1.idays30.odays7,100,Network 4,AD,Max
