,version,location_scheme,datastream_scheme,l_combo,ds_combo,input_days,output_days,loss,mse,mape,mae,dataset_size,training_time,experiment_name,dataset_name,epochs,network,letter,Max_or_Min
36,1,0,1,0,2,30,1,0.0022168424911797047,0.0022168424911797047,12075233.0,0.02126554399728775,2062,14.227888345718384,9_Q_exp64,9_Q.v1.l0.ds1.l_combo0.ds_combo2.idays30.odays1,17,Network 2,Q,Min
14,1,0,1,0,4,60,1,0.0399450920522213,0.0399450920522213,208218.296875,0.15859386324882507,2032,82.69985890388489,9_F_exp8,9_F.v1.l0.ds1.l_combo0.ds_combo4.idays60.odays1,100,Network 2,F,Max
6,1,0,1,0,2,60,1,0.002033582888543606,0.002033582888543606,10889085.0,0.02194475568830967,2032,81.64452958106996,9_AA_exp8,9_AA.v1.l0.ds1.l_combo0.ds_combo2.idays60.odays1,100,Network 3,AA,Min
44,1,0,1,0,4,30,1,0.03597376123070717,0.03597376123070717,476818.75,0.1473943442106247,2062,61.32534694671631,9_AA_exp64,9_AA.v1.l0.ds1.l_combo0.ds_combo4.idays30.odays1,74,Network 3,AA,Max
4,1,0,1,0,2,30,1,0.002281027613207698,0.002281027613207698,8952528.0,0.019522704184055332,2062,31.04283261299133,9_F_exp8,9_F.v1.l0.ds1.l_combo0.ds_combo2.idays30.odays1,38,Network 4,F,Min
14,1,0,1,0,4,60,1,0.0399450920522213,0.0399450920522213,208218.296875,0.15859386324882507,2032,82.69985890388489,9_F_exp8,9_F.v1.l0.ds1.l_combo0.ds_combo4.idays60.odays1,100,Network 4,F,Max
