,version,location_scheme,datastream_scheme,l_combo,ds_combo,input_days,output_days,loss,mse,mape,mae,dataset_size,training_time,experiment_name,dataset_name,epochs,network,letter,Max_or_Min
24,1,1,0,6,2,30,1,0.006246480625122786,0.006246480625122786,772440.625,0.05485045909881592,3392,131.93093276023865,9_M_exp8,9_M.v1.l1.ds0.l_combo6.ds_combo1.idays30.odays1,100,Network 2,M,Min
23,1,1,0,5,2,60,7,0.02072640135884285,0.02072639763355255,1056280.75,0.1028396263718605,3354,136.81176567077637,9_M_exp8,9_M.v1.l1.ds0.l_combo5.ds_combo1.idays60.odays7,100,Network 2,M,Max
84,1,1,0,6,2,30,1,0.006104188971221447,0.006104188971221447,843462.75,0.050416670739650726,3392,131.73731803894043,9_V_exp32,9_V.v1.l1.ds0.l_combo6.ds_combo1.idays30.odays1,100,Network 3,V,Min
41,1,1,0,10,2,30,7,0.020591791719198227,0.020591791719198227,212111.75,0.10312701016664504,2056,84.23565721511841,9_V_exp8,9_V.v1.l1.ds0.l_combo10.ds_combo1.idays30.odays7,100,Network 3,V,Max
24,1,1,0,6,2,30,1,0.006246480625122786,0.006246480625122786,772440.625,0.05485045909881592,3392,131.93093276023865,9_M_exp8,9_M.v1.l1.ds0.l_combo6.ds_combo1.idays30.odays1,100,Network 4,M,Min
23,1,1,0,5,2,60,7,0.02072640135884285,0.02072639763355255,1056280.75,0.1028396263718605,3354,136.81176567077637,9_M_exp8,9_M.v1.l1.ds0.l_combo5.ds_combo1.idays60.odays7,100,Network 4,M,Max
