,version,location_scheme,datastream_scheme,l_combo,ds_combo,input_days,output_days,loss,mse,binary_accuracy,precision,recall,true_positives,true_negatives,false_positives,false_negatives,dataset_size,training_time,experiment_name,dataset_name,epochs,f1
0,1,1,0,0,0,30,1,0.08203059434890747,0.08203059434890747,0.8966565132141113,0.0,0.0,0.0,295.0,0.0,34.0,3287,52.73149490356445,11_J_exp8,11_J.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays1,23,
1,1,1,0,0,0,30,7,0.09895370155572893,0.09895369410514833,0.8645245432853699,0.0,0.0,0.0,1991.0,0.0,312.0,3281,231.7469053268433,11_J_exp8,11_J.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays7,100,
2,1,1,0,0,0,60,1,0.09055797010660173,0.09055797010660173,0.8834356069564819,0.0,0.0,0.0,288.0,0.0,38.0,3257,48.931573390960686,11_J_exp8,11_J.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays1,21,
3,1,1,0,0,0,60,7,0.1041138544678688,0.1041138544678688,0.8821209669113159,0.0,0.0,0.0,2013.0,0.0,269.0,3251,33.34051752090454,11_J_exp8,11_J.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays7,14,
4,1,1,0,1,0,30,1,0.07661221921443939,0.07661221921443939,0.8671586513519287,0.0,0.0,0.0,235.0,0.0,36.0,2706,101.55052971839905,11_J_exp8,11_J.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays1,53,
5,1,1,0,1,0,30,7,0.07287916541099547,0.07287916541099547,0.8724867701530457,0.4444444477558136,0.03347280248999596,8.0,1641.0,10.0,231.0,2700,79.64996647834778,11_J_exp8,11_J.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays7,41,0.06225680788820249
6,1,1,0,1,0,60,1,0.09223997592926024,0.09223997592926024,0.8470149040222168,0.0,0.0,0.0,227.0,0.0,41.0,2676,89.32966876029968,11_J_exp8,11_J.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays1,47,
7,1,1,0,1,0,60,7,0.09749577194452286,0.09749578684568404,0.8352059721946716,0.5686274766921997,0.3452380895614624,116.0,1445.0,88.0,220.0,2670,195.6462571620941,11_J_exp8,11_J.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays7,100,0.4296296325730685
8,1,1,0,2,0,30,1,0.0880935862660408,0.0880935862660408,0.8871951103210449,0.0,0.0,0.0,291.0,0.0,37.0,3272,204.798442363739,11_J_exp8,11_J.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays1,89,
9,1,1,0,2,0,30,7,0.0914677083492279,0.0914677157998085,0.8536478877067566,0.5,0.03283582255244255,11.0,1943.0,11.0,324.0,3266,232.28257250785828,11_J_exp8,11_J.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays7,100,0.06162465277794043
10,1,1,0,2,0,60,1,0.07884851843118668,0.07884851843118668,0.873846173286438,0.5,0.1463414579629898,6.0,278.0,6.0,35.0,3242,97.8955442905426,11_J_exp8,11_J.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays1,43,0.22641508781472822
11,1,1,0,2,0,60,7,0.07373502850532533,0.07373501360416412,0.8805114626884459,0.6779661178588867,0.2555910646915436,80.0,1917.0,38.0,233.0,3236,169.94230198860168,11_J_exp8,11_J.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays7,73,0.37122971174609276
12,1,1,0,3,0,30,1,0.13097794353961945,0.13097794353961945,0.7935103178024292,0.0,0.0,0.0,269.0,0.0,70.0,3389,238.16659665107727,11_J_exp8,11_J.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays1,100,
13,1,1,0,3,0,30,7,0.09295099973678587,0.09295100718736647,0.8596712946891785,0.6216696500778198,0.7446808218955994,350.0,1690.0,213.0,120.0,3383,144.77074956893918,11_J_exp8,11_J.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays7,60,0.6776379493599013
14,1,1,0,3,0,60,1,0.10011287778615953,0.10011287778615953,0.8541666865348816,0.604651153087616,0.7761194109916687,52.0,235.0,34.0,15.0,3359,84.55070543289185,11_J_exp8,11_J.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays1,36,0.6797385590309374
15,1,1,0,3,0,60,7,0.11176499724388124,0.11176498234272003,0.8303571343421936,0.6524486541748047,0.6976351141929626,413.0,1540.0,220.0,179.0,3353,146.25158166885373,11_J_exp8,11_J.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays7,61,0.6742857028946881
16,1,1,0,4,0,30,1,0.1007474884390831,0.1007474884390831,0.8639053106307983,0.7474747300148009,0.7789473533630371,74.0,218.0,25.0,21.0,3378,232.47663807868958,11_J_exp8,11_J.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays1,100,0.7628865816227267
17,1,1,0,4,0,30,7,0.11381147056818007,0.11381147801876068,0.8372781276702881,0.7137930989265442,0.6540284156799316,414.0,1567.0,166.0,219.0,3372,237.64805030822757,11_J_exp8,11_J.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays7,100,0.6826050981490918
18,1,1,0,4,0,60,1,0.11456234008073808,0.11456234008073808,0.8477612137794495,0.7567567825317383,0.6292135119438171,56.0,228.0,18.0,33.0,3348,235.64010143280032,11_J_exp8,11_J.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays1,100,0.6871165922127874
19,1,1,0,4,0,60,7,0.088888980448246,0.0888889878988266,0.8805969953536987,0.7741432785987854,0.7863923907279968,497.0,1568.0,145.0,135.0,3342,204.40163469314572,11_J_exp8,11_J.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays7,85,0.7802197611874356
20,1,1,0,5,0,30,1,0.06496834754943848,0.06496834754943848,0.9174041152000428,0.0,0.0,0.0,311.0,0.0,28.0,3390,237.8002557754517,11_J_exp8,11_J.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays1,100,
21,1,1,0,5,0,30,7,0.05478346347808838,0.05478345602750778,0.9321534037590028,0.0,0.0,0.0,2212.0,0.0,161.0,3384,241.77286624908447,11_J_exp8,11_J.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays7,100,
22,1,1,0,5,0,60,1,0.07158073782920837,0.07158073782920837,0.9226190447807312,0.0,0.0,0.0,310.0,0.0,26.0,3360,28.464508056640625,11_J_exp8,11_J.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays1,12,
23,1,1,0,5,0,60,7,0.08695399761199951,0.08695399016141891,0.9047619104385376,0.0,0.0,0.0,2128.0,0.0,224.0,3354,36.36593914031983,11_J_exp8,11_J.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays7,15,
24,1,1,0,6,0,30,1,0.1836868524551392,0.1836868524551392,0.7588235139846802,0.0,0.0,0.0,258.0,0.0,82.0,3392,57.1089518070221,11_J_exp8,11_J.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays1,24,
25,1,1,0,6,0,30,7,0.178681880235672,0.178681880235672,0.7678044438362122,0.0,0.0,0.0,1822.0,0.0,551.0,3386,105.93421745300293,11_J_exp8,11_J.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays7,44,
26,1,1,0,6,0,60,1,0.18443597853183746,0.18443597853183746,0.7596439123153687,0.0,0.0,0.0,256.0,0.0,81.0,3362,25.98027491569519,11_J_exp8,11_J.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays1,11,
27,1,1,0,6,0,60,7,0.14749573171138766,0.14749573171138766,0.821853756904602,0.0,0.0,0.0,1933.0,0.0,419.0,3356,64.94550704956055,11_J_exp8,11_J.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays7,27,
28,1,1,0,7,0,30,1,0.1529303938150406,0.1529303938150406,0.7794677019119263,0.6170212626457214,0.4202898442745209,29.0,176.0,18.0,40.0,2629,185.45027542114258,11_J_exp8,11_J.v1.l1.ds0.l_combo7.ds_combo0.idays30.odays1,100,0.49999998777874444
29,1,1,0,7,0,30,7,0.14397066831588745,0.14397063851356506,0.8093427419662476,0.6915113925933838,0.6231343150138855,334.0,1156.0,149.0,202.0,2623,118.92228817939758,11_J_exp8,11_J.v1.l1.ds0.l_combo7.ds_combo0.idays30.odays7,64,0.6555446466748021
30,1,1,0,7,0,60,1,0.13983629643917084,0.13983629643917084,0.8192307949066162,0.6909090876579285,0.5588235259056091,38.0,175.0,17.0,30.0,2599,46.140027284622185,11_J_exp8,11_J.v1.l1.ds0.l_combo7.ds_combo0.idays60.odays1,25,0.6178861754184375
31,1,1,0,7,0,60,7,0.11823201179504395,0.11823201924562456,0.8302198052406311,0.7027027010917664,0.6033755540847778,286.0,1225.0,121.0,188.0,2593,167.78279352188108,11_J_exp8,11_J.v1.l1.ds0.l_combo7.ds_combo0.idays60.odays7,89,0.6492622167893038
32,1,1,0,8,0,30,1,0.10648468136787416,0.10648468136787416,0.8423076868057251,0.6853932738304138,0.8243243098258972,61.0,158.0,28.0,13.0,2598,162.9304487705231,11_J_exp8,11_J.v1.l1.ds0.l_combo8.ds_combo0.idays30.odays1,88,0.7484662608767599
33,1,1,0,8,0,30,7,0.10228030383586884,0.10228031128644943,0.8406593203544617,0.6626016497612,0.7244444489479065,326.0,1204.0,166.0,124.0,2592,185.77689361572263,11_J_exp8,11_J.v1.l1.ds0.l_combo8.ds_combo0.idays30.odays7,100,0.6921443886832148
34,1,1,0,8,0,60,1,0.08510112017393112,0.08510112017393112,0.8521400690078735,0.6282051205635071,0.8448275923728943,49.0,170.0,29.0,9.0,2568,102.07422184944151,11_J_exp8,11_J.v1.l1.ds0.l_combo8.ds_combo0.idays60.odays1,56,0.7205882325098175
35,1,1,0,8,0,60,7,0.10685339570045473,0.10685339570045473,0.851028323173523,0.7425925731658936,0.7566037774085999,401.0,1130.0,139.0,129.0,2562,104.33930230140686,11_J_exp8,11_J.v1.l1.ds0.l_combo8.ds_combo0.idays60.odays7,56,0.7495327022608964
36,1,1,0,9,0,30,1,0.170249804854393,0.170249804854393,0.7329376935958862,0.6774193644523621,0.20792078971862796,21.0,226.0,10.0,80.0,3363,234.6378834247589,11_J_exp8,11_J.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays1,100,0.31818181647824195
37,1,1,0,9,0,30,7,0.1199944019317627,0.1199944019317627,0.8214285969734192,0.7008309960365295,0.7126760482788086,506.0,1426.0,216.0,204.0,3357,236.61522459983826,11_J_exp8,11_J.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays7,100,0.7067038919619135
38,1,1,0,9,0,60,1,0.09736137837171556,0.09736137837171556,0.8742514848709106,0.7319587469100952,0.8160919547080994,71.0,221.0,26.0,16.0,3333,204.4461534023285,11_J_exp8,11_J.v1.l1.ds0.l_combo9.ds_combo0.idays60.odays1,88,0.7717391218609811
