1,0,0,0,0,30,1,0.07055483758449554,0.07055483758449554,0.894041895866394,0.762269914150238,0.7406855225563049,497.0,2279.0,155.0,174.0,2062,123.80193877220154,11_T_exp8,11_T.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays1,84
1,0,0,0,0,30,7,0.08293284475803375,0.08293283730745316,0.8839574456214905,0.7762681245803833,0.7706834673881531,4285.0,14835.0,1235.0,1275.0,2056,149.80924129486084,11_T_exp8,11_T.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays7,100
1,0,0,0,0,60,1,0.07267138361930847,0.07267138361930847,0.8947712182998657,0.7247437834739685,0.7869634628295898,495.0,2243.0,188.0,134.0,2032,74.68988800048828,11_T_exp8,11_T.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays1,51
1,0,0,0,0,60,7,0.07678338140249252,0.07678338885307312,0.8967393636703491,0.7827950119972229,0.8432451486587524,4750.0,14364.0,1318.0,883.0,2026,150.3059995174408,11_T_exp8,11_T.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays7,100
1,0,0,0,0,30,1,0.057315804064273834,0.057315804064273834,0.9175523519515991,0.7810857892036438,0.7729635834693909,446.0,2403.0,125.0,131.0,2062,128.1978087425232,11_T_exp32,11_T.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays1,87
1,0,0,0,0,30,7,0.05745368450880051,0.05745368078351021,0.9193249940872192,0.8073413372039795,0.8335427045822144,3981.0,15904.0,950.0,795.0,2056,151.1799120903015,11_T_exp32,11_T.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays7,100
1,0,0,0,0,60,1,0.06877958029508591,0.06877958029508591,0.9052287340164185,0.793057382106781,0.8148148059844971,594.0,2176.0,155.0,135.0,2032,106.07662081718445,11_T_exp32,11_T.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays1,72
1,0,0,0,0,60,7,0.07381024211645126,0.07381024956703186,0.8929392695426941,0.7624682784080505,0.7570289373397827,3608.0,15425.0,1124.0,1158.0,2026,149.55903553962708,11_T_exp32,11_T.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays7,100
1,0,0,0,0,30,1,0.08411477506160736,0.08411477506160736,0.875684380531311,0.7363770008087158,0.7072135806083679,500.0,2219.0,179.0,207.0,2062,62.295023679733276,11_T_exp64,11_T.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays1,42
1,0,0,0,0,30,7,0.06231512501835823,0.06231512874364853,0.909986138343811,0.7884368300437927,0.7933635115623474,3682.0,16001.0,988.0,959.0,2056,151.9884467124939,11_T_exp64,11_T.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays7,100
1,0,0,0,0,60,1,0.06353897601366043,0.06353897601366043,0.9124183058738708,0.7483870983123779,0.8055555820465088,464.0,2328.0,156.0,112.0,2032,90.58406472206116,11_T_exp64,11_T.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays1,61
1,0,0,0,0,60,7,0.06151190027594566,0.06151190027594566,0.9115646481513977,0.8189178705215454,0.8107526898384094,4147.0,15283.0,917.0,968.0,2026,134.16823983192444,11_T_exp64,11_T.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays7,90
