,version,location_scheme,datastream_scheme,l_combo,ds_combo,input_days,output_days,loss,mse,binary_accuracy,precision,recall,true_positives,true_negatives,false_positives,false_negatives,dataset_size,training_time,experiment_name,dataset_name,epochs,f1
0,1,0,1,0,2,30,1,0.1407470405101776,0.1407470405101776,0.7951690554618835,0.0,0.0,0.0,2469.0,0.0,636.0,2062,112.18924689292908,11_Q_exp8,11_Q.v1.l0.ds1.l_combo0.ds_combo2.idays30.odays1,76,
1,1,0,1,0,2,30,7,0.140361949801445,0.1403619647026062,0.8082755208015442,0.0,0.0,0.0,17483.0,0.0,4147.0,2056,112.84098553657532,11_Q_exp8,11_Q.v1.l0.ds1.l_combo0.ds_combo2.idays30.odays7,74,
2,1,0,1,0,2,60,1,0.1617341935634613,0.1617341935634613,0.7369281053543091,0.0,0.0,0.0,2255.0,0.0,805.0,2032,145.89389610290527,11_Q_exp8,11_Q.v1.l0.ds1.l_combo0.ds_combo2.idays60.odays1,100,
3,1,0,1,0,2,60,7,0.17426425218582153,0.17426425218582153,0.7663617134094238,0.0,0.0,0.0,16335.0,0.0,4980.0,2026,34.6774263381958,11_Q_exp8,11_Q.v1.l0.ds1.l_combo0.ds_combo2.idays60.odays7,23,
4,1,0,1,0,3,30,1,0.09233900159597397,0.09233900159597397,0.8628019094467163,0.6908602118492126,0.7239436507225037,514.0,2165.0,230.0,196.0,2062,84.6043140888214,11_Q_exp8,11_Q.v1.l0.ds1.l_combo0.ds_combo3.idays30.odays1,57,0.7070151236312292
5,1,0,1,0,3,30,7,0.08735020458698273,0.08735020458698273,0.8785945177078247,0.7270423173904419,0.7525731325149536,3729.0,15275.0,1400.0,1226.0,2056,128.74919104576108,11_Q_exp8,11_Q.v1.l0.ds1.l_combo0.ds_combo3.idays30.odays7,85,0.7395874574092074
6,1,0,1,0,3,60,1,0.08732186257839203,0.08732186257839203,0.8722222447395325,0.6840696334838867,0.7672672867774963,511.0,2158.0,236.0,155.0,2032,146.87193393707275,11_Q_exp8,11_Q.v1.l0.ds1.l_combo0.ds_combo3.idays60.odays1,100,0.7232838141477598
7,1,0,1,0,3,60,7,0.09220153093338013,0.09220153093338013,0.8659629225730896,0.6740493178367615,0.7132434248924255,3226.0,15232.0,1560.0,1297.0,2026,94.77269268035887,11_Q_exp8,11_Q.v1.l0.ds1.l_combo0.ds_combo3.idays60.odays7,63,0.6930927109940834
8,1,0,1,0,4,30,1,0.09543988108634947,0.09543988108634947,0.8582930564880371,0.6545209288597107,0.7249626517295837,485.0,2180.0,256.0,184.0,2062,127.38540697097778,11_Q_exp8,11_Q.v1.l0.ds1.l_combo0.ds_combo4.idays30.odays1,85,0.6879432780141472
9,1,0,1,0,4,30,7,0.0911056399345398,0.0911056399345398,0.872353196144104,0.7053942084312439,0.7376033067703247,3570.0,15299.0,1491.0,1270.0,2056,149.9759051799774,11_Q_exp8,11_Q.v1.l0.ds1.l_combo0.ds_combo4.idays30.odays7,100,0.7211392885078415
10,1,0,1,0,4,60,1,0.08712885528802873,0.08712885528802873,0.8758170008659363,0.6992882490158081,0.6506622433662415,393.0,2287.0,169.0,211.0,2032,90.65401101112366,11_Q_exp8,11_Q.v1.l0.ds1.l_combo0.ds_combo4.idays60.odays1,61,0.6740994776207051
11,1,0,1,0,4,60,7,0.08436555415391922,0.08436554670333862,0.886793315410614,0.7077550888061523,0.7795010209083557,3468.0,15434.0,1432.0,981.0,2026,92.71025037765504,11_Q_exp8,11_Q.v1.l0.ds1.l_combo0.ds_combo4.idays60.odays7,62,0.7418975261542312
12,1,0,1,0,2,30,1,0.12996022403240204,0.12996022403240204,0.840901792049408,0.0,0.0,0.0,2611.0,0.0,494.0,2062,44.505653381347656,11_Q_exp32,11_Q.v1.l0.ds1.l_combo0.ds_combo2.idays30.odays1,30,
13,1,0,1,0,2,30,7,0.13302570581436154,0.13302570581436154,0.8430420756340027,0.0,0.0,0.0,18235.0,0.0,3395.0,2056,112.89992475509644,11_Q_exp32,11_Q.v1.l0.ds1.l_combo0.ds_combo2.idays30.odays7,75,
14,1,0,1,0,2,60,1,0.13535098731517792,0.13535098731517792,0.8013072013854979,0.6231883764266968,0.2544378638267517,172.0,2280.0,104.0,504.0,2032,126.63847637176514,11_Q_exp32,11_Q.v1.l0.ds1.l_combo0.ds_combo2.idays60.odays1,85,0.361344526831557
15,1,0,1,0,2,60,7,0.17701426148414612,0.17701426148414612,0.7624208331108093,0.0,0.0,0.0,16251.0,0.0,5064.0,2026,44.86470651626587,11_Q_exp32,11_Q.v1.l0.ds1.l_combo0.ds_combo2.idays60.odays7,30,
16,1,0,1,0,3,30,1,0.07138536870479584,0.07138536870479584,0.8950080275535583,0.7509247660636902,0.8308321833610535,609.0,2170.0,202.0,124.0,2062,149.34061241149902,11_Q_exp32,11_Q.v1.l0.ds1.l_combo0.ds_combo3.idays30.odays1,100,0.7888600877087752
17,1,0,1,0,3,30,7,0.0766054317355156,0.07660543918609619,0.8931114077568054,0.7765137553215027,0.794592559337616,4232.0,15086.0,1218.0,1094.0,2056,101.57882571220398,11_Q_exp32,11_Q.v1.l0.ds1.l_combo0.ds_combo3.idays30.odays7,66,0.785449140449351
18,1,0,1,0,3,60,1,0.07642512023448944,0.07642512023448944,0.8911764621734619,0.6768488883972168,0.7613019943237305,421.0,2306.0,201.0,132.0,2032,79.62286734580994,11_Q_exp32,11_Q.v1.l0.ds1.l_combo0.ds_combo3.idays60.odays1,54,0.7165957547064764
