letter,input_days,output_days,experiment_name,weighted_metric
B,30,1,10_B_exp8,0.9116024851799012
B,30,1,10_B_exp32,0.9066547314325969
B,30,1,10_B_exp64,0.9062589883804322
B,30,7,10_B_exp8,0.8943832159042359
B,30,7,10_B_exp32,0.9165031790733338
B,30,7,10_B_exp64,0.9301981608072917
B,60,1,10_B_exp8,0.9010323961575826
B,60,1,10_B_exp32,0.9123148123423258
B,60,1,10_B_exp64,0.9089523156483968
B,60,7,10_B_exp8,0.8935931722323099
B,60,7,10_B_exp32,0.9077868024508159
B,60,7,10_B_exp64,0.9179610053698222
