letter,input_days,output_days,experiment_name,weighted_metric
A,30,1,10_A_exp8,0.8937197923660278
A,30,1,10_A_exp32,0.9024154543876648
A,30,1,10_A_exp64,0.9159420132637024
A,30,7,10_A_exp8,0.8700416088104248
A,30,7,10_A_exp32,0.9170596599578856
A,30,7,10_A_exp64,0.9243180751800536
A,60,1,10_A_exp8,0.9179738759994508
A,60,1,10_A_exp32,0.928758144378662
A,60,1,10_A_exp64,0.9388889074325562
A,60,7,10_A_exp8,0.9065915942192078
A,60,7,10_A_exp32,0.9356321692466736
A,60,7,10_A_exp64,0.9340839982032776
