letter,input_days,output_days,experiment_name,weighted_metric
AB,30,1,10_AB_exp8,0.8995168805122375
AB,30,1,10_AB_exp32,0.9117552042007446
AB,30,1,10_AB_exp64,0.9175523519515992
AB,30,7,10_AB_exp8,0.8989366888999939
AB,30,7,10_AB_exp32,0.9006934762001038
AB,30,7,10_AB_exp64,0.9119741320610046
AB,60,1,10_AB_exp8,0.9032679796218872
AB,60,1,10_AB_exp32,0.8960784077644348
AB,60,1,10_AB_exp64,0.9127451181411744
AB,60,7,10_AB_exp8,0.8972085118293762
AB,60,7,10_AB_exp32,0.91072016954422
AB,60,7,10_AB_exp64,0.9371803998947144
